需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
,,,,火力,水力,バイオマス,太陽光,,風力,,合計
,,,,,,,,"太陽光
出力制御量",,"風力
出力制御量",
,,,,,,,,,,,
2023/5/9,5:00,672.1,,620,0.9,46,0,0,5.2,0,672.1
2023/5/9,6:00,678.9,,615.1,0.9,46,12.4,0,4.5,0,678.9
2023/5/9,7:00,731.6,,622.6,0.9,46,58.4,0,3.7,0,731.6
2023/5/9,8:00,821.7,,644.2,0.9,46,126.9,0,3.7,0,821.7
2023/5/9,9:00,879,,644.7,0.9,46,184.7,0,2.7,0,879
2023/5/9,10:00,909.5,,625.6,0.9,46,234.4,0,2.6,0,909.5
2023/5/9,11:00,904.7,,616.6,0.9,46,238.5,0,2.7,0,904.7
2023/5/9,12:00,908.9,,609.2,0.9,46,250.4,0,2.4,0,908.9
2023/5/9,13:00,926.3,,630.4,0.9,46,247.2,0,1.8,0,926.3
2023/5/9,14:00,953.3,,652.7,0.9,46,252.4,0,1.3,0,953.3
2023/5/9,15:00,939.2,,684.1,0.9,46,206.3,0,1.9,0,939.2
2023/5/9,16:00,907.8,,711,0.9,46,147.7,0,2.2,0,907.8
2023/5/9,17:00,880.5,,754.2,0.9,46,76.8,0,2.6,0,880.5
2023/5/9,18:00,865.4,,798.5,0.9,46,15.9,0,4.1,0,865.4
2023/5/9,19:00,885.8,,834.7,0.9,46,0.8,0,3.4,0,885.8
2023/5/9,20:00,861.2,,809.9,0.9,46,0,0,4.4,0,861.2
2023/5/9,21:00,808,,757.4,0.9,46,0,0,3.7,0,808
2023/5/9,22:00,741,,691,0.9,46,0,0,3.1,0,741
2023/5/9,23:00,694,,644.7,0.9,46,0,0,2.4,0,694
2023/5/10,0:00,635.7,,586.8,0.9,46.3,0,0,1.7,0,635.7
2023/5/10,1:00,605.7,,557.3,0.9,46.3,0,0,1.2,0,605.7
2023/5/10,2:00,610.3,,562.5,0.9,46.3,0,0,0.6,0,610.3
2023/5/10,3:00,638,,590.3,0.9,46.3,0,0,0.5,0,638
2023/5/10,4:00,653,,605,0.9,46.3,0,0,0.8,0,653
2023/5/10,5:00,659.4,,610.8,0.9,46.3,0,0,1.4,0,659.4
2023/5/10,6:00,664.5,,603.4,0.9,46.3,12.2,0,1.7,0,664.5
2023/5/10,7:00,715.7,,604.2,0.9,46.3,62.4,0,1.9,0,715.7
2023/5/10,8:00,789.2,,640.2,0.9,46.3,99.8,0,2,0,789.2
2023/5/10,9:00,852.9,,673.3,0.9,46.3,130.9,0,1.5,0,852.9
2023/5/10,10:00,833.8,,695.7,0.9,46.3,89.6,0,1.3,0,833.8
2023/5/10,11:00,810.7,,669.8,0.9,46.3,92.5,0,1.2,0,810.7
2023/5/10,12:00,879.9,,614,0.9,46.3,217,0,1.7,0,879.9
2023/5/10,13:00,893.5,,642.3,0.9,46.3,201.8,0,2.2,0,893.5
2023/5/10,14:00,903.9,,640.6,0.9,46.3,213.8,0,2.3,0,903.9
2023/5/10,15:00,907.3,,676.4,0.9,46.3,181.2,0,2.5,0,907.3
2023/5/10,16:00,883.7,,713.2,0.9,46.3,120.8,0,2.5,0,883.7
2023/5/10,17:00,869.7,,749.7,0.9,46.3,70,0,2.8,0,869.7
2023/5/10,18:00,864.9,,795.6,0.9,46.3,19.3,0,2.8,0,864.9
2023/5/10,19:00,875.4,,825.3,0.9,46.3,1,0,1.9,0,875.4
2023/5/10,20:00,850.3,,801.2,0.9,46.3,0,0,1.9,0,850.3
2023/5/10,21:00,800.7,,751.3,0.9,46.3,0,0,2.2,0,800.7
2023/5/10,22:00,734,,685.2,0.9,46.3,0,0,1.6,0,734
2023/5/10,23:00,682.8,,634.4,0.9,46.3,0,0,1.2,0,682.8
2023/5/11,0:00,634.1,,586.3,0.9,46,0,0,0.9,0,634.1
2023/5/11,1:00,601.5,,553.6,0.9,46,0,0,1,0,601.5
2023/5/11,2:00,611.3,,563.5,0.9,46,0,0,0.9,0,611.3
2023/5/11,3:00,636.3,,588.8,0.9,46,0,0,0.6,0,636.3
2023/5/11,4:00,650.9,,603.4,0.9,46,0,0,0.6,0,650.9
2023/5/11,5:00,659.1,,611.6,0.9,46,0,0,0.6,0,659.1
2023/5/11,6:00,665.5,,602.8,0.9,46,15.1,0,0.7,0,665.5
2023/5/11,7:00,721.5,,602.4,0.9,46,71.3,0,0.9,0,721.5
2023/5/11,8:00,804.4,,618.5,0.9,46,138.2,0,0.8,0,804.4
2023/5/11,9:00,860.2,,612.7,0.9,46,200,0,0.6,0,860.2
2023/5/11,10:00,893.6,,597.9,0.9,46,247.9,0,0.9,0,893.6
2023/5/11,11:00,919.8,,592.8,0.9,46,279.1,0,1,0,919.8
2023/5/11,12:00,907,,574.5,0.9,46,284.9,0,0.7,0,907
2023/5/11,13:00,932.1,,600.1,0.9,46,284.2,0,0.9,0,932.1
2023/5/11,14:00,920.5,,621.1,0.9,46,251.5,0,1,0,920.5
2023/5/11,15:00,909.4,,656.1,0.9,46,205.5,0,0.9,0,909.4
2023/5/11,16:00,902,,707.1,0.9,46,147.2,0,0.8,0,902
2023/5/11,17:00,887.6,,759.9,0.9,46,80,0,0.8,0,887.6
2023/5/11,18:00,873,,807,0.9,46,18,0,1.1,0,873
2023/5/11,19:00,884.6,,835.4,0.9,46,1.2,0,1.1,0,884.6
2023/5/11,20:00,858.9,,811.4,0.9,46,0,0,0.6,0,858.9
2023/5/11,21:00,806.7,,759.3,0.9,46,0,0,0.5,0,806.7
2023/5/11,22:00,740.6,,693.4,0.9,46,0,0,0.3,0,740.6
2023/5/11,23:00,687.3,,640.1,0.9,46,0,0,0.3,0,687.3
2023/5/12,0:00,633.1,,586,0.9,45.9,0,0,0.3,0,633.1
2023/5/12,1:00,602.6,,555.5,0.9,45.9,0,0,0.3,0,602.6
2023/5/12,2:00,609.2,,562.2,0.9,45.9,0,0,0.2,0,609.2
2023/5/12,3:00,636.9,,589.9,0.9,45.9,0,0,0.2,0,636.9
2023/5/12,4:00,653.9,,606.7,0.9,45.9,0,0,0.4,0,653.9
2023/5/12,5:00,662.5,,615.2,0.9,45.9,0,0,0.5,0,662.5
2023/5/12,6:00,669.4,,606.7,0.9,45.9,15.4,0,0.5,0,669.4
2023/5/12,7:00,729.3,,611,0.9,45.9,70.9,0,0.6,0,729.3
2023/5/12,8:00,811.1,,625.4,0.9,45.9,138,0,0.9,0,811.1
2023/5/12,9:00,879.8,,634,0.9,45.9,198.4,0,0.6,0,879.8
2023/5/12,10:00,915.4,,625.2,0.9,45.9,242.9,0,0.5,0,915.4
2023/5/12,11:00,939.3,,629.2,0.9,45.9,262.9,0,0.4,0,939.3
2023/5/12,12:00,919.5,,619.2,0.9,45.9,253.1,0,0.4,0,919.5
2023/5/12,13:00,951.5,,655.2,0.9,45.9,249,0,0.5,0,951.5
2023/5/12,14:00,933.4,,691.2,0.9,45.9,195,0,0.4,0,933.4
2023/5/12,15:00,933.7,,712.9,0.9,45.9,173.8,0,0.2,0,933.7
2023/5/12,16:00,928.2,,752.4,0.9,45.9,128.8,0,0.2,0,928.2
2023/5/12,17:00,898,,789.2,0.9,45.9,61.8,0,0.2,0,898
2023/5/12,18:00,884.7,,819.5,0.9,45.9,18,0,0.4,0,884.7
2023/5/12,19:00,890.8,,842.4,0.9,45.9,1.3,0,0.3,0,890.8
2023/5/12,20:00,870,,822.9,0.9,45.9,0,0,0.3,0,870
2023/5/12,21:00,819.5,,772.4,0.9,45.9,0,0,0.3,0,819.5
2023/5/12,22:00,762.3,,715.2,0.9,45.9,0,0,0.3,0,762.3
2023/5/12,23:00,718.6,,671.5,0.9,45.9,0,0,0.3,0,718.6
2023/5/13,0:00,663.8,,616.7,0.9,46,0,0,0.2,0,663.8
2023/5/13,1:00,628.7,,581.8,0.9,46,0,0,0,0,628.7
2023/5/13,2:00,632.9,,585.9,0.9,46,0,0,0.1,0,632.9
2023/5/13,3:00,657.1,,610.1,0.9,46,0,0,0.1,0,657.1
2023/5/13,4:00,666.5,,619.4,0.9,46,0,0,0.2,0,666.5
2023/5/13,5:00,664.5,,617.3,0.9,46,0.1,0,0.2,0,664.5
2023/5/13,6:00,640.8,,585.4,0.9,46,8.3,0,0.2,0,640.8
2023/5/13,7:00,686.8,,586.9,0.9,46,52.6,0,0.4,0,686.8
2023/5/13,8:00,759.9,,621.4,0.9,46,91,0,0.6,0,759.9
2023/5/13,9:00,811,,645.2,0.9,46,117.8,0,1.1,0,811
2023/5/13,10:00,854.8,,635,0.9,46,171.8,0,1.1,0,854.8
2023/5/13,11:00,866.4,,637.8,0.9,46,180.8,0,0.9,0,866.4
2023/5/13,12:00,860.3,,660.6,0.9,46,152.1,0,0.7,0,860.3
2023/5/13,13:00,841,,692.5,0.9,46,100.7,0,0.9,0,841
2023/5/13,14:00,856.8,,690.1,0.9,46,118.6,0,1.2,0,856.8
2023/5/13,15:00,838.1,,724.4,0.9,46,66.1,0,0.7,0,838.1
2023/5/13,16:00,848.1,,743.3,0.9,46,56.8,0,1.1,0,848.1
2023/5/13,17:00,861.8,,787.1,0.9,46,27,0,0.8,0,861.8
2023/5/13,18:00,877.4,,821.5,0.9,46,8.3,0,0.7,0,877.4
2023/5/13,19:00,900.3,,851.2,0.9,46,1.4,0,0.8,0,900.3
2023/5/13,20:00,876.6,,828.6,0.9,46,0,0,1.1,0,876.6
2023/5/13,21:00,837.7,,789.7,0.9,46,0,0,1.1,0,837.7
2023/5/13,22:00,785.9,,738.3,0.9,46,0,0,0.7,0,785.9
2023/5/13,23:00,738.5,,690.7,0.9,46,0,0,0.9,0,738.5
2023/5/14,0:00,689,,640.4,0.9,46,0,0,1.7,0,689
2023/5/14,1:00,651.3,,603.1,0.9,46,0,0,1.3,0,651.3
2023/5/14,2:00,653.8,,605.2,0.9,46,0,0,1.7,0,653.8
2023/5/14,3:00,670.5,,622.2,0.9,46,0,0,1.4,0,670.5
2023/5/14,4:00,677.5,,629.4,0.9,46,0,0,1.2,0,677.5
2023/5/14,5:00,662.5,,614.3,0.9,46,0.1,0,1.2,0,662.5
2023/5/14,6:00,639.8,,584.7,0.9,46,6.8,0,1.4,0,639.8
2023/5/14,7:00,682.4,,618,0.9,46,16.7,0,0.8,0,682.4
2023/5/14,8:00,707.3,,660.5,0.9,25,20.1,0,0.8,0,707.3
2023/5/14,9:00,746.1,,693.8,0.9,25,25.7,0,0.7,0,746.1
2023/5/14,10:00,759.7,,697.1,0.9,25,36.3,0,0.4,0,759.7
2023/5/14,11:00,759.8,,685.1,0.9,25,48.2,0,0.6,0,759.8
2023/5/14,12:00,757.4,,679.6,0.9,25,51.4,0,0.5,0,757.4
2023/5/14,13:00,754.6,,664.5,0.9,35.5,53.5,0,0.2,0,754.6
2023/5/14,14:00,762.9,,672.5,0.9,46,43.4,0,0.1,0,762.9
2023/5/14,15:00,751.4,,673.3,0.9,46,30.8,0,0.4,0,751.4
2023/5/14,16:00,763.1,,697.1,0.9,46,19,0,0.1,0,763.1
2023/5/14,17:00,787.3,,729.2,0.9,46,11.1,0,0.1,0,787.3
2023/5/14,18:00,814.9,,763,0.9,46,4.9,0,0.1,0,814.9
2023/5/14,19:00,833.6,,785.1,0.9,46,1.5,0,0.1,0,833.6
2023/5/14,20:00,812.4,,765.5,0.9,46,0,0,0,0,812.4
2023/5/14,21:00,773.2,,726.3,0.9,46,0,0,0,0,773.2
2023/5/14,22:00,715,,668.1,0.9,46,0,0,0,0,715
2023/5/14,23:00,666.7,,619.8,0.9,46,0,0,0,0,666.7
2023/5/15,0:00,620.6,,573.8,0.9,45.9,0,0,0,0,620.6
2023/5/15,1:00,585.1,,538.3,0.9,45.9,0,0,0,0,585.1
2023/5/15,2:00,593.7,,546.9,0.9,45.9,0,0,0,0,593.7
2023/5/15,3:00,623.5,,576.7,0.9,45.9,0,0,0,0,623.5
2023/5/15,4:00,640.9,,594.1,0.9,45.9,0,0,0,0,640.9
2023/5/15,5:00,649.3,,602.3,0.9,45.9,0.2,0,0,0,649.3
2023/5/15,6:00,653,,597,0.9,45.9,9.2,0,0,0,653
2023/5/15,7:00,715.8,,631.1,0.9,45.9,37.9,0,0,0,715.8
2023/5/15,8:00,816,,693.2,0.9,45.9,76,0,0,0,816
2023/5/15,9:00,852,,743.3,0.9,24.9,82.9,0,0,0,852
2023/5/15,10:00,880.3,,744.8,0.9,24.9,109.7,0,0,0,880.3
2023/5/15,11:00,878.2,,748.4,0.9,24.9,104,0,0,0,878.2
2023/5/15,12:00,867.3,,707.6,0.9,24.9,133.9,0,0,0,867.3
2023/5/15,13:00,911.3,,707.8,0.9,24.9,177.6,0,0.1,0,911.3
2023/5/15,14:00,927,,718.4,0.9,24.9,182.7,0,0.1,0,927
2023/5/15,15:00,938,,727,0.9,24.9,185.2,0,0,0,938
2023/5/15,16:00,923.2,,775.6,0.9,35.4,111.3,0,0,0,923.2
2023/5/15,17:00,876.8,,780.3,0.9,45.9,49.7,0,0,0,876.8
2023/5/15,18:00,872.8,,814.1,0.9,45.9,11.9,0,0,0,872.8
2023/5/15,19:00,897.5,,849.1,0.9,45.9,1.6,0,0,0,897.5
2023/5/15,20:00,867.5,,820.7,0.9,45.9,0,0,0,0,867.5
2023/5/15,21:00,816,,769.2,0.9,45.9,0,0,0,0,816
2023/5/15,22:00,749.5,,702.7,0.9,45.9,0,0,0,0,749.5
2023/5/15,23:00,693.2,,646.4,0.9,45.9,0,0,0,0,693.2
2023/5/16,0:00,639.1,,592.2,0.9,46,0,0,0,0,639.1
2023/5/16,1:00,607.9,,561,0.9,46,0,0,0,0,607.9
2023/5/16,2:00,611.8,,564.9,0.9,46,0,0,0,0,611.8
2023/5/16,3:00,639.7,,592.8,0.9,46,0,0,0,0,639.7
2023/5/16,4:00,660.4,,613.4,0.9,46,0,0,0.1,0,660.4
2023/5/16,5:00,667,,619.8,0.9,46,0.2,0,0.1,0,667
2023/5/16,6:00,668,,607.7,0.9,46,13.3,0,0.1,0,668
2023/5/16,7:00,735.7,,631.1,0.9,46,57.5,0,0.2,0,735.7
2023/5/16,8:00,849.1,,676.3,0.9,46,125.7,0,0.2,0,849.1
2023/5/16,9:00,934.3,,701,0.9,35.5,196.6,0,0.3,0,934.3
2023/5/16,10:00,969.2,,696,0.9,25,247,0,0.3,0,969.2
2023/5/16,11:00,1000.1,,693,0.9,25,280.9,0,0.3,0,1000.1
2023/5/16,12:00,992,,673.6,0.9,25,292.1,0,0.4,0,992
2023/5/16,13:00,1031.6,,698,0.9,46,286,0,0.7,0,1031.6
2023/5/16,14:00,1017.4,,711.6,0.9,46,258.5,0,0.4,0,1017.4
2023/5/16,15:00,1004.7,,747,0.9,46,210.1,0,0.7,0,1004.7
2023/5/16,16:00,988.1,,797.8,0.9,46,142.8,0,0.6,0,988.1
2023/5/16,17:00,958.9,,832.5,0.9,46,78.8,0,0.7,0,958.9
2023/5/16,18:00,924.7,,862.9,0.9,46,14.2,0,0.7,0,924.7
2023/5/16,19:00,940.8,,891.7,0.9,46,1.8,0,0.4,0,940.8
2023/5/16,20:00,917.1,,869.6,0.9,46,0,0,0.6,0,917.1
2023/5/16,21:00,867.5,,820,0.9,46,0,0,0.6,0,867.5
2023/5/16,22:00,794.7,,747.1,0.9,46,0,0,0.7,0,794.7
2023/5/16,23:00,740.3,,692.2,0.9,46,0,0,1.2,0,740.3
2023/5/17,0:00,687.5,,639.4,0.9,46,0,0,1.2,0,687.5
2023/5/17,1:00,651.1,,603.2,0.9,46,0,0,1,0,651.1
2023/5/17,2:00,654.8,,607,0.9,46,0,0,0.9,0,654.8
2023/5/17,3:00,680.2,,632,0.9,46,0,0,1.3,0,680.2
2023/5/17,4:00,692.3,,643.9,0.9,46,0,0,1.5,0,692.3
2023/5/17,5:00,702.4,,653.2,0.9,46,0.3,0,2,0,702.4
2023/5/17,6:00,712.6,,652.8,0.9,46,10.8,0,2.1,0,712.6
2023/5/17,7:00,775.5,,678.8,0.9,46,48,0,1.8,0,775.5
2023/5/17,8:00,862,,720.7,0.9,46,92.9,0,1.5,0,862
2023/5/17,9:00,919.4,,752.5,0.9,46,117.8,0,2.2,0,919.4
2023/5/17,10:00,958.6,,744.3,0.9,46,164.6,0,2.8,0,958.6
2023/5/17,11:00,976.3,,717.5,0.9,46,208.4,0,3.5,0,976.3
2023/5/17,12:00,978.7,,690.6,0.9,46,237.4,0,3.8,0,978.7
2023/5/17,13:00,1016.1,,718.2,0.9,46,246.9,0,4.1,0,1016.1
2023/5/17,14:00,1027.5,,734.2,0.9,46,242.7,0,3.7,0,1027.5
2023/5/17,15:00,1014.5,,783.1,0.9,46,181,0,3.5,0,1014.5
2023/5/17,16:00,981,,827.3,0.9,46,103.1,0,3.7,0,981
2023/5/17,17:00,946.5,,841.8,0.9,46,53.6,0,4.2,0,946.5
2023/5/17,18:00,941.2,,874.5,0.9,46,14.8,0,5,0,941.2
2023/5/17,19:00,958.9,,905.2,0.9,46,1.9,0,4.9,0,958.9
2023/5/17,20:00,935.9,,883.3,0.9,46,0,0,5.7,0,935.9
2023/5/17,21:00,894.3,,842,0.9,46,0,0,5.4,0,894.3
2023/5/17,22:00,827.6,,774.5,0.9,46,0,0,6.2,0,827.6
2023/5/17,23:00,776.9,,723.4,0.9,46,0,0,6.6,0,776.9
2023/5/18,0:00,718.6,,664.7,0.9,46.4,0,0,6.6,0,718.6
2023/5/18,1:00,680.7,,626.2,0.9,46.4,0,0,7.2,0,680.7
2023/5/18,2:00,685.8,,630.8,0.9,46.4,0,0,7.7,0,685.8
2023/5/18,3:00,713.3,,658.1,0.9,46.4,0,0,7.9,0,713.3
2023/5/18,4:00,728.8,,673.5,0.9,46.4,0,0,8,0,728.8
2023/5/18,5:00,739.9,,684.3,0.9,46.4,0.3,0,8,0,739.9
2023/5/18,6:00,773.2,,714.5,0.9,46.4,2.4,0,9,0,773.2
2023/5/18,7:00,852.1,,790,0.9,46.4,5.2,0,9.6,0,852.1
2023/5/18,8:00,974,,909.4,0.9,46.4,8,0,9.3,0,974
2023/5/18,9:00,1052.6,,985.1,0.9,46.4,10.5,0,9.7,0,1052.6
2023/5/18,10:00,1065.8,,996.3,0.9,46.4,13.3,0,8.9,0,1065.8
2023/5/18,11:00,1055.5,,985.5,0.9,46.4,15.3,0,7.4,0,1055.5
2023/5/18,12:00,986.4,,913.2,0.9,46.4,21.2,0,4.7,0,986.4
2023/5/18,13:00,1027.6,,915,0.9,46.4,60.9,0,4.4,0,1027.6
2023/5/18,14:00,1105.2,,901.2,0.9,46.4,153.4,0,3.3,0,1105.2
2023/5/18,15:00,1114.1,,962.4,0.9,46.4,98.8,0,5.6,0,1114.1
2023/5/18,16:00,1098.8,,989.4,0.9,46.4,56.9,0,5.2,0,1098.8
2023/5/18,17:00,1058.8,,970.3,0.9,46.4,35.4,0,5.8,0,1058.8
2023/5/18,18:00,1059.3,,998.7,0.9,46.4,8.2,0,5.1,0,1059.3
2023/5/18,19:00,1066.7,,1013.6,0.9,46.4,1,0,4.8,0,1066.7
2023/5/18,20:00,1031.4,,979.8,0.9,46.4,0,0,4.3,0,1031.4
2023/5/18,21:00,975.3,,924,0.9,46.4,0,0,4,0,975.3
2023/5/18,22:00,905.5,,853.7,0.9,46.4,0,0,4.5,0,905.5
2023/5/18,23:00,843.7,,793.1,0.9,46.4,0,0,3.3,0,843.7
2023/5/19,0:00,777.4,,728.3,0.9,45.9,0,0,2.3,0,777.4
2023/5/19,1:00,740.3,,689.9,0.9,45.9,0,0,3.6,0,740.3
2023/5/19,2:00,735.7,,685.1,0.9,45.9,0,0,3.8,0,735.7
2023/5/19,3:00,747.4,,698.1,0.9,45.9,0,0,2.5,0,747.4
2023/5/19,4:00,753.2,,704.9,0.9,45.9,0,0,1.5,0,753.2
2023/5/19,5:00,759.9,,711.5,0.9,45.9,0.4,0,1.2,0,759.9
2023/5/19,6:00,768.8,,706.8,0.9,45.9,14.2,0,1,0,768.8
2023/5/19,7:00,844.6,,740.6,0.9,45.9,56.4,0,0.8,0,844.6
2023/5/19,8:00,955,,794.7,0.9,45.9,112.4,0,1.1,0,955
2023/5/19,9:00,1026.3,,824.9,0.9,45.9,153.2,0,1.4,0,1026.3
2023/5/19,10:00,1066.5,,801.8,0.9,45.9,216.7,0,1.2,0,1066.5
2023/5/19,11:00,1091,,786.7,0.9,45.9,255.3,0,2.2,0,1091
2023/5/19,12:00,1082,,753.8,0.9,45.9,278,0,3.4,0,1082
2023/5/19,13:00,1085.9,,775.7,0.9,45.9,260.3,0,3.1,0,1085.9
2023/5/19,14:00,1061,,794.5,0.9,45.9,216.3,0,3.4,0,1061
2023/5/19,15:00,1041.9,,815.5,0.9,45.9,176.5,0,3.1,0,1041.9
2023/5/19,16:00,1014.7,,852.7,0.9,45.9,112.3,0,2.9,0,1014.7
2023/5/19,17:00,969.8,,858.1,0.9,45.9,63.1,0,1.8,0,969.8
2023/5/19,18:00,942.5,,880.8,0.9,45.9,13.4,0,1.5,0,942.5
2023/5/19,19:00,954.7,,905.5,0.9,45.9,1.1,0,1.3,0,954.7
2023/5/19,20:00,931.4,,882.9,0.9,45.9,0,0,1.7,0,931.4
2023/5/19,21:00,883.9,,835.2,0.9,45.9,0,0,1.9,0,883.9
2023/5/19,22:00,825.2,,776.9,0.9,45.9,0,0,1.5,0,825.2
2023/5/19,23:00,772,,724.1,0.9,45.9,0,0,1.1,0,772
2023/5/20,0:00,715.5,,667.3,0.9,46,0,0,1.3,0,715.5
2023/5/20,1:00,679.1,,630.9,0.9,46,0,0,1.3,0,679.1
2023/5/20,2:00,677,,629.3,0.9,46,0,0,0.8,0,677
2023/5/20,3:00,695.8,,648.3,0.9,46,0,0,0.6,0,695.8
2023/5/20,4:00,699.8,,652.5,0.9,46,0,0,0.4,0,699.8
2023/5/20,5:00,695.5,,647.8,0.9,46,0.4,0,0.4,0,695.5
2023/5/20,6:00,681.5,,619.1,0.9,46,14.9,0,0.6,0,681.5
2023/5/20,7:00,742.2,,621.3,0.9,46,73.2,0,0.8,0,742.2
2023/5/20,8:00,823.7,,642.6,0.9,46,132.6,0,1.6,0,823.7
2023/5/20,9:00,885.9,,672.1,0.9,46,164.5,0,2.4,0,885.9
2023/5/20,10:00,925.6,,666.1,0.9,46,210.5,0,2.1,0,925.6
2023/5/20,11:00,933.9,,659.1,0.9,46,226.7,0,1.2,0,933.9
2023/5/20,12:00,939.3,,628.6,0.9,46,262.9,0,0.9,0,939.3
2023/5/20,13:00,953.4,,642.7,0.9,46,262.4,0,1.4,0,953.4
2023/5/20,14:00,948.2,,666.6,0.9,46,233.4,0,1.3,0,948.2
2023/5/20,15:00,933.4,,708.2,0.9,46,177.6,0,0.7,0,933.4
2023/5/20,16:00,932.2,,763.5,0.9,46,121.4,0,0.4,0,932.2
2023/5/20,17:00,915.3,,798.5,0.9,46,69.7,0,0.2,0,915.3
2023/5/20,18:00,911.1,,844.2,0.9,46,20,0,0,0,911.1
2023/5/20,19:00,927.5,,879.3,0.9,46,1.3,0,0,0,927.5
2023/5/20,20:00,911.8,,864.9,0.9,46,0,0,0,0,911.8
2023/5/20,21:00,863.4,,816.4,0.9,46,0,0,0.1,0,863.4
2023/5/20,22:00,806.8,,759.9,0.9,46,0,0,0,0,806.8
2023/5/20,23:00,753.8,,706.9,0.9,46,0,0,0,0,753.8
2023/5/21,0:00,696.1,,649.2,0.9,46,0,0,0,0,696.1
2023/5/21,1:00,663.5,,616.6,0.9,46,0,0,0,0,663.5
2023/5/21,2:00,660.2,,613.3,0.9,46,0,0,0,0,660.2
2023/5/21,3:00,680.5,,633.6,0.9,46,0,0,0,0,680.5
2023/5/21,4:00,687,,640.1,0.9,46,0,0,0,0,687
2023/5/21,5:00,680.8,,633.4,0.9,46,0.5,0,0,0,680.8
2023/5/21,6:00,649,,592.1,0.9,46,10,0,0,0,649
2023/5/21,7:00,683.4,,598.8,0.9,46,37.7,0,0,0,683.4
2023/5/21,8:00,761.8,,608.5,0.9,46,106.4,0,0,0,761.8
2023/5/21,9:00,848.8,,636.6,0.9,46,165.3,0,0,0,848.8
2023/5/21,10:00,866.8,,658.5,0.9,46,161.4,0,0,0,866.8
2023/5/21,11:00,895,,664.5,0.9,46,183.5,0,0.1,0,895
2023/5/21,12:00,881.5,,707,0.9,46,127.5,0,0.1,0,881.5
2023/5/21,13:00,847.4,,739.1,0.9,46,61.3,0,0.1,0,847.4
2023/5/21,14:00,831.9,,718,0.9,46,67,0,0,0,831.9
2023/5/21,15:00,849.2,,706.9,0.9,46,95.4,0,0,0,849.2
2023/5/21,16:00,879.7,,758.6,0.9,46,74.2,0,0,0,879.7
2023/5/21,17:00,892.7,,815.2,0.9,46,30.6,0,0,0,892.7
2023/5/21,18:00,923,,869.1,0.9,46,7,0,0,0,923
2023/5/21,19:00,952.8,,904.6,0.9,46,1.3,0,0,0,952.8
2023/5/21,20:00,937.3,,890.4,0.9,46,0,0,0,0,937.3
2023/5/21,21:00,893.7,,846.8,0.9,46,0,0,0,0,893.7
2023/5/21,22:00,830,,783.1,0.9,46,0,0,0,0,830
2023/5/21,23:00,770.8,,723.8,0.9,46,0,0,0.1,0,770.8
2023/5/22,0:00,715.1,,671.5,0.9,42.3,0,0,0.4,0,715.1
2023/5/22,1:00,682.3,,663.5,0.9,17.5,0,0,0.4,0,682.3
2023/5/22,2:00,689,,685.3,0.9,2.3,0,0,0.5,0,689
2023/5/22,3:00,716.8,,712.7,0.9,2.3,0,0,0.9,0,716.8
2023/5/22,4:00,728.5,,724.1,0.9,2.3,0,0,1.2,0,728.5
2023/5/22,5:00,745.7,,740.8,0.9,2.3,0.6,0,1.1,0,745.7
2023/5/22,6:00,775.8,,763.5,0.9,2.3,8,0,1.1,0,775.8
2023/5/22,7:00,865.5,,830,0.9,2.3,30.2,0,2.1,0,865.5
2023/5/22,8:00,1005.8,,930.3,0.9,2.3,68.9,0,3.4,0,1005.8
2023/5/22,9:00,1102.6,,991.8,0.9,2.3,103.5,0,4.1,0,1102.6
2023/5/22,10:00,1169.3,,1000.7,0.9,2.3,160.3,0,5.1,0,1169.3
2023/5/22,11:00,1189,,1020.8,0.9,2.3,159.5,0,5.5,0,1189
2023/5/22,12:00,1170.1,,1010.9,0.9,2.3,150.5,0,5.5,0,1170.1
2023/5/22,13:00,1183.9,,1030.7,0.9,2.3,145.7,0,4.3,0,1183.9
2023/5/22,14:00,1202.9,,1043.1,0.9,2.3,152.5,0,4.1,0,1202.9
2023/5/22,15:00,1203.9,,1059.3,0.9,2.3,137.5,0,3.9,0,1203.9
2023/5/22,16:00,1175.6,,1104.6,0.9,2.3,64,0,3.8,0,1175.6
2023/5/22,17:00,1130.5,,1100.1,0.9,2.3,22.9,0,4.3,0,1130.5
2023/5/22,18:00,1114.8,,1098.4,0.9,2.3,9,0,4.2,0,1114.8
2023/5/22,19:00,1125.7,,1117.8,0.9,2.3,1.4,0,3.3,0,1125.7
2023/5/22,20:00,1089.2,,1082.6,0.9,2.3,0,0,3.4,0,1089.2
2023/5/22,21:00,1029.4,,1019.4,0.9,2.3,0,0,6.8,0,1029.4
2023/5/22,22:00,935.1,,927.5,0.9,2.3,0,0,4.4,0,935.1
2023/5/22,23:00,858.9,,851.9,0.9,2.3,0,0,3.8,0,858.9
2023/5/23,0:00,780.6,,773.7,0.9,2.4,0,0,3.6,0,780.6
2023/5/23,1:00,730.7,,722.2,0.9,2.4,0,0,5.2,0,730.7
2023/5/23,2:00,721.5,,712.4,0.9,2.4,0,0,5.8,0,721.5
2023/5/23,3:00,729.2,,720.7,0.9,2.4,0,0,5.2,0,729.2
