需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
2022/4/4,10:00,826.2,,561.7,0.9,33.6,228.2,0,1.8,0,826.2
2022/4/4,11:00,856.8,,548.4,0.9,33.6,271.3,0,2.6,0,856.8
2022/4/4,12:00,856.2,,536.9,0.9,33.6,282.9,0,1.9,0,856.2
2022/4/4,13:00,819.1,,567.4,0.9,33.6,215,0,2.2,0,819.1
2022/4/4,14:00,786.2,,589.6,0.9,33.6,160,0,2.1,0,786.2
2022/4/4,15:00,774.7,,623.5,0.9,33.6,115.2,0,1.5,0,774.7
2022/4/4,16:00,784.3,,658.6,0.9,33.6,89.7,0,1.5,0,784.3
2022/4/4,17:00,781.5,,705.2,0.9,33.6,39.9,0,1.9,0,781.5
2022/4/4,18:00,811.2,,764.4,0.9,33.6,9.7,0,2.6,0,811.2
2022/4/4,19:00,838.4,,801.7,0.9,33.6,0,0,2.2,0,838.4
2022/4/4,20:00,812.7,,776.5,0.9,33.6,0,0,1.7,0,812.7
2022/4/4,21:00,768.1,,732.5,0.9,33.6,0,0,1.1,0,768.1
2022/4/4,22:00,728.2,,693,0.9,33.6,0,0,0.7,0,728.2
2022/4/4,23:00,684.3,,649.2,0.9,33.6,0,0,0.6,0,684.3
2022/4/5,0:00,639.6,,604.2,0.9,33.6,0,0,0.9,0,639.6
2022/4/5,1:00,619.2,,584,0.9,33.6,0,0,0.7,0,619.2
2022/4/5,2:00,634.7,,599.7,0.9,33.6,0,0,0.5,0,634.7
2022/4/5,3:00,667,,632,0.9,33.6,0,0,0.5,0,667
2022/4/5,4:00,684.9,,650.1,0.9,33.6,0,0,0.3,0,684.9
2022/4/5,5:00,675.3,,640.5,0.9,33.6,0,0,0.3,0,675.3
2022/4/5,6:00,683.4,,643.7,0.9,33.6,5,0,0.2,0,683.4
2022/4/5,7:00,724.4,,652.8,0.9,33.6,37,0,0.1,0,724.4
2022/4/5,8:00,760.9,,628.2,0.9,33.6,98,0,0.2,0,760.9
2022/4/5,9:00,786.2,,607.1,0.9,33.6,144.5,0,0.1,0,786.2
2022/4/5,10:00,776.2,,584.4,0.9,33.6,157.3,0,0,0,776.2
2022/4/5,11:00,848.7,,573.9,0.9,33.6,240.3,0,0,0,848.7
2022/4/5,12:00,819.4,,526.7,0.9,33.6,258.2,0,0,0,819.4
2022/4/5,13:00,826,,538.5,0.9,33.6,253,0,0,0,826
2022/4/5,14:00,838.4,,555.6,0.9,33.6,248.3,0,0,0,838.4
2022/4/5,15:00,820.5,,586.6,0.9,33.6,199.4,0,0,0,820.5
2022/4/5,16:00,800.8,,640.9,0.9,33.6,125.3,0,0.1,0,800.8
2022/4/5,17:00,802,,705.1,0.9,33.6,62,0,0.4,0,802
2022/4/5,18:00,812.7,,765.2,0.9,33.6,12.7,0,0.3,0,812.7
2022/4/5,19:00,838,,803.3,0.9,33.6,0,0,0.2,0,838
2022/4/5,20:00,813.2,,778.4,0.9,33.6,0,0,0.3,0,813.2
2022/4/5,21:00,770.3,,735.7,0.9,33.6,0,0,0.1,0,770.3
2022/4/5,22:00,710.9,,676.4,0.9,33.6,0,0,0,0,710.9
2022/4/5,23:00,659.1,,624.6,0.9,33.6,0,0,0,0,659.1
2022/4/6,0:00,610.7,,576.1,0.9,33.6,0,0,0.1,0,610.7
2022/4/6,1:00,590.1,,555.6,0.9,33.6,0,0,0,0,590.1
2022/4/6,2:00,607.3,,572.7,0.9,33.6,0,0,0.1,0,607.3
2022/4/6,3:00,640.4,,605.7,0.9,33.6,0,0,0.2,0,640.4
2022/4/6,4:00,650.4,,615.5,0.9,33.6,0,0,0.4,0,650.4
2022/4/6,5:00,642,,606.4,0.9,33.6,0,0,1.1,0,642
2022/4/6,6:00,651.4,,612.2,0.9,33.6,3.2,0,1.5,0,651.4
2022/4/6,7:00,691.1,,637,0.9,33.6,18.2,0,1.4,0,691.1
2022/4/6,8:00,731.8,,642,0.9,33.6,54.2,0,1.1,0,731.8
2022/4/6,9:00,773.2,,617.7,0.9,33.6,119.8,0,1.2,0,773.2
2022/4/6,10:00,777.7,,593.9,0.9,33.6,148.1,0,1.2,0,777.7
2022/4/6,11:00,818.2,,562.5,0.9,33.6,220.2,0,1,0,818.2
2022/4/6,12:00,834.9,,535.1,0.9,27.2,271.1,0,0.6,0,834.9
2022/4/6,13:00,807.8,,566.6,0.9,22.7,216.9,0,0.7,0,807.8
2022/4/6,14:00,829.6,,599.9,0.9,22.7,205.4,0,0.7,0,829.6
2022/4/6,15:00,811.7,,610.6,0.9,22.7,176.9,0,0.6,0,811.7
2022/4/6,16:00,816.5,,657.6,0.9,22.7,135,0,0.3,0,816.5
2022/4/6,17:00,810.4,,720.1,0.9,22.7,66.5,0,0.2,0,810.4
2022/4/6,18:00,822.6,,786.5,0.9,22.7,12.2,0,0.3,0,822.6
2022/4/6,19:00,845.1,,821.1,0.9,22.7,0,0,0.4,0,845.1
2022/4/6,20:00,817.8,,793.8,0.9,22.7,0,0,0.4,0,817.8
2022/4/6,21:00,771.5,,747.5,0.9,22.7,0,0,0.4,0,771.5
2022/4/6,22:00,708.8,,684.9,0.9,22.7,0,0,0.3,0,708.8
2022/4/6,23:00,653.5,,629.6,0.9,22.7,0,0,0.3,0,653.5
2022/4/7,0:00,606.9,,583,0.9,22.7,0,0,0.3,0,606.9
2022/4/7,1:00,586.7,,562.8,0.9,22.7,0,0,0.3,0,586.7
2022/4/7,2:00,604.1,,580.2,0.9,22.7,0,0,0.3,0,604.1
2022/4/7,3:00,636.3,,612.5,0.9,22.7,0,0,0.2,0,636.3
2022/4/7,4:00,647.4,,623.6,0.9,22.7,0,0,0.2,0,647.4
2022/4/7,5:00,642.5,,618.7,0.9,22.7,0,0,0.2,0,642.5
2022/4/7,6:00,652.9,,623.8,0.9,22.7,5.2,0,0.3,0,652.9
2022/4/7,7:00,704.1,,635.7,0.9,22.7,44.6,0,0.2,0,704.1
2022/4/7,8:00,771.6,,632.1,0.9,22.7,115.8,0,0.1,0,771.6
2022/4/7,9:00,822.2,,615.1,0.9,22.7,183.3,0,0.2,0,822.2
2022/4/7,10:00,849.2,,590.9,0.9,22.7,234.5,0,0.2,0,849.2
2022/4/7,11:00,849.3,,584.8,0.9,22.7,240.6,0,0.3,0,849.3
2022/4/7,12:00,863.9,,577,0.9,22.7,263,0,0.3,0,863.9
2022/4/7,13:00,890.3,,592.1,0.9,22.7,274.1,0,0.5,0,890.3
2022/4/7,14:00,850.5,,602.2,0.9,22.7,223.9,0,0.8,0,850.5
2022/4/7,15:00,816.6,,625.9,0.9,22.7,166.3,0,0.8,0,816.6
2022/4/7,16:00,812.3,,682.9,0.9,22.7,105.1,0,0.7,0,812.3
2022/4/7,17:00,815.1,,739.1,0.9,22.7,51.6,0,0.8,0,815.1
2022/4/7,18:00,827.7,,790.6,0.9,22.7,12.3,0,1.2,0,827.7
2022/4/7,19:00,849.7,,824.6,0.9,22.7,0,0,1.5,0,849.7
2022/4/7,20:00,817.3,,791.7,0.9,22.7,0,0,2,0,817.3
2022/4/7,21:00,769.5,,743.5,0.9,22.7,0,0,2.4,0,769.5
2022/4/7,22:00,713.1,,687.2,0.9,22.7,0,0,2.3,0,713.1
2022/4/7,23:00,655.3,,629.5,0.9,22.7,0,0,2.2,0,655.3
2022/4/8,0:00,609.7,,583.8,0.9,22.7,0,0,2.3,0,609.7
2022/4/8,1:00,585.6,,559.5,0.9,22.7,0,0,2.5,0,585.6
2022/4/8,2:00,607.4,,580.2,0.9,22.7,0,0,3.6,0,607.4
2022/4/8,3:00,639.4,,611.7,0.9,22.7,0,0,4.1,0,639.4
2022/4/8,4:00,650.6,,623.1,0.9,22.7,0,0,3.9,0,650.6
2022/4/8,5:00,651.8,,624.7,0.9,22.7,0,0,3.5,0,651.8
2022/4/8,6:00,658.7,,625.5,0.9,22.7,5.7,0,3.9,0,658.7
2022/4/8,7:00,706.8,,633,0.9,22.7,45.8,0,4.4,0,706.8
2022/4/8,8:00,772.8,,628.3,0.9,22.7,117.1,0,3.8,0,772.8
2022/4/8,9:00,829.5,,620.2,0.9,22.7,181.8,0,3.9,0,829.5
2022/4/8,10:00,856.9,,599.8,0.9,22.7,229.9,0,3.6,0,856.9
2022/4/8,11:00,845.6,,586.1,0.9,22.7,232.7,0,3.2,0,845.6
2022/4/8,12:00,809.8,,549.5,0.9,22.7,233.5,0,3.2,0,809.8
2022/4/8,13:00,873,,579.9,0.9,22.7,266,0,3.5,0,873
2022/4/8,14:00,876.8,,595.1,0.9,22.7,254.8,0,3.3,0,876.8
2022/4/8,15:00,857.1,,625.7,0.9,22.7,204.8,0,3,0,857.1
2022/4/8,16:00,846.2,,679.9,0.9,22.7,139.9,0,2.8,0,846.2
2022/4/8,17:00,831.2,,738.7,0.9,22.7,66,0,2.9,0,831.2
2022/4/8,18:00,830.6,,792.5,0.9,22.7,11.8,0,2.7,0,830.6
2022/4/8,19:00,850.8,,824.4,0.9,22.7,0,0,2.8,0,850.8
2022/4/8,20:00,819.7,,794.2,0.9,22.7,0,0,1.9,0,819.7
2022/4/8,21:00,774.1,,749.1,0.9,22.7,0,0,1.4,0,774.1
2022/4/8,22:00,743.9,,719.3,0.9,22.7,0,0,1,0,743.9
2022/4/8,23:00,702.9,,678.5,0.9,22.7,0,0,0.8,0,702.9
2022/4/9,0:00,655.2,,630.9,0.9,22.7,0,0,0.7,0,655.2
2022/4/9,1:00,633.4,,608.9,0.9,22.7,0,0,0.9,0,633.4
2022/4/9,2:00,643.1,,618.7,0.9,22.7,0,0,0.8,0,643.1
2022/4/9,3:00,673.9,,649.5,0.9,22.7,0,0,0.8,0,673.9
2022/4/9,4:00,680.8,,656.4,0.9,22.7,0,0,0.8,0,680.8
2022/4/9,5:00,666.1,,641.8,0.9,22.7,0,0,0.7,0,666.1
2022/4/9,6:00,644.9,,615.9,0.9,22.7,4.6,0,0.8,0,644.9
2022/4/9,7:00,679,,609.5,0.9,22.7,45,0,0.9,0,679
2022/4/9,8:00,737.8,,602.8,0.9,22.7,110.5,0,0.9,0,737.8
2022/4/9,9:00,796.1,,597.2,0.9,22.7,174.6,0,0.7,0,796.1
2022/4/9,10:00,839.9,,577.3,0.9,22.7,237.9,0,1.1,0,839.9
2022/4/9,11:00,856.4,,557.4,0.9,22.7,273.8,0,1.6,0,856.4
2022/4/9,12:00,868.5,,553.4,0.9,22.7,289.8,0,1.7,0,868.5
2022/4/9,13:00,866.7,,561.4,0.9,22.7,280.2,0,1.5,0,866.7
2022/4/9,14:00,854.4,,575.8,0.9,22.7,252.6,0,2.4,0,854.4
2022/4/9,15:00,836.4,,616.8,0.9,22.7,192.8,0,3.2,0,836.4
2022/4/9,16:00,846.7,,679.9,0.9,22.7,140,0,3.2,0,846.7
2022/4/9,17:00,839.7,,746,0.9,22.7,67.8,0,2.3,0,839.7
2022/4/9,18:00,846,,810.5,0.9,22.7,10.3,0,1.6,0,846
2022/4/9,19:00,879.4,,854.3,0.9,22.7,0,0,1.5,0,879.4
2022/4/9,20:00,858,,833,0.9,22.7,0,0,1.4,0,858
2022/4/9,21:00,815.7,,791.1,0.9,22.7,0,0,1,0,815.7
2022/4/9,22:00,762.4,,737.6,0.9,22.7,0,0,1.2,0,762.4
2022/4/9,23:00,719.2,,694.6,0.9,22.7,0,0,1,0,719.2
2022/4/10,0:00,673.9,,649.1,0.9,22.7,0,0,1.2,0,673.9
2022/4/10,1:00,651.3,,626.2,0.9,22.7,0,0,1.5,0,651.3
2022/4/10,2:00,659.6,,634.9,0.9,22.7,0,0,1.1,0,659.6
2022/4/10,3:00,690.7,,666.3,0.9,22.7,0,0,0.8,0,690.7
2022/4/10,4:00,699.8,,675.3,0.9,22.7,0,0,0.9,0,699.8
2022/4/10,5:00,672.4,,648,0.9,22.7,0,0,0.8,0,672.4
2022/4/10,6:00,641.6,,614,0.9,22.7,3.5,0,0.5,0,641.6
2022/4/10,7:00,673,,623.3,0.9,22.7,25.7,0,0.4,0,673
2022/4/10,8:00,722.7,,632.8,0.9,22.7,65.8,0,0.5,0,722.7
2022/4/10,9:00,755.8,,641.9,0.9,22.7,89.7,0,0.6,0,755.8
2022/4/10,10:00,779.4,,642.1,0.9,22.7,112.9,0,0.8,0,779.4
2022/4/10,11:00,788.8,,635.6,0.9,22.7,128.7,0,0.9,0,788.8
2022/4/10,12:00,819.3,,635,0.9,22.7,160.2,0,0.5,0,819.3
2022/4/10,13:00,827.3,,643.3,0.9,22.7,159.8,0,0.6,0,827.3
2022/4/10,14:00,823.2,,658.6,0.9,22.7,140.4,0,0.6,0,823.2
2022/4/10,15:00,827.3,,680,0.9,22.7,122.7,0,1,0,827.3
2022/4/10,16:00,835.7,,738.8,0.9,22.7,71.6,0,1.7,0,835.7
2022/4/10,17:00,864.1,,806.1,0.9,22.7,33.6,0,0.8,0,864.1
2022/4/10,18:00,895,,863.8,0.9,22.7,6.9,0,0.7,0,895
2022/4/10,19:00,925,,900.9,0.9,22.7,0,0,0.5,0,925
2022/4/10,20:00,906.5,,882.1,0.9,22.7,0,0,0.8,0,906.5
2022/4/10,21:00,863.2,,838.6,0.9,22.7,0,0,1,0,863.2
2022/4/10,22:00,786.1,,760.8,0.9,22.7,0,0,1.7,0,786.1
2022/4/10,23:00,740.2,,715,0.9,22.7,0,0,1.6,0,740.2
2022/4/11,0:00,689,,664.1,0.9,22.7,0,0,1.3,0,689
2022/4/11,1:00,659.5,,634.6,0.9,22.7,0,0,1.3,0,659.5
2022/4/11,2:00,676.1,,651,0.9,22.7,0,0,1.5,0,676.1
2022/4/11,3:00,704.6,,679.6,0.9,22.7,0,0,1.4,0,704.6
2022/4/11,4:00,717.5,,692.7,0.9,22.7,0,0,1.2,0,717.5
2022/4/11,5:00,720.9,,696.4,0.9,22.7,0,0,0.9,0,720.9
2022/4/11,6:00,746.8,,720,0.9,22.7,1.9,0,1.3,0,746.8
2022/4/11,7:00,810.9,,772.2,0.9,22.7,12.5,0,2.6,0,810.9
2022/4/11,8:00,860.9,,816.2,0.9,22.7,18.5,0,2.6,0,860.9
2022/4/11,9:00,890,,814.1,0.9,22.7,50.5,0,1.8,0,890
2022/4/11,10:00,921.9,,776.1,0.9,22.7,121.6,0,0.6,0,921.9
2022/4/11,11:00,931.7,,775.7,0.9,22.7,132,0,0.4,0,931.7
2022/4/11,12:00,924.4,,714.6,0.9,28.8,179.2,0,0.9,0,924.4
2022/4/11,13:00,1003.4,,721,0.9,40.3,240.4,0,0.8,0,1003.4
2022/4/11,14:00,1025.4,,732.7,0.9,44.5,246.7,0,0.6,0,1025.4
2022/4/11,15:00,1013.3,,770.9,0.9,44.5,196.7,0,0.3,0,1013.3
2022/4/11,16:00,992.2,,829.2,0.9,44.5,117.3,0,0.3,0,992.2
2022/4/11,17:00,963.2,,865.1,0.9,44.5,52.5,0,0.2,0,963.2
2022/4/11,18:00,945.4,,890.2,0.9,44.5,9.6,0,0.2,0,945.4
2022/4/11,19:00,961.7,,915.9,0.9,44.5,0,0,0.4,0,961.7
2022/4/11,20:00,922.7,,877,0.9,44.5,0,0,0.3,0,922.7
2022/4/11,21:00,868.9,,823.2,0.9,44.5,0,0,0.3,0,868.9
2022/4/11,22:00,818.2,,772.1,0.9,44.5,0,0,0.7,0,818.2
2022/4/11,23:00,766.1,,720.1,0.9,44.5,0,0,0.6,0,766.1
2022/4/12,0:00,715.3,,669.2,0.9,44.5,0,0,0.7,0,715.3
2022/4/12,1:00,683.3,,637,0.9,44.5,0,0,0.9,0,683.3
2022/4/12,2:00,691.1,,645.1,0.9,44.5,0,0,0.6,0,691.1
2022/4/12,3:00,716,,670.2,0.9,44.5,0,0,0.4,0,716
2022/4/12,4:00,728.2,,682.4,0.9,44.5,0,0,0.4,0,728.2
2022/4/12,5:00,724.6,,679.1,0.9,44.5,0,0,0.1,0,724.6
2022/4/12,6:00,742.8,,690.4,0.9,44.5,7,0,0,0,742.8
2022/4/12,7:00,811,,723.8,0.9,44.5,41.8,0,0,0,811
2022/4/12,8:00,874,,716.4,0.9,44.5,112.2,0,0,0,874
2022/4/12,9:00,931.1,,727,0.9,44.5,158.7,0,0,0,931.1
2022/4/12,10:00,991.8,,728,0.9,44.5,218.4,0,0,0,991.8
2022/4/12,11:00,1028.9,,720.3,0.9,44.5,263.1,0,0.1,0,1028.9
2022/4/12,12:00,1011.8,,697,0.9,44.5,269.3,0,0.1,0,1011.8
2022/4/12,13:00,1044.3,,725.9,0.9,44.5,272.9,0,0.1,0,1044.3
2022/4/12,14:00,1024.3,,740.5,0.9,44.5,238.3,0,0.1,0,1024.3
2022/4/12,15:00,1027.9,,775.4,0.9,44.5,206.8,0,0.3,0,1027.9
2022/4/12,16:00,1002.1,,816.1,0.9,44.5,140,0,0.6,0,1002.1
2022/4/12,17:00,965.9,,856,0.9,44.5,64,0,0.5,0,965.9
2022/4/12,18:00,949.9,,893.1,0.9,44.5,10.8,0,0.6,0,949.9
2022/4/12,19:00,964.6,,919,0.9,44.5,0,0,0.2,0,964.6
2022/4/12,20:00,927.2,,881.4,0.9,44.5,0,0,0.4,0,927.2
2022/4/12,21:00,871.7,,826,0.9,44.5,0,0,0.3,0,871.7
2022/4/12,22:00,799.8,,753.9,0.9,44.5,0,0,0.5,0,799.8
2022/4/12,23:00,734.7,,688.8,0.9,44.5,0,0,0.5,0,734.7
2022/4/13,0:00,680.9,,634.7,0.9,44.5,0,0,0.8,0,680.9
2022/4/13,1:00,648.3,,602.2,0.9,44.5,0,0,0.7,0,648.3
2022/4/13,2:00,653.4,,607.5,0.9,44.5,0,0,0.5,0,653.4
2022/4/13,3:00,677,,631.3,0.9,44.5,0,0,0.3,0,677
2022/4/13,4:00,688,,642.4,0.9,44.5,0,0,0.2,0,688
2022/4/13,5:00,696.2,,650.6,0.9,44.5,0,0,0.2,0,696.2
2022/4/13,6:00,717.9,,664.8,0.9,44.5,7.5,0,0.2,0,717.9
2022/4/13,7:00,781.5,,692.5,0.9,44.5,43.4,0,0.2,0,781.5
2022/4/13,8:00,882.8,,733.3,0.9,44.5,103.9,0,0.2,0,882.8
2022/4/13,9:00,935.6,,736.3,0.9,44.5,153.6,0,0.3,0,935.6
2022/4/13,10:00,969.5,,754,0.9,44.5,169.7,0,0.4,0,969.5
2022/4/13,11:00,976.6,,744.8,0.9,44.5,185.8,0,0.6,0,976.6
2022/4/13,12:00,1019.5,,725.9,0.9,44.5,247.6,0,0.6,0,1019.5
2022/4/13,13:00,1046.4,,732.3,0.9,44.5,268,0,0.7,0,1046.4
2022/4/13,14:00,1049.6,,753,0.9,44.5,250.3,0,0.9,0,1049.6
2022/4/13,15:00,1025,,779.3,0.9,44.5,199.6,0,0.7,0,1025
2022/4/13,16:00,998.1,,828.9,0.9,44.5,122.9,0,0.9,0,998.1
2022/4/13,17:00,954.1,,846.7,0.9,44.5,60.9,0,1.1,0,954.1
2022/4/13,18:00,945,,886,0.9,44.5,12.4,0,1.2,0,945
2022/4/13,19:00,963.6,,916.7,0.9,44.5,0,0,1.5,0,963.6
2022/4/13,20:00,925.5,,878.7,0.9,44.5,0,0,1.4,0,925.5
2022/4/13,21:00,872.6,,825.8,0.9,44.5,0,0,1.4,0,872.6
2022/4/13,22:00,801.5,,755.3,0.9,44.5,0,0,0.8,0,801.5
2022/4/13,23:00,745.2,,698.8,0.9,44.5,0,0,1,0,745.2
2022/4/14,0:00,687.3,,641.2,0.9,44.5,0,0,0.7,0,687.3
2022/4/14,1:00,652.4,,606.3,0.9,44.5,0,0,0.7,0,652.4
2022/4/14,2:00,658,,611.9,0.9,44.5,0,0,0.7,0,658
2022/4/14,3:00,685.3,,639.6,0.9,44.5,0,0,0.3,0,685.3
2022/4/14,4:00,697.5,,651.9,0.9,44.5,0,0,0.2,0,697.5
2022/4/14,5:00,699.8,,654.3,0.9,44.5,0,0,0.1,0,699.8
2022/4/14,6:00,717.5,,664.9,0.9,44.5,7.2,0,0,0,717.5
2022/4/14,7:00,779.8,,683.5,0.9,44.5,50.8,0,0.1,0,779.8
2022/4/14,8:00,880.6,,716.9,0.9,44.5,118.3,0,0,0,880.6
2022/4/14,9:00,944.2,,739.8,0.9,44.5,158.9,0,0.1,0,944.2
2022/4/14,10:00,982.9,,732.3,0.9,44.5,205,0,0.2,0,982.9
2022/4/14,11:00,977.2,,744.3,0.9,44.5,187.4,0,0.1,0,977.2
