需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
2020/4/4,11:00,845.7,,769.7,0.9,4.4,70.5,0,0.2,0,845.7
2020/4/4,12:00,830.8,,750.1,0.9,4.5,75,0,0.3,0,830.8
2020/4/4,13:00,835.9,,787.9,0.9,4.4,41.5,0,1.2,0,835.9
2020/4/4,14:00,834.6,,808.4,0.9,4.5,19.1,0,1.7,0,834.6
2020/4/4,15:00,855.5,,820.3,0.9,4.4,26.7,0,3.2,0,855.5
2020/4/4,16:00,862.2,,826.2,0.9,4.5,25.6,0,5,0,862.2
2020/4/4,17:00,843.5,,820.8,0.9,4.6,9.6,0,7.6,0,843.5
2020/4/4,18:00,870.2,,852.5,0.9,4.6,1.9,0,10.3,0,870.2
2020/4/4,19:00,884,,869.8,0.9,4.5,0,0,8.8,0,884
2020/4/4,20:00,855.3,,843.3,0.9,4.2,0,0,6.9,0,855.3
2020/4/4,21:00,810.7,,800,0.9,4.3,0,0,5.5,0,810.7
2020/4/4,22:00,756.3,,746.5,0.9,4.3,0,0,4.6,0,756.3
2020/4/4,23:00,708.5,,698.7,0.9,4.2,0,0,4.7,0,708.5
2020/4/5,0:00,657,,647.8,0.9,4.6,0,0,3.7,0,657
2020/4/5,1:00,632.4,,624.6,0.9,4.7,0,0,2.2,0,632.4
2020/4/5,2:00,644.9,,637.6,0.9,4.7,0,0,1.7,0,644.9
2020/4/5,3:00,673.8,,664.9,0.9,4.6,0,0,3.4,0,673.8
2020/4/5,4:00,674.8,,662.8,0.9,4.7,0,0,6.4,0,674.8
2020/4/5,5:00,650.3,,637.3,0.9,4.7,0,0,7.4,0,650.3
2020/4/5,6:00,621.8,,608.4,0.9,4.7,1.1,0,6.7,0,621.8
2020/4/5,7:00,627.6,,601.6,0.9,4.6,13.1,0,7.4,0,627.6
2020/4/5,8:00,677.4,,609.1,0.9,4.9,55.5,0,7,0,677.4
2020/4/5,9:00,730.3,,593.8,0.9,4.9,124.6,0,6.1,0,730.3
2020/4/5,10:00,774.1,,554.8,0.9,4.9,208.4,0,5.1,0,774.1
2020/4/5,11:00,785,,526.3,0.9,4.9,247.9,0,5,0,785
2020/4/5,12:00,793.8,,522.2,0.9,4.9,260.3,0,5.5,0,793.8
2020/4/5,13:00,794.1,,529.9,0.9,4.9,253.2,0,5.2,0,794.1
2020/4/5,14:00,788.8,,548.1,0.9,4.9,230.3,0,4.6,0,788.8
2020/4/5,15:00,772.2,,585.5,0.9,4.9,176.7,0,4.2,0,772.2
2020/4/5,16:00,756.9,,634.5,0.9,5,113.4,0,3.1,0,756.9
2020/4/5,17:00,779.5,,727.7,0.9,5,43.6,0,2.3,0,779.5
2020/4/5,18:00,819.9,,808.9,0.9,5,2.9,0,2.2,0,819.9
2020/4/5,19:00,851.2,,841.8,0.9,4.9,0,0,3.6,0,851.2
2020/4/5,20:00,826.7,,817.4,0.9,4.7,0,0,3.7,0,826.7
2020/4/5,21:00,788.4,,779.1,0.9,4.7,0,0,3.7,0,788.4
2020/4/5,22:00,732.2,,724.4,0.9,4.7,0,0,2.2,0,732.2
2020/4/5,23:00,678.1,,671.1,0.9,4.6,0,0,1.5,0,678.1
2020/4/6,0:00,631.6,,624.3,0.9,4.5,0,0,1.9,0,631.6
2020/4/6,1:00,609,,601.5,0.9,4.6,0,0,2,0,609
2020/4/6,2:00,626.5,,618.8,0.9,4.6,0,0,2.2,0,626.5
2020/4/6,3:00,663.9,,656.7,0.9,4.5,0,0,1.8,0,663.9
2020/4/6,4:00,667.1,,659.6,0.9,4.5,0,0,2.1,0,667.1
2020/4/6,5:00,665.5,,658.4,0.9,4.6,0,0,1.6,0,665.5
2020/4/6,6:00,664.4,,655.8,0.9,4.6,1.5,0,1.6,0,664.4
2020/4/6,7:00,702.3,,678.8,0.9,4.5,16.2,0,1.9,0,702.3
2020/4/6,8:00,768.2,,687.8,0.9,4.8,72.4,0,2.3,0,768.2
2020/4/6,9:00,812.6,,689.8,0.9,4.8,115.4,0,1.7,0,812.6
2020/4/6,10:00,813,,652.5,0.9,4.8,153.4,0,1.4,0,813
2020/4/6,11:00,830.2,,642.9,0.9,4.7,180.8,0,0.9,0,830.2
2020/4/6,12:00,834.7,,641.7,0.9,4.8,186.6,0,0.7,0,834.7
2020/4/6,13:00,862.4,,667.7,0.9,4.7,188.2,0,0.9,0,862.4
2020/4/6,14:00,862.8,,692.7,0.9,4.8,163.7,0,0.7,0,862.8
2020/4/6,15:00,835.8,,712.6,0.9,4.8,116.8,0,0.7,0,835.8
2020/4/6,16:00,809.5,,743.6,0.9,4.8,59.7,0,0.5,0,809.5
2020/4/6,17:00,810,,780.3,0.9,4.9,23.6,0,0.3,0,810
2020/4/6,18:00,835.5,,827.6,0.9,4.9,1.9,0,0.2,0,835.5
2020/4/6,19:00,856.5,,850.6,0.9,4.8,0,0,0.2,0,856.5
2020/4/6,20:00,822,,816.2,0.9,4.6,0,0,0.3,0,822
2020/4/6,21:00,777.2,,771.4,0.9,4.6,0,0,0.3,0,777.2
2020/4/6,22:00,745.9,,740.2,0.9,4.6,0,0,0.2,0,745.9
2020/4/6,23:00,693.4,,687.8,0.9,4.5,0,0,0.2,0,693.4
2020/4/7,0:00,646.4,,640.7,0.9,4.6,0,0,0.2,0,646.4
2020/4/7,1:00,624.3,,618.7,0.8,4.6,0,0,0.2,0,624.3
2020/4/7,2:00,644.9,,639.3,0.8,4.6,0,0,0.2,0,644.9
2020/4/7,3:00,677.2,,671.4,0.8,4.6,0,0,0.4,0,677.2
2020/4/7,4:00,688.7,,682.7,0.8,4.6,0,0,0.6,0,688.7
2020/4/7,5:00,672.4,,666.3,0.8,4.6,0,0,0.7,0,672.4
2020/4/7,6:00,679,,671.4,0.9,4.6,0.9,0,1.2,0,679
2020/4/7,7:00,737.2,,725.5,0.9,4.6,4.1,0,2.1,0,737.2
2020/4/7,8:00,793.4,,777.2,0.9,4.9,7.6,0,2.8,0,793.4
2020/4/7,9:00,832.7,,809.4,0.9,4.8,14.3,0,3.3,0,832.7
2020/4/7,10:00,837.8,,815.9,0.9,4.8,12.4,0,3.8,0,837.8
2020/4/7,11:00,832.2,,808.1,0.9,4.8,13.8,0,4.6,0,832.2
2020/4/7,12:00,799.7,,765.4,0.9,4.8,22.6,0,6,0,799.7
2020/4/7,13:00,817,,771.2,0.9,4.8,36.1,0,4,0,817
2020/4/7,14:00,817.5,,786.3,0.9,4.8,23,0,2.5,0,817.5
2020/4/7,15:00,805.4,,764.7,0.9,4.8,33.3,0,1.7,0,805.4
2020/4/7,16:00,820.2,,777.3,0.9,4.9,35.4,0,1.7,0,820.2
2020/4/7,17:00,822.9,,805.2,0.9,5,10.4,0,1.4,0,822.9
2020/4/7,18:00,856.6,,847.2,0.9,5,2.4,0,1.1,0,856.6
2020/4/7,19:00,864.6,,857.7,0.9,4.9,0,0,1.1,0,864.6
2020/4/7,20:00,834.5,,827.2,0.9,4.6,0,0,1.8,0,834.5
2020/4/7,21:00,784.9,,775.3,0.9,4.7,0,0,4,0,784.9
2020/4/7,22:00,725,,716.4,0.9,4.6,0,0,3.1,0,725
2020/4/7,23:00,665.9,,657.8,0.9,4.6,0,0,2.6,0,665.9
2020/4/8,0:00,621.3,,613.2,0.8,4.7,0,0,2.6,0,621.3
2020/4/8,1:00,602.9,,595,0.8,4.7,0,0,2.4,0,602.9
2020/4/8,2:00,622,,612.8,0.8,4.7,0,0,3.7,0,622
2020/4/8,3:00,653.7,,644,0.8,4.6,0,0,4.3,0,653.7
2020/4/8,4:00,663.6,,654.7,0.8,4.7,0,0,3.4,0,663.6
2020/4/8,5:00,645,,636.4,0.8,4.7,0,0,3.1,0,645
2020/4/8,6:00,641.8,,632.6,0.9,4.7,0.9,0,2.7,0,641.8
2020/4/8,7:00,679.2,,655.5,0.9,4.7,16,0,2.1,0,679.2
2020/4/8,8:00,747.3,,669.2,0.9,4.9,70.6,0,1.7,0,747.3
2020/4/8,9:00,783,,651.4,0.9,4.9,124.4,0,1.4,0,783
2020/4/8,10:00,811.7,,615.5,0.9,4.9,189,0,1.4,0,811.7
2020/4/8,11:00,845.7,,604.8,0.9,4.9,233.3,0,1.8,0,845.7
2020/4/8,12:00,814,,583.8,0.9,4.9,222.1,0,2.3,0,814
2020/4/8,13:00,784.4,,609.7,0.9,4.9,165.9,0,3,0,784.4
2020/4/8,14:00,807,,638.6,0.9,4.9,159.3,0,3.3,0,807
2020/4/8,15:00,803.9,,677.5,0.9,4.9,117.7,0,2.9,0,803.9
2020/4/8,16:00,795.7,,689.9,0.9,5,97.5,0,2.4,0,795.7
2020/4/8,17:00,791.1,,733.7,0.9,5,49.2,0,2.3,0,791.1
2020/4/8,18:00,808.1,,793.7,0.9,5,5.9,0,2.6,0,808.1
2020/4/8,19:00,845.3,,836.7,0.8,5,0,0,2.8,0,845.3
2020/4/8,20:00,815,,806.3,0.8,4.7,0,0,3.2,0,815
2020/4/8,21:00,772.5,,763.8,0.8,4.7,0,0,3.2,0,772.5
2020/4/8,22:00,719.7,,711.2,0.9,4.7,0,0,2.9,0,719.7
2020/4/8,23:00,658.8,,650.6,0.9,4.7,0,0,2.6,0,658.8
2020/4/9,0:00,610.6,,603.3,0.8,4.6,0,0,1.9,0,610.6
2020/4/9,1:00,592.1,,584.8,0.8,4.7,0,0,1.8,0,592.1
2020/4/9,2:00,608.6,,601.5,0.8,4.7,0,0,1.6,0,608.6
2020/4/9,3:00,639.8,,633.2,0.8,4.6,0,0,1.2,0,639.8
2020/4/9,4:00,650.7,,643.7,0.8,4.7,0,0,1.5,0,650.7
2020/4/9,5:00,634.2,,626.8,0.8,4.7,0,0,1.9,0,634.2
2020/4/9,6:00,631.8,,621.5,0.9,4.7,1.4,0,3.3,0,631.8
2020/4/9,7:00,673.5,,642.5,0.9,4.6,20.5,0,5,0,673.5
2020/4/9,8:00,752.9,,710.4,0.9,4.9,31.6,0,5.1,0,752.9
2020/4/9,9:00,811.9,,787.5,0.9,4.9,14.3,0,4.3,0,811.9
2020/4/9,10:00,842.6,,817.2,0.9,4.9,13.9,0,5.7,0,842.6
2020/4/9,11:00,845.7,,816.3,0.9,4.9,18.8,0,4.8,0,845.7
2020/4/9,12:00,807.3,,750.9,0.9,4.9,46.6,0,4,0,807.3
2020/4/9,13:00,819.4,,741.2,0.9,4.9,68.2,0,4.2,0,819.4
2020/4/9,14:00,818.3,,784.4,0.9,4.9,21.5,0,6.6,0,818.3
2020/4/9,15:00,812.4,,777.3,0.9,4.9,20,0,9.3,0,812.4
2020/4/9,16:00,812.1,,781.9,0.9,5,13.9,0,10.4,0,812.1
2020/4/9,17:00,791.1,,755.9,0.9,5,16.2,0,13.1,0,791.1
2020/4/9,18:00,812.2,,793.6,0.9,5,2.5,0,10.2,0,812.2
2020/4/9,19:00,850.9,,837.8,0.8,4.9,0,0,7.4,0,850.9
2020/4/9,20:00,821.7,,810.1,0.8,4.7,0,0,6.1,0,821.7
2020/4/9,21:00,775,,764.9,0.8,4.7,0,0,4.6,0,775
2020/4/9,22:00,721.7,,712.7,0.9,4.7,0,0,3.4,0,721.7
2020/4/9,23:00,661.8,,653.9,0.9,4.6,0,0,2.4,0,661.8
2020/4/10,0:00,614.1,,606.7,0.9,4.3,0,0,2.2,0,614.1
2020/4/10,1:00,597,,588.6,0.8,4.3,0,0,3.3,0,597
2020/4/10,2:00,617.3,,607.9,0.8,4.3,0,0,4.3,0,617.3
2020/4/10,3:00,646.7,,636.8,0.8,4.3,0,0,4.8,0,646.7
2020/4/10,4:00,658.1,,648.6,0.8,4.3,0,0,4.4,0,658.1
2020/4/10,5:00,644.1,,633.7,0.9,4.3,0,0,5.2,0,644.1
2020/4/10,6:00,633.1,,618.6,0.9,4.3,3,0,6.3,0,633.1
2020/4/10,7:00,666.5,,615.3,0.9,4.3,39.5,0,6.5,0,666.5
2020/4/10,8:00,724.4,,604.5,0.9,4.6,109.1,0,5.3,0,724.4
2020/4/10,9:00,767.7,,587.6,0.9,4.5,170.8,0,3.9,0,767.7
2020/4/10,10:00,791.5,,563.4,0.9,4.5,218.7,0,4,0,791.5
2020/4/10,11:00,818.2,,558.8,0.9,4.5,249.5,0,4.5,0,818.2
2020/4/10,12:00,803.7,,535.2,0.9,4.5,259,0,4.1,0,803.7
2020/4/10,13:00,826.9,,563.8,0.9,4.5,253.6,0,4.1,0,826.9
2020/4/10,14:00,809.9,,575.8,0.9,4.5,224.8,0,3.9,0,809.9
2020/4/10,15:00,789.5,,598.7,0.9,4.5,181.7,0,3.7,0,789.5
2020/4/10,16:00,794.1,,654.6,0.9,4.6,129.1,0,4.9,0,794.1
2020/4/10,17:00,784.3,,716,0.9,4.7,57.9,0,4.8,0,784.3
2020/4/10,18:00,793.2,,775.9,0.9,4.6,7.6,0,4.2,0,793.2
2020/4/10,19:00,829.7,,820.4,0.9,4.6,0,0,3.8,0,829.7
2020/4/10,20:00,798.8,,790.4,0.8,4.3,0,0,3.3,0,798.8
2020/4/10,21:00,754.7,,746.9,0.8,4.4,0,0,2.6,0,754.7
2020/4/10,22:00,707.6,,700.4,0.9,4.3,0,0,2,0,707.6
2020/4/10,23:00,654.4,,647.5,0.9,4.3,0,0,1.7,0,654.4
2020/4/11,0:00,609.7,,603.1,0.9,4.3,0,0,1.4,0,609.7
2020/4/11,1:00,590.4,,583.6,0.9,4.4,0,0,1.5,0,590.4
2020/4/11,2:00,606.2,,599.3,0.9,4.4,0,0,1.6,0,606.2
2020/4/11,3:00,635.6,,628.7,0.9,4.3,0,0,1.7,0,635.6
2020/4/11,4:00,638,,631,0.9,4.3,0,0,1.8,0,638
2020/4/11,5:00,617.5,,609.9,0.9,4.4,0,0,2.3,0,617.5
2020/4/11,6:00,585.2,,575.3,0.9,4.4,2.6,0,2,0,585.2
2020/4/11,7:00,636,,594,0.9,4.3,35.2,0,1.6,0,636
2020/4/11,8:00,708.9,,606,0.9,4.6,96.1,0,1.3,0,708.9
2020/4/11,9:00,769.8,,617.9,0.9,4.6,142.8,0,3.6,0,769.8
2020/4/11,10:00,797.8,,605.9,0.9,4.6,181.3,0,5.1,0,797.8
2020/4/11,11:00,815.7,,642.5,0.9,4.5,164.3,0,3.5,0,815.7
2020/4/11,12:00,788.9,,577.2,0.9,4.6,202.2,0,4,0,788.9
2020/4/11,13:00,807.4,,601.3,0.9,4.5,197.1,0,3.6,0,807.4
2020/4/11,14:00,772.9,,670.2,0.9,4.6,95.2,0,2,0,772.9
2020/4/11,15:00,786.6,,688.7,0.9,4.5,90.9,0,1.6,0,786.6
2020/4/11,16:00,793.7,,754.4,0.9,4.6,32.4,0,1.4,0,793.7
2020/4/11,17:00,818.8,,802.5,0.9,4.7,8.8,0,1.9,0,818.8
2020/4/11,18:00,849.5,,839,0.9,4.7,2.1,0,2.8,0,849.5
2020/4/11,19:00,864.7,,856.9,0.9,4.6,0,0,2.3,0,864.7
2020/4/11,20:00,830.1,,821.5,0.9,4.3,0,0,3.4,0,830.1
2020/4/11,21:00,793.2,,784.1,0.9,4.4,0,0,3.8,0,793.2
2020/4/11,22:00,743.8,,729.6,0.9,4.4,0,0,8.9,0,743.8
2020/4/11,23:00,695.4,,677.6,0.9,4.3,0,0,12.6,0,695.4
2020/4/12,0:00,656,,639.3,0.9,4.3,0,0,11.5,0,656
2020/4/12,1:00,634.2,,617.8,0.9,4.4,0,0,11.1,0,634.2
2020/4/12,2:00,648.1,,633.8,0.9,4.4,0,0,9,0,648.1
2020/4/12,3:00,670.4,,659.6,0.9,4.3,0,0,5.6,0,670.4
2020/4/12,4:00,676.2,,666.2,0.9,4.3,0,0,4.8,0,676.2
2020/4/12,5:00,648.7,,637.2,0.9,4.4,0,0,6.2,0,648.7
2020/4/12,6:00,617.1,,600.1,0.9,4.4,1.7,0,10,0,617.1
2020/4/12,7:00,630.4,,605.6,0.9,4.3,7.6,0,12,0,630.4
2020/4/12,8:00,678.7,,629.4,0.9,4.6,29.3,0,14.5,0,678.7
2020/4/12,9:00,705.3,,644.1,0.9,4.6,41.3,0,14.4,0,705.3
2020/4/12,10:00,724.8,,640.9,0.9,4.6,63.5,0,14.9,0,724.8
2020/4/12,11:00,736.9,,673.9,0.9,4.6,42.6,0,14.9,0,736.9
2020/4/12,12:00,734.1,,668.3,0.9,4.6,44.8,0,15.5,0,734.1
2020/4/12,13:00,735.2,,658,0.9,4.5,55.7,0,16.1,0,735.2
2020/4/12,14:00,746.7,,667.3,0.9,4.6,58.2,0,15.7,0,746.7
2020/4/12,15:00,730,,664.2,0.9,4.6,44.3,0,16,0,730
2020/4/12,16:00,734.3,,668.7,0.9,4.6,43.8,0,16.3,0,734.3
2020/4/12,17:00,773.1,,723.6,0.9,4.7,28.6,0,15.3,0,773.1
2020/4/12,18:00,797.9,,771.5,0.9,4.7,4.1,0,16.7,0,797.9
2020/4/12,19:00,840.2,,818.4,0.9,4.6,0,0,16.3,0,840.2
2020/4/12,20:00,821.6,,799.6,0.9,4.4,0,0,16.7,0,821.6
2020/4/12,21:00,782.5,,760.7,0.9,4.4,0,0,16.5,0,782.5
2020/4/12,22:00,733.5,,712.2,0.9,4.4,0,0,16,0,733.5
2020/4/12,23:00,676.8,,655.7,0.9,4.3,0,0,15.9,0,676.8
2020/4/13,0:00,629.3,,608.5,0.9,4.2,0,0,15.7,0,629.3
2020/4/13,1:00,616.4,,595.1,0.9,4.3,0,0,16.1,0,616.4
2020/4/13,2:00,635.8,,616.9,0.9,4.3,0,0,13.7,0,635.8
2020/4/13,3:00,670.7,,652.2,0.9,4.2,0,0,13.4,0,670.7
2020/4/13,4:00,669.7,,651.6,0.9,4.2,0,0,13,0,669.7
2020/4/13,5:00,640.1,,621.5,0.9,4.3,0,0,13.4,0,640.1
2020/4/13,6:00,630.4,,610.7,0.9,4.3,1.3,0,13.2,0,630.4
2020/4/13,7:00,671.8,,639,0.9,4.2,13.9,0,13.8,0,671.8
2020/4/13,8:00,748.6,,688.8,0.9,4.5,39.7,0,14.7,0,748.6
2020/4/13,9:00,780.3,,694,0.9,4.5,64,0,16.9,0,780.3
2020/4/13,10:00,773.4,,632.1,0.9,4.5,119,0,16.9,0,773.4
2020/4/13,11:00,779.4,,641.5,0.9,4.5,116,0,16.5,0,779.4
2020/4/13,12:00,785.8,,562.2,0.9,4.5,201.1,0,17.1,0,785.8
2020/4/13,13:00,810.3,,548.1,0.9,4.4,239.8,0,17.1,0,810.3
2020/4/13,14:00,803.6,,568.7,0.9,4.5,213.1,0,16.4,0,803.6
2020/4/13,15:00,771.3,,586.5,0.9,4.5,163.2,0,16.2,0,771.3
2020/4/13,16:00,764.7,,642.5,0.9,4.5,100.2,0,16.6,0,764.7
2020/4/13,17:00,770.6,,698.8,0.9,4.6,49.8,0,16.5,0,770.6
2020/4/13,18:00,797.1,,770.3,0.9,4.6,4.8,0,16.5,0,797.1
2020/4/13,19:00,840.5,,819,0.9,4.5,0,0,16.1,0,840.5
2020/4/13,20:00,812.6,,791.5,0.9,4.3,0,0,15.9,0,812.6
2020/4/13,21:00,764.7,,744,0.9,4.3,0,0,15.5,0,764.7
2020/4/13,22:00,710.6,,690,0.9,4.3,0,0,15.4,0,710.6
2020/4/13,23:00,656.2,,635.9,0.9,4.2,0,0,15.2,0,656.2
2020/4/14,0:00,607.4,,587.1,0.9,4.3,0,0,15.1,0,607.4
2020/4/14,1:00,593.7,,574,0.9,4.3,0,0,14.5,0,593.7
2020/4/14,2:00,612.8,,593.8,0.9,4.3,0,0,13.8,0,612.8
2020/4/14,3:00,644.7,,625.9,0.9,4.3,0,0,13.6,0,644.7
2020/4/14,4:00,652.3,,635.7,0.9,4.3,0,0,11.4,0,652.3
2020/4/14,5:00,638,,624.6,0.9,4.3,0,0,8.2,0,638
2020/4/14,6:00,628.2,,614.7,0.9,4.3,1.8,0,6.5,0,628.2
2020/4/14,7:00,660.8,,617.6,0.9,4.3,33,0,5,0,660.8
2020/4/14,8:00,706,,597.4,0.9,4.6,99.7,0,3.4,0,706
2020/4/14,9:00,744.1,,579.7,0.9,4.5,156.7,0,2.3,0,744.1
2020/4/14,10:00,772.4,,573.4,0.9,4.5,192.3,0,1.3,0,772.4
2020/4/14,11:00,796.3,,561.2,0.9,4.5,228.8,0,0.9,0,796.3
2020/4/14,12:00,800.4,,543.7,0.9,4.5,250.4,0,0.9,0,800.4
2020/4/14,13:00,816.1,,576.5,0.9,4.5,233.6,0,0.6,0,816.1
