DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光,風力,エリア,lat,lon
2019/4/1,0:00,2940,0,2221,885,0,68,0,27,hokuriku,36.70291844,137.2150143
2019/4/1,1:00,3070,0,2365,853,0,68,0,23,hokuriku,36.70291844,137.2150143
2019/4/1,2:00,3270,0,2572,907,0,68,0,16,hokuriku,36.70291844,137.2150143
2019/4/1,3:00,3402,0,2630,971,0,69,0,12,hokuriku,36.70291844,137.2150143
2019/4/1,4:00,3442,0,2640,992,0,68,0,6,hokuriku,36.70291844,137.2150143
2019/4/1,5:00,3411,0,2725,930,0,68,1,3,hokuriku,36.70291844,137.2150143
2019/4/1,6:00,3435,0,2758,1050,0,69,46,2,hokuriku,36.70291844,137.2150143
2019/4/1,7:00,3413,0,2619,1023,0,67,181,1,hokuriku,36.70291844,137.2150143
2019/4/1,8:00,3643,0,2505,1080,0,67,300,1,hokuriku,36.70291844,137.2150143
2019/4/1,9:00,3835,0,2441,1032,0,68,440,1,hokuriku,36.70291844,137.2150143
2019/4/1,10:00,3861,0,2321,952,0,67,522,3,hokuriku,36.70291844,137.2150143
2019/4/1,11:00,3878,0,2402,863,0,67,492,6,hokuriku,36.70291844,137.2150143
2019/4/1,12:00,3600,0,2227,694,0,67,479,9,hokuriku,36.70291844,137.2150143
2019/4/1,13:00,3797,0,2427,745,0,67,416,9,hokuriku,36.70291844,137.2150143
2019/4/1,14:00,3828,0,2523,863,0,68,267,9,hokuriku,36.70291844,137.2150143
2019/4/1,15:00,3813,0,2601,929,0,67,114,11,hokuriku,36.70291844,137.2150143
2019/4/1,16:00,3897,0,2639,1003,0,68,45,13,hokuriku,36.70291844,137.2150143
2019/4/1,17:00,3922,0,2781,955,0,68,16,14,hokuriku,36.70291844,137.2150143
2019/4/1,18:00,4008,0,2817,988,0,68,1,33,hokuriku,36.70291844,137.2150143
2019/4/1,19:00,3935,0,2695,1037,0,67,0,44,hokuriku,36.70291844,137.2150143
2019/4/1,20:00,3866,0,2598,1092,0,68,0,29,hokuriku,36.70291844,137.2150143
2019/4/1,21:00,3718,0,2498,1096,0,67,0,24,hokuriku,36.70291844,137.2150143
2019/4/1,22:00,3656,0,2444,1152,0,68,0,21,hokuriku,36.70291844,137.2150143
2019/4/1,23:00,3618,0,2437,1201,0,67,0,8,hokuriku,36.70291844,137.2150143
2019/4/2,0:00,3563,0,2548,737,0,68,0,16,hokuriku,36.70291844,137.2150143
2019/4/2,1:00,3677,0,2629,740,0,68,0,34,hokuriku,36.70291844,137.2150143
2019/4/2,2:00,3879,0,2697,896,0,68,0,43,hokuriku,36.70291844,137.2150143
2019/4/2,3:00,3979,0,2767,897,0,68,0,11,hokuriku,36.70291844,137.2150143
2019/4/2,4:00,3947,0,2771,911,0,68,0,6,hokuriku,36.70291844,137.2150143
2019/4/2,5:00,3888,0,2769,1036,0,68,2,7,hokuriku,36.70291844,137.2150143
2019/4/2,6:00,3939,0,2764,1055,0,68,62,12,hokuriku,36.70291844,137.2150143
2019/4/2,7:00,3917,0,2775,993,0,67,158,30,hokuriku,36.70291844,137.2150143
2019/4/2,8:00,4179,0,2830,1089,0,67,80,23,hokuriku,36.70291844,137.2150143
2019/4/2,9:00,4471,0,2901,1162,0,66,92,25,hokuriku,36.70291844,137.2150143
2019/4/2,10:00,4496,0,2899,1106,0,66,138,30,hokuriku,36.70291844,137.2150143
2019/4/2,11:00,4501,0,2898,988,0,68,205,27,hokuriku,36.70291844,137.2150143
2019/4/2,12:00,4195,0,2795,768,0,68,335,36,hokuriku,36.70291844,137.2150143
2019/4/2,13:00,4287,0,2704,811,0,68,288,43,hokuriku,36.70291844,137.2150143
2019/4/2,14:00,4235,0,2649,774,0,67,282,64,hokuriku,36.70291844,137.2150143
2019/4/2,15:00,4142,0,2667,832,0,68,185,43,hokuriku,36.70291844,137.2150143
2019/4/2,16:00,4188,0,2662,991,0,68,95,43,hokuriku,36.70291844,137.2150143
2019/4/2,17:00,4162,0,2648,1085,0,68,35,46,hokuriku,36.70291844,137.2150143
2019/4/2,18:00,4225,0,2719,1137,0,68,2,27,hokuriku,36.70291844,137.2150143
2019/4/2,19:00,4117,0,2850,989,0,68,1,27,hokuriku,36.70291844,137.2150143
2019/4/2,20:00,4020,0,2975,817,0,68,0,34,hokuriku,36.70291844,137.2150143
2019/4/2,21:00,3865,0,2968,720,0,68,0,27,hokuriku,36.70291844,137.2150143
2019/4/2,22:00,3800,0,2948,714,0,68,0,30,hokuriku,36.70291844,137.2150143
2019/4/2,23:00,3779,0,2835,925,0,68,0,37,hokuriku,36.70291844,137.2150143
2019/4/3,0:00,3683,0,2761,893,0,68,0,42,hokuriku,36.70291844,137.2150143
2019/4/3,1:00,3775,0,2864,928,0,68,0,24,hokuriku,36.70291844,137.2150143
2019/4/3,2:00,3942,0,2904,1059,0,68,0,34,hokuriku,36.70291844,137.2150143
2019/4/3,3:00,4014,0,2875,1149,0,68,0,39,hokuriku,36.70291844,137.2150143
2019/4/3,4:00,3979,0,2926,1049,0,68,0,38,hokuriku,36.70291844,137.2150143
2019/4/3,5:00,3928,0,2928,990,0,67,2,25,hokuriku,36.70291844,137.2150143
2019/4/3,6:00,3947,0,2920,912,0,68,39,27,hokuriku,36.70291844,137.2150143
2019/4/3,7:00,3940,0,2891,779,0,67,113,23,hokuriku,36.70291844,137.2150143
2019/4/3,8:00,4219,0,2831,845,0,68,261,29,hokuriku,36.70291844,137.2150143
2019/4/3,9:00,4321,0,2749,833,0,67,409,22,hokuriku,36.70291844,137.2150143
2019/4/3,10:00,4201,0,2759,779,0,66,338,20,hokuriku,36.70291844,137.2150143
2019/4/3,11:00,4163,0,2739,652,0,67,459,34,hokuriku,36.70291844,137.2150143
2019/4/3,12:00,3877,0,2526,607,0,68,485,28,hokuriku,36.70291844,137.2150143
2019/4/3,13:00,4016,0,2648,654,0,67,388,28,hokuriku,36.70291844,137.2150143
2019/4/3,14:00,3971,0,2678,671,0,68,321,26,hokuriku,36.70291844,137.2150143
2019/4/3,15:00,3906,0,2760,654,0,68,253,24,hokuriku,36.70291844,137.2150143
2019/4/3,16:00,3917,0,2777,903,0,68,166,13,hokuriku,36.70291844,137.2150143
2019/4/3,17:00,3867,0,2753,1074,0,68,59,12,hokuriku,36.70291844,137.2150143
2019/4/3,18:00,3959,0,2914,1023,0,68,3,16,hokuriku,36.70291844,137.2150143
2019/4/3,19:00,3916,0,2968,984,0,68,0,22,hokuriku,36.70291844,137.2150143
2019/4/3,20:00,3856,0,2972,979,0,67,0,23,hokuriku,36.70291844,137.2150143
2019/4/3,21:00,3733,0,2970,892,0,68,0,33,hokuriku,36.70291844,137.2150143
2019/4/3,22:00,3675,0,2950,848,0,68,0,40,hokuriku,36.70291844,137.2150143
2019/4/3,23:00,3664,0,2950,827,0,68,0,44,hokuriku,36.70291844,137.2150143
2019/4/4,0:00,3568,0,2948,692,0,68,0,50,hokuriku,36.70291844,137.2150143
2019/4/4,1:00,3647,0,2952,754,0,68,0,61,hokuriku,36.70291844,137.2150143
2019/4/4,2:00,3808,0,2949,921,0,68,0,54,hokuriku,36.70291844,137.2150143
2019/4/4,3:00,3904,0,2946,1078,0,68,0,46,hokuriku,36.70291844,137.2150143
2019/4/4,4:00,3872,0,2951,1047,0,68,0,41,hokuriku,36.70291844,137.2150143
2019/4/4,5:00,3796,0,2948,956,0,67,2,37,hokuriku,36.70291844,137.2150143
2019/4/4,6:00,3788,0,2934,1053,0,68,45,37,hokuriku,36.70291844,137.2150143
2019/4/4,7:00,3763,0,2795,1034,0,67,95,38,hokuriku,36.70291844,137.2150143
2019/4/4,8:00,4033,0,2881,874,0,67,192,42,hokuriku,36.70291844,137.2150143
2019/4/4,9:00,4162,0,2904,724,0,67,291,50,hokuriku,36.70291844,137.2150143
2019/4/4,10:00,4069,0,2788,622,0,67,459,48,hokuriku,36.70291844,137.2150143
2019/4/4,11:00,3966,0,2416,599,0,67,616,42,hokuriku,36.70291844,137.2150143
2019/4/4,12:00,3680,0,2030,590,0,69,688,73,hokuriku,36.70291844,137.2150143
2019/4/4,13:00,3748,0,2145,578,0,68,666,76,hokuriku,36.70291844,137.2150143
2019/4/4,14:00,3706,0,2297,605,0,68,581,82,hokuriku,36.70291844,137.2150143
2019/4/4,15:00,3637,0,2505,635,0,67,456,81,hokuriku,36.70291844,137.2150143
2019/4/4,16:00,3629,0,2713,776,0,68,270,75,hokuriku,36.70291844,137.2150143
2019/4/4,17:00,3595,0,2801,902,0,67,81,77,hokuriku,36.70291844,137.2150143
2019/4/4,18:00,3692,0,2863,1025,0,68,4,63,hokuriku,36.70291844,137.2150143
2019/4/4,19:00,3664,0,2880,992,0,68,0,54,hokuriku,36.70291844,137.2150143
2019/4/4,20:00,3594,0,2876,943,0,67,0,63,hokuriku,36.70291844,137.2150143
2019/4/4,21:00,3486,0,2878,904,0,68,0,74,hokuriku,36.70291844,137.2150143
2019/4/4,22:00,3417,0,2857,811,0,68,0,77,hokuriku,36.70291844,137.2150143
2019/4/4,23:00,3355,0,2830,726,0,67,0,75,hokuriku,36.70291844,137.2150143
2019/4/5,0:00,3258,0,2800,560,0,67,0,80,hokuriku,36.70291844,137.2150143
2019/4/5,1:00,3348,0,2763,721,0,68,0,88,hokuriku,36.70291844,137.2150143
2019/4/5,2:00,3562,0,2759,910,0,67,0,93,hokuriku,36.70291844,137.2150143
2019/4/5,3:00,3683,0,2757,1033,0,68,0,97,hokuriku,36.70291844,137.2150143
2019/4/5,4:00,3710,0,2761,1055,0,69,0,96,hokuriku,36.70291844,137.2150143
2019/4/5,5:00,3611,0,2758,939,0,67,4,96,hokuriku,36.70291844,137.2150143
2019/4/5,6:00,3560,0,2756,866,0,67,72,90,hokuriku,36.70291844,137.2150143
2019/4/5,7:00,3409,0,2718,692,0,67,233,88,hokuriku,36.70291844,137.2150143
2019/4/5,8:00,3557,0,2524,782,0,68,439,87,hokuriku,36.70291844,137.2150143
2019/4/5,9:00,3663,0,2376,785,0,67,607,90,hokuriku,36.70291844,137.2150143
2019/4/5,10:00,3651,0,2165,736,0,66,740,89,hokuriku,36.70291844,137.2150143
2019/4/5,11:00,3637,0,2115,603,0,67,804,97,hokuriku,36.70291844,137.2150143
2019/4/5,12:00,3369,0,1892,569,0,67,797,93,hokuriku,36.70291844,137.2150143
2019/4/5,13:00,3487,0,2017,580,0,67,730,90,hokuriku,36.70291844,137.2150143
2019/4/5,14:00,3451,0,2015,586,0,67,572,92,hokuriku,36.70291844,137.2150143
2019/4/5,15:00,3404,0,2161,710,0,67,368,86,hokuriku,36.70291844,137.2150143
2019/4/5,16:00,3410,0,2349,878,0,67,146,87,hokuriku,36.70291844,137.2150143
2019/4/5,17:00,3379,0,2594,963,0,67,29,78,hokuriku,36.70291844,137.2150143
2019/4/5,18:00,3420,0,2746,1095,0,67,1,66,hokuriku,36.70291844,137.2150143
2019/4/5,19:00,3341,0,2746,1117,0,67,0,39,hokuriku,36.70291844,137.2150143
2019/4/5,20:00,3274,0,2730,1067,0,67,0,22,hokuriku,36.70291844,137.2150143
2019/4/5,21:00,3166,0,2752,929,0,67,0,27,hokuriku,36.70291844,137.2150143
2019/4/5,22:00,3112,0,2669,756,0,68,0,25,hokuriku,36.70291844,137.2150143
2019/4/5,23:00,3076,0,2578,780,0,67,0,14,hokuriku,36.70291844,137.2150143
2019/4/6,0:00,2969,0,2454,647,0,67,0,12,hokuriku,36.70291844,137.2150143
2019/4/6,1:00,3068,0,2466,629,0,67,0,10,hokuriku,36.70291844,137.2150143
2019/4/6,2:00,3283,0,2581,882,0,67,0,12,hokuriku,36.70291844,137.2150143
2019/4/6,3:00,3380,0,2599,1090,0,66,0,14,hokuriku,36.70291844,137.2150143
2019/4/6,4:00,3371,0,2591,1094,0,65,0,9,hokuriku,36.70291844,137.2150143
2019/4/6,5:00,3220,0,2568,971,0,61,3,6,hokuriku,36.70291844,137.2150143
2019/4/6,6:00,2993,0,2295,729,0,62,76,7,hokuriku,36.70291844,137.2150143
2019/4/6,7:00,2838,0,1976,614,0,61,251,13,hokuriku,36.70291844,137.2150143
2019/4/6,8:00,2814,0,1629,681,0,61,465,21,hokuriku,36.70291844,137.2150143
2019/4/6,9:00,2873,0,1521,667,0,60,633,21,hokuriku,36.70291844,137.2150143
2019/4/6,10:00,2876,0,1399,672,0,61,760,18,hokuriku,36.70291844,137.2150143
2019/4/6,11:00,2868,0,1368,669,0,59,814,19,hokuriku,36.70291844,137.2150143
2019/4/6,12:00,2750,0,1349,611,0,61,811,19,hokuriku,36.70291844,137.2150143
2019/4/6,13:00,2738,0,1383,598,0,59,748,13,hokuriku,36.70291844,137.2150143
2019/4/6,14:00,2695,0,1477,599,0,60,624,12,hokuriku,36.70291844,137.2150143
2019/4/6,15:00,2656,0,1600,694,0,58,428,8,hokuriku,36.70291844,137.2150143
2019/4/6,16:00,2720,0,2020,794,0,59,179,3,hokuriku,36.70291844,137.2150143
2019/4/6,17:00,2778,0,2336,866,0,58,57,1,hokuriku,36.70291844,137.2150143
2019/4/6,18:00,2913,0,2584,1037,0,58,2,1,hokuriku,36.70291844,137.2150143
2019/4/6,19:00,2904,0,2553,1026,0,58,0,3,hokuriku,36.70291844,137.2150143
2019/4/6,20:00,2870,0,2602,1023,0,57,0,6,hokuriku,36.70291844,137.2150143
2019/4/6,21:00,2772,0,2524,890,0,58,0,3,hokuriku,36.70291844,137.2150143
2019/4/6,22:00,2732,0,2470,754,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/6,23:00,2696,0,2301,696,0,57,0,0,hokuriku,36.70291844,137.2150143
2019/4/7,0:00,2632,0,2124,694,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/7,1:00,2741,0,2191,876,0,58,0,4,hokuriku,36.70291844,137.2150143
2019/4/7,2:00,2966,0,2239,1059,0,57,0,3,hokuriku,36.70291844,137.2150143
2019/4/7,3:00,3085,0,2239,1113,0,58,0,5,hokuriku,36.70291844,137.2150143
2019/4/7,4:00,3117,0,2252,1129,0,57,0,8,hokuriku,36.70291844,137.2150143
2019/4/7,5:00,2959,0,2176,951,0,58,2,11,hokuriku,36.70291844,137.2150143
2019/4/7,6:00,2756,0,2013,838,0,57,29,7,hokuriku,36.70291844,137.2150143
2019/4/7,7:00,2579,0,1843,742,0,58,80,9,hokuriku,36.70291844,137.2150143
2019/4/7,8:00,2609,0,1800,711,0,58,164,7,hokuriku,36.70291844,137.2150143
2019/4/7,9:00,2630,0,1706,680,0,58,270,13,hokuriku,36.70291844,137.2150143
2019/4/7,10:00,2665,0,1705,708,0,57,269,25,hokuriku,36.70291844,137.2150143
2019/4/7,11:00,2626,0,1670,684,0,50,301,30,hokuriku,36.70291844,137.2150143
2019/4/7,12:00,2608,0,1687,666,0,52,287,38,hokuriku,36.70291844,137.2150143
2019/4/7,13:00,2572,0,1669,624,0,56,298,34,hokuriku,36.70291844,137.2150143
2019/4/7,14:00,2555,0,1738,642,0,57,195,18,hokuriku,36.70291844,137.2150143
2019/4/7,15:00,2580,0,1938,622,0,57,131,10,hokuriku,36.70291844,137.2150143
2019/4/7,16:00,2652,0,2141,682,0,58,97,10,hokuriku,36.70291844,137.2150143
2019/4/7,17:00,2785,0,2180,950,0,58,37,9,hokuriku,36.70291844,137.2150143
2019/4/7,18:00,2930,0,2405,967,0,57,2,11,hokuriku,36.70291844,137.2150143
2019/4/7,19:00,2917,0,2442,989,0,58,1,19,hokuriku,36.70291844,137.2150143
2019/4/7,20:00,2840,0,2376,859,0,58,0,15,hokuriku,36.70291844,137.2150143
2019/4/7,21:00,2727,0,2332,745,0,58,0,9,hokuriku,36.70291844,137.2150143
2019/4/7,22:00,2684,0,2193,676,0,58,0,14,hokuriku,36.70291844,137.2150143
2019/4/7,23:00,2681,0,2165,646,0,57,0,16,hokuriku,36.70291844,137.2150143
2019/4/8,0:00,2621,0,2178,637,0,58,0,16,hokuriku,36.70291844,137.2150143
2019/4/8,1:00,2747,0,2388,720,0,58,0,11,hokuriku,36.70291844,137.2150143
2019/4/8,2:00,2994,0,2578,804,0,58,0,11,hokuriku,36.70291844,137.2150143
2019/4/8,3:00,3143,0,2639,924,0,58,0,12,hokuriku,36.70291844,137.2150143
2019/4/8,4:00,3212,0,2696,935,0,58,0,14,hokuriku,36.70291844,137.2150143
2019/4/8,5:00,3175,0,2738,897,0,57,2,13,hokuriku,36.70291844,137.2150143
2019/4/8,6:00,3154,0,2675,1011,0,58,36,11,hokuriku,36.70291844,137.2150143
2019/4/8,7:00,3116,0,2509,882,0,58,179,8,hokuriku,36.70291844,137.2150143
2019/4/8,8:00,3356,0,2218,1010,0,57,421,4,hokuriku,36.70291844,137.2150143
2019/4/8,9:00,3481,0,2160,903,0,58,578,0,hokuriku,36.70291844,137.2150143
2019/4/8,10:00,3502,0,2162,674,0,57,685,2,hokuriku,36.70291844,137.2150143
2019/4/8,11:00,3541,0,2197,639,0,58,675,2,hokuriku,36.70291844,137.2150143
2019/4/8,12:00,3271,0,2002,643,0,57,666,4,hokuriku,36.70291844,137.2150143
2019/4/8,13:00,3484,0,2290,634,0,58,511,5,hokuriku,36.70291844,137.2150143
2019/4/8,14:00,3511,0,2599,674,0,58,265,1,hokuriku,36.70291844,137.2150143
2019/4/8,15:00,3493,0,2859,805,0,57,167,1,hokuriku,36.70291844,137.2150143
2019/4/8,16:00,3567,0,2916,987,0,57,52,9,hokuriku,36.70291844,137.2150143
2019/4/8,17:00,3527,0,2933,1003,0,58,49,12,hokuriku,36.70291844,137.2150143
2019/4/8,18:00,3573,0,2944,1068,0,57,5,13,hokuriku,36.70291844,137.2150143
2019/4/8,19:00,3511,0,2856,1116,0,58,0,17,hokuriku,36.70291844,137.2150143
2019/4/8,20:00,3433,0,2844,1059,0,58,0,13,hokuriku,36.70291844,137.2150143
2019/4/8,21:00,3324,0,2822,922,0,57,0,15,hokuriku,36.70291844,137.2150143
2019/4/8,22:00,3254,0,2793,781,0,58,0,16,hokuriku,36.70291844,137.2150143
2019/4/8,23:00,3207,0,2705,706,0,57,0,14,hokuriku,36.70291844,137.2150143
2019/4/9,0:00,3100,0,2563,678,0,58,0,18,hokuriku,36.70291844,137.2150143
2019/4/9,1:00,3225,0,2596,708,0,58,0,15,hokuriku,36.70291844,137.2150143
2019/4/9,2:00,3437,0,2738,846,0,57,0,16,hokuriku,36.70291844,137.2150143
2019/4/9,3:00,3580,0,2802,984,0,58,0,17,hokuriku,36.70291844,137.2150143
2019/4/9,4:00,3653,0,2797,1048,0,57,0,22,hokuriku,36.70291844,137.2150143
2019/4/9,5:00,3631,0,2876,869,0,58,5,25,hokuriku,36.70291844,137.2150143
2019/4/9,6:00,3587,0,2851,783,0,58,89,17,hokuriku,36.70291844,137.2150143
2019/4/9,7:00,3408,0,2652,726,0,57,253,22,hokuriku,36.70291844,137.2150143
2019/4/9,8:00,3580,0,2554,728,0,58,444,26,hokuriku,36.70291844,137.2150143
2019/4/9,9:00,3738,0,2615,709,0,57,489,22,hokuriku,36.70291844,137.2150143
2019/4/9,10:00,3688,0,2415,643,0,54,597,22,hokuriku,36.70291844,137.2150143
2019/4/9,11:00,3680,0,2333,632,0,50,676,25,hokuriku,36.70291844,137.2150143
2019/4/9,12:00,3422,0,2131,601,0,56,702,25,hokuriku,36.70291844,137.2150143
2019/4/9,13:00,3576,0,2273,656,0,58,656,28,hokuriku,36.70291844,137.2150143
2019/4/9,14:00,3521,0,2361,680,0,57,551,25,hokuriku,36.70291844,137.2150143
2019/4/9,15:00,3486,0,2533,715,0,57,447,13,hokuriku,36.70291844,137.2150143
2019/4/9,16:00,3493,0,2749,855,0,59,247,6,hokuriku,36.70291844,137.2150143
2019/4/9,17:00,3509,0,2910,938,0,59,72,3,hokuriku,36.70291844,137.2150143
2019/4/9,18:00,3619,0,2908,1058,0,58,4,1,hokuriku,36.70291844,137.2150143
2019/4/9,19:00,3567,0,2892,1047,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/9,20:00,3484,0,2904,952,0,58,0,2,hokuriku,36.70291844,137.2150143
2019/4/9,21:00,3381,0,2887,816,0,57,0,3,hokuriku,36.70291844,137.2150143
2019/4/9,22:00,3318,0,2859,745,0,56,0,2,hokuriku,36.70291844,137.2150143
2019/4/9,23:00,3263,0,2796,622,0,57,0,1,hokuriku,36.70291844,137.2150143
2019/4/10,0:00,3116,0,2719,630,0,57,0,3,hokuriku,36.70291844,137.2150143
2019/4/10,1:00,3222,0,2847,640,0,58,0,6,hokuriku,36.70291844,137.2150143
2019/4/10,2:00,3425,0,2900,686,0,57,0,6,hokuriku,36.70291844,137.2150143
2019/4/10,3:00,3589,0,3077,879,0,57,0,3,hokuriku,36.70291844,137.2150143
2019/4/10,4:00,3635,0,3120,916,0,57,0,4,hokuriku,36.70291844,137.2150143
2019/4/10,5:00,3596,0,3062,910,0,57,1,8,hokuriku,36.70291844,137.2150143
2019/4/10,6:00,3593,0,3018,918,0,57,4,9,hokuriku,36.70291844,137.2150143
2019/4/10,7:00,3589,0,3055,746,0,57,18,11,hokuriku,36.70291844,137.2150143
2019/4/10,8:00,3873,0,3105,707,0,58,42,20,hokuriku,36.70291844,137.2150143
2019/4/10,9:00,4096,0,3121,727,0,54,58,31,hokuriku,36.70291844,137.2150143
2019/4/10,10:00,4081,0,3125,684,0,56,106,35,hokuriku,36.70291844,137.2150143
2019/4/10,11:00,4060,0,3093,670,0,57,122,47,hokuriku,36.70291844,137.2150143
2019/4/10,12:00,3797,0,3051,722,0,57,138,52,hokuriku,36.70291844,137.2150143
2019/4/10,13:00,3972,0,3111,732,0,56,136,47,hokuriku,36.70291844,137.2150143
2019/4/10,14:00,3978,0,3105,711,0,57,103,44,hokuriku,36.70291844,137.2150143
2019/4/10,15:00,3948,0,3083,724,0,56,75,46,hokuriku,36.70291844,137.2150143
2019/4/10,16:00,3986,0,3109,789,0,57,38,43,hokuriku,36.70291844,137.2150143
2019/4/10,17:00,3930,0,3170,954,0,57,12,34,hokuriku,36.70291844,137.2150143
2019/4/10,18:00,3936,0,3247,932,0,56,1,20,hokuriku,36.70291844,137.2150143
2019/4/10,19:00,3814,0,3094,965,0,57,0,12,hokuriku,36.70291844,137.2150143
2019/4/10,20:00,3709,0,2747,831,0,56,0,11,hokuriku,36.70291844,137.2150143
2019/4/10,21:00,3556,0,2573,814,0,57,0,12,hokuriku,36.70291844,137.2150143
2019/4/10,22:00,3453,0,2476,773,0,56,0,30,hokuriku,36.70291844,137.2150143
2019/4/10,23:00,3389,0,2468,746,0,58,0,59,hokuriku,36.70291844,137.2150143
2019/4/11,0:00,3225,0,2390,695,0,57,0,55,hokuriku,36.70291844,137.2150143
2019/4/11,1:00,3361,0,2439,777,0,58,0,54,hokuriku,36.70291844,137.2150143
2019/4/11,2:00,3552,0,2501,949,0,58,0,54,hokuriku,36.70291844,137.2150143
2019/4/11,3:00,3667,0,2584,968,0,59,0,46,hokuriku,36.70291844,137.2150143
2019/4/11,4:00,3685,0,2497,981,0,59,0,39,hokuriku,36.70291844,137.2150143
2019/4/11,5:00,3675,0,2482,918,0,57,2,35,hokuriku,36.70291844,137.2150143
2019/4/11,6:00,3629,0,2436,861,0,58,34,30,hokuriku,36.70291844,137.2150143
2019/4/11,7:00,3583,0,2415,785,0,57,119,32,hokuriku,36.70291844,137.2150143
2019/4/11,8:00,3792,0,2455,844,0,57,228,30,hokuriku,36.70291844,137.2150143
2019/4/11,9:00,3972,0,2492,788,0,57,331,28,hokuriku,36.70291844,137.2150143
2019/4/11,10:00,3951,0,2456,788,0,57,411,30,hokuriku,36.70291844,137.2150143
2019/4/11,11:00,3905,0,2433,764,0,57,412,30,hokuriku,36.70291844,137.2150143
2019/4/11,12:00,3648,0,2137,681,0,57,521,30,hokuriku,36.70291844,137.2150143
2019/4/11,13:00,3742,0,2167,717,0,58,529,21,hokuriku,36.70291844,137.2150143
2019/4/11,14:00,3708,0,2280,724,0,58,467,14,hokuriku,36.70291844,137.2150143
2019/4/11,15:00,3640,0,2362,727,0,58,363,12,hokuriku,36.70291844,137.2150143
2019/4/11,16:00,3674,0,2451,826,0,57,199,11,hokuriku,36.70291844,137.2150143
2019/4/11,17:00,3667,0,2514,908,0,58,62,7,hokuriku,36.70291844,137.2150143
2019/4/11,18:00,3749,0,2622,979,0,58,4,6,hokuriku,36.70291844,137.2150143
2019/4/11,19:00,3698,0,2612,987,0,58,0,3,hokuriku,36.70291844,137.2150143
2019/4/11,20:00,3631,0,2578,984,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/11,21:00,3501,0,2549,866,0,57,0,1,hokuriku,36.70291844,137.2150143
2019/4/11,22:00,3407,0,2445,835,0,58,0,0,hokuriku,36.70291844,137.2150143
2019/4/11,23:00,3361,0,2510,774,0,58,0,0,hokuriku,36.70291844,137.2150143
2019/4/12,0:00,3273,0,2463,680,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,1:00,3397,0,2461,716,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,2:00,3650,0,2533,941,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,3:00,3763,0,2516,974,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,4:00,3804,0,2518,976,0,58,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,5:00,3759,0,2464,968,0,57,6,1,hokuriku,36.70291844,137.2150143
2019/4/12,6:00,3692,0,2457,997,0,58,74,0,hokuriku,36.70291844,137.2150143
2019/4/12,7:00,3583,0,2459,795,0,58,179,0,hokuriku,36.70291844,137.2150143
2019/4/12,8:00,3708,0,2462,725,0,57,337,0,hokuriku,36.70291844,137.2150143
2019/4/12,9:00,3822,0,2353,671,0,63,554,2,hokuriku,36.70291844,137.2150143
2019/4/12,10:00,3743,0,2255,698,0,63,579,5,hokuriku,36.70291844,137.2150143
2019/4/12,11:00,3736,0,2186,662,0,64,665,9,hokuriku,36.70291844,137.2150143
2019/4/12,12:00,3455,0,2068,614,0,64,613,11,hokuriku,36.70291844,137.2150143
2019/4/12,13:00,3577,0,2262,636,0,63,489,16,hokuriku,36.70291844,137.2150143
2019/4/12,14:00,3603,0,2295,742,0,65,395,12,hokuriku,36.70291844,137.2150143
2019/4/12,15:00,3561,0,2337,796,0,63,266,8,hokuriku,36.70291844,137.2150143
2019/4/12,16:00,3596,0,2432,755,0,64,190,8,hokuriku,36.70291844,137.2150143
2019/4/12,17:00,3548,0,2494,824,0,64,82,8,hokuriku,36.70291844,137.2150143
2019/4/12,18:00,3599,0,2498,905,0,64,8,3,hokuriku,36.70291844,137.2150143
2019/4/12,19:00,3583,0,2483,929,0,65,0,2,hokuriku,36.70291844,137.2150143
2019/4/12,20:00,3508,0,2556,789,0,63,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,21:00,3399,0,2536,739,0,64,0,1,hokuriku,36.70291844,137.2150143
2019/4/12,22:00,3349,0,2548,727,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/4/12,23:00,3327,0,2399,879,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,0:00,3235,0,2324,670,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,1:00,3335,0,2296,729,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,2:00,3533,0,2271,898,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,3:00,3642,0,2269,994,0,64,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,4:00,3652,0,2293,971,0,63,0,0,hokuriku,36.70291844,137.2150143
2019/4/13,5:00,3523,0,2312,849,0,64,9,0,hokuriku,36.70291844,137.2150143
2019/4/13,6:00,3323,0,2130,820,0,64,121,0,hokuriku,36.70291844,137.2150143
