DATE_TIME,エリア需要〔MWh〕,水力〔MWh〕,火力〔MWh〕,原子力〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕
2020/7/1 0:00,6857,1180,9048,0,0,102,130,347
2020/7/1 1:00,6836,1176,8904,0,0,89,129,347
2020/7/1 2:00,6967,1200,8798,0,0,107,129,348
2020/7/1 3:00,7289,1243,9497,0,0,110,130,348
2020/7/1 4:00,7393,1271,9659,0,11,101,128,347
2020/7/1 5:00,7281,1283,9453,0,114,104,130,344
2020/7/1 6:00,7350,1289,9084,0,370,91,130,343
2020/7/1 7:00,7802,1293,9608,0,633,99,128,344
2020/7/1 8:00,8958,1310,10521,0,978,92,129,339
2020/7/1 9:00,9753,1329,11416,0,1323,72,128,338
2020/7/1 10:00,9924,1331,11631,0,1534,68,128,340
2020/7/1 11:00,10141,1361,11701,0,1607,91,129,338
2020/7/1 12:00,9667,1451,11197,0,1611,132,129,341
2020/7/1 13:00,10093,1467,11424,0,1512,156,128,339
2020/7/1 14:00,10080,1465,11544,0,1289,113,129,337
2020/7/1 15:00,9913,1540,11662,0,761,59,127,341
2020/7/1 16:00,9844,1564,11759,0,365,86,129,347
2020/7/1 17:00,9472,1537,11548,0,219,58,128,340
2020/7/1 18:00,9218,1535,11253,0,23,48,129,348
2020/7/1 19:00,8960,1506,10872,0,0,42,129,348
2020/7/1 20:00,8510,1505,10484,0,0,62,132,349
2020/7/1 21:00,8060,1525,10066,0,0,48,129,349
2020/7/1 22:00,7688,1477,9616,0,0,48,131,349
2020/7/1 23:00,7384,1469,9076,0,0,69,130,348
2020/7/2 0:00,7011,1386,8421,0,0,73,131,348
2020/7/2 1:00,6930,1369,8351,0,0,71,132,349
2020/7/2 2:00,7013,1330,8273,0,0,75,131,347
2020/7/2 3:00,7277,1299,8313,0,0,77,131,347
2020/7/2 4:00,7406,1316,8523,0,3,93,131,347
2020/7/2 5:00,7314,1319,8463,0,119,198,131,345
2020/7/2 6:00,7281,1294,8445,0,457,184,128,345
2020/7/2 7:00,7817,1290,8676,0,918,130,130,342
2020/7/2 8:00,8966,1339,9680,0,1644,102,130,338
2020/7/2 9:00,9573,1413,9914,0,2112,170,129,350
2020/7/2 10:00,9848,1442,10048,0,2260,302,131,347
2020/7/2 11:00,9939,1468,9983,0,2461,407,128,341
2020/7/2 12:00,9513,1509,9512,0,2371,507,128,340
2020/7/2 13:00,9989,1508,9905,0,2237,539,128,337
2020/7/2 14:00,9933,1516,10150,0,1821,555,128,343
2020/7/2 15:00,9710,1544,9676,0,1530,622,129,347
2020/7/2 16:00,9649,1662,9677,0,982,700,129,343
2020/7/2 17:00,9344,1675,9763,0,592,732,129,340
2020/7/2 18:00,8998,1668,9939,0,57,694,129,350
2020/7/2 19:00,8882,1660,9994,0,0,677,131,350
2020/7/2 20:00,8463,1542,10053,0,0,562,128,350
2020/7/2 21:00,7967,1536,9862,0,0,595,130,349
2020/7/2 22:00,7595,1536,9342,0,0,485,129,350
2020/7/2 23:00,7264,1519,9124,0,0,363,129,350
2020/7/3 0:00,6917,1459,8582,0,0,365,131,350
2020/7/3 1:00,6821,1455,8538,0,0,399,131,349
2020/7/3 2:00,6962,1456,8431,0,0,383,130,348
2020/7/3 3:00,7171,1448,8578,0,0,260,131,348
2020/7/3 4:00,7238,1428,8853,0,40,143,132,347
2020/7/3 5:00,7261,1412,8709,0,502,81,128,340
2020/7/3 6:00,7286,1407,8538,0,1284,51,131,341
2020/7/3 7:00,7669,1391,8041,0,2280,36,131,342
2020/7/3 8:00,8774,1372,8645,0,3234,19,130,340
2020/7/3 9:00,9680,1369,8943,0,3909,21,130,339
2020/7/3 10:00,9923,1393,9119,0,4184,22,124,340
2020/7/3 11:00,9993,1441,9132,0,4068,25,122,340
2020/7/3 12:00,9522,1481,9168,0,3509,30,120,346
2020/7/3 13:00,9872,1515,9493,0,3315,52,119,339
2020/7/3 14:00,9814,1587,9538,0,2766,83,119,334
2020/7/3 15:00,9578,1548,9594,0,2006,94,121,338
2020/7/3 16:00,9561,1610,10109,0,1255,96,118,336
2020/7/3 17:00,9065,1637,10090,0,594,85,121,336
2020/7/3 18:00,8715,1668,10287,0,63,83,120,347
2020/7/3 19:00,8657,1683,10300,0,0,101,131,346
2020/7/3 20:00,8192,1609,9897,0,0,151,133,345
2020/7/3 21:00,7726,1563,9725,0,0,163,135,346
2020/7/3 22:00,7507,1543,9258,0,0,167,132,346
2020/7/3 23:00,7185,1523,8943,0,0,213,134,346
2020/7/4 0:00,6779,1457,8028,0,0,234,133,346
2020/7/4 1:00,6685,1448,7508,0,0,242,134,347
2020/7/4 2:00,6842,1452,7656,0,0,270,135,348
2020/7/4 3:00,7096,1451,7904,0,0,297,134,347
2020/7/4 4:00,7124,1471,8001,0,14,319,132,347
2020/7/4 5:00,7003,1527,7894,0,88,319,130,345
2020/7/4 6:00,6768,1609,7380,0,253,333,132,344
2020/7/4 7:00,7029,1633,7697,0,430,336,113,342
2020/7/4 8:00,7432,1650,8351,0,725,294,91,339
2020/7/4 9:00,7842,1683,8886,0,833,239,87,340
2020/7/4 10:00,7892,1675,8951,0,1048,279,88,341
2020/7/4 11:00,7926,1677,9017,0,1390,275,89,343
2020/7/4 12:00,7864,1667,9087,0,1316,264,87,341
2020/7/4 13:00,7864,1647,9439,0,1139,235,90,341
2020/7/4 14:00,7788,1637,9469,0,863,212,88,341
2020/7/4 15:00,7780,1620,9770,0,463,152,89,342
2020/7/4 16:00,7965,1648,10237,0,233,163,90,345
2020/7/4 17:00,8007,1631,10340,0,112,147,88,346
2020/7/4 18:00,7998,1632,10428,0,14,117,90,351
2020/7/4 19:00,7919,1665,10255,0,0,115,88,352
2020/7/4 20:00,7562,1726,9872,0,0,86,89,352
2020/7/4 21:00,7198,1760,9430,0,0,56,88,352
2020/7/4 22:00,7066,1759,9326,0,0,60,89,352
2020/7/4 23:00,6759,1745,8903,0,0,65,90,353
2020/7/5 0:00,6471,1745,8031,0,0,89,90,350
2020/7/5 1:00,6392,1743,7759,0,0,115,89,351
2020/7/5 2:00,6562,1729,7892,0,0,107,88,352
2020/7/5 3:00,6820,1727,8264,0,0,100,90,350
2020/7/5 4:00,6892,1730,8299,0,18,112,88,349
2020/7/5 5:00,6669,1732,7761,0,182,107,90,345
2020/7/5 6:00,6531,1650,7032,0,482,109,90,342
2020/7/5 7:00,6801,1649,7268,0,735,97,88,341
2020/7/5 8:00,7018,1615,7908,0,916,75,91,340
2020/7/5 9:00,7290,1603,8053,0,1280,76,87,343
2020/7/5 10:00,7409,1603,8108,0,1461,95,90,356
2020/7/5 11:00,7559,1607,8435,0,1715,90,87,359
2020/7/5 12:00,7505,1616,8849,0,1524,93,89,360
2020/7/5 13:00,7459,1631,8718,0,1509,102,88,369
2020/7/5 14:00,7506,1655,8423,0,1631,79,87,394
2020/7/5 15:00,7409,1618,8664,0,1159,65,90,397
2020/7/5 16:00,7585,1641,9451,0,846,45,88,398
2020/7/5 17:00,7851,1646,9966,0,320,23,89,399
2020/7/5 18:00,8019,1635,10016,0,31,20,87,404
2020/7/5 19:00,7936,1631,9922,0,0,24,90,404
2020/7/5 20:00,7652,1580,9882,0,0,25,88,404
2020/7/5 21:00,7268,1575,9740,0,0,21,89,410
2020/7/5 22:00,6966,1576,9600,0,0,28,88,404
2020/7/5 23:00,6633,1544,8692,0,0,22,89,406
2020/7/6 0:00,6338,1532,7707,0,0,14,89,405
2020/7/6 1:00,6335,1529,7799,0,0,14,88,406
2020/7/6 2:00,6487,1520,7532,0,0,12,89,405
2020/7/6 3:00,6817,1517,7903,0,0,19,89,405
2020/7/6 4:00,6995,1508,8494,0,24,27,89,406
2020/7/6 5:00,6949,1490,8257,0,229,34,88,399
2020/7/6 6:00,7065,1476,8133,0,508,32,90,396
2020/7/6 7:00,7669,1476,8832,0,829,37,87,398
2020/7/6 8:00,8734,1478,10306,0,1206,37,87,402
2020/7/6 9:00,9450,1524,10939,0,1372,47,87,402
2020/7/6 10:00,9733,1506,11082,0,1475,68,77,403
2020/7/6 11:00,9771,1517,11421,0,1208,68,74,403
2020/7/6 12:00,9219,1608,10453,0,1440,65,74,403
2020/7/6 13:00,9762,1679,10856,0,1593,69,75,402
2020/7/6 14:00,9867,1703,11227,0,1276,84,76,402
2020/7/6 15:00,9715,1715,10986,0,944,91,73,401
2020/7/6 16:00,9606,1718,10896,0,448,73,76,399
2020/7/6 17:00,9239,1689,10716,0,194,73,75,403
2020/7/6 18:00,9067,1706,10807,0,11,83,77,409
2020/7/6 19:00,8854,1692,10608,0,0,95,74,411
2020/7/6 20:00,8389,1695,10456,0,0,92,76,410
2020/7/6 21:00,7985,1684,10350,0,0,89,75,410
2020/7/6 22:00,7815,1674,10078,0,0,73,77,405
2020/7/6 23:00,7503,1617,9563,0,0,51,76,404
2020/7/7 0:00,7150,1495,8524,0,0,50,76,404
2020/7/7 1:00,7115,1507,8523,0,0,74,76,404
2020/7/7 2:00,7242,1529,8710,0,0,88,76,404
2020/7/7 3:00,7478,1571,8970,0,0,94,75,404
2020/7/7 4:00,7600,1592,9043,0,11,101,76,404
2020/7/7 5:00,7583,1585,8830,0,188,113,76,396
2020/7/7 6:00,7562,1592,8545,0,443,111,76,396
2020/7/7 7:00,8044,1583,9223,0,832,106,76,398
2020/7/7 8:00,9126,1576,10170,0,1401,73,77,399
2020/7/7 9:00,10032,1697,10604,0,2105,89,74,397
2020/7/7 10:00,10416,1667,11107,0,2106,129,76,396
2020/7/7 11:00,10356,1677,11817,0,1385,150,74,401
2020/7/7 12:00,9861,1696,11285,0,1434,147,62,399
2020/7/7 13:00,10290,1779,11352,0,1511,151,61,398
2020/7/7 14:00,10302,1774,11127,0,1363,159,73,396
2020/7/7 15:00,10182,1771,11056,0,1020,290,87,399
2020/7/7 16:00,10121,1757,11261,0,389,382,87,402
2020/7/7 17:00,9757,1774,11279,0,188,396,88,401
2020/7/7 18:00,9545,1786,11206,0,12,373,86,408
2020/7/7 19:00,9340,1774,11133,0,0,406,88,409
2020/7/7 20:00,8834,1746,10648,0,0,441,86,409
2020/7/7 21:00,8364,1762,10515,0,0,381,89,407
2020/7/7 22:00,8158,1769,9822,0,0,394,86,399
2020/7/7 23:00,7798,1773,9384,0,0,299,88,402
2020/7/8 0:00,7381,1736,8556,0,0,199,86,402
2020/7/8 1:00,7299,1737,8563,0,0,133,90,403
2020/7/8 2:00,7450,1745,8705,0,0,140,86,402
2020/7/8 3:00,7709,1752,8828,0,0,192,89,401
2020/7/8 4:00,7786,1754,8882,0,13,212,88,401
2020/7/8 5:00,7739,1777,8753,0,94,215,90,400
2020/7/8 6:00,7839,1726,9069,0,247,227,89,398
2020/7/8 7:00,8277,1742,9654,0,394,185,89,399
2020/7/8 8:00,9280,1787,11241,0,482,166,87,404
2020/7/8 9:00,9974,1854,11591,0,709,143,90,399
2020/7/8 10:00,10111,1867,11830,0,779,187,89,402
2020/7/8 11:00,10231,1851,11684,0,984,285,88,400
2020/7/8 12:00,9645,1836,10873,0,1262,288,87,401
2020/7/8 13:00,9966,1812,10055,0,1844,343,89,400
2020/7/8 14:00,10007,1825,9683,0,1766,439,89,401
2020/7/8 15:00,9793,1849,9520,0,1470,493,92,407
2020/7/8 16:00,9715,1851,9782,0,858,511,89,414
2020/7/8 17:00,9348,1841,10033,0,430,454,92,402
2020/7/8 18:00,9132,1906,10250,0,57,433,90,412
2020/7/8 19:00,9020,1900,10336,0,0,415,91,410
2020/7/8 20:00,8584,1894,9790,0,0,381,90,410
2020/7/8 21:00,8103,1903,9644,0,0,331,90,409
2020/7/8 22:00,7946,1921,9327,0,0,320,92,402
2020/7/8 23:00,7633,1926,8966,0,0,253,91,402
2020/7/9 0:00,7280,1917,8738,0,0,220,92,403
2020/7/9 1:00,7190,1918,8722,0,0,177,92,405
