DATE_TIME,エリア需要〔MWh〕,水力〔MWh〕,火力〔MWh〕,原子力〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕
2021/1/1 0:00,10620,618,12193,0,0,1013,147,393
2021/1/1 1:00,10652,612,12082,0,0,956,148,393
2021/1/1 2:00,10725,610,11531,0,0,961,148,395
2021/1/1 3:00,10815,607,11270,0,0,957,149,394
2021/1/1 4:00,10765,610,11020,0,0,988,147,393
2021/1/1 5:00,10732,626,12047,0,0,1016,148,392
2021/1/1 6:00,10423,671,12530,0,0,979,148,401
2021/1/1 7:00,10091,676,12206,0,46,961,148,406
2021/1/1 8:00,10444,671,12524,0,179,1003,146,408
2021/1/1 9:00,10545,608,12225,0,363,1050,148,406
2021/1/1 10:00,10389,606,11982,0,559,1045,147,408
2021/1/1 11:00,10243,603,11502,0,598,1095,147,406
2021/1/1 12:00,10192,609,11439,0,590,1074,146,407
2021/1/1 13:00,9981,619,11506,0,539,1081,147,406
2021/1/1 14:00,9746,677,11780,0,375,1059,145,408
2021/1/1 15:00,9945,765,12138,0,106,1038,149,416
2021/1/1 16:00,10294,934,11915,0,3,1051,148,414
2021/1/1 17:00,11006,1157,12709,0,0,1077,148,412
2021/1/1 18:00,10999,1233,12389,0,0,1114,146,414
2021/1/1 19:00,10827,1191,12464,0,0,1133,148,414
2021/1/1 20:00,10659,1034,12443,0,0,1146,146,412
2021/1/1 21:00,10450,772,12418,0,0,1150,148,412
2021/1/1 22:00,9946,762,11845,0,0,1101,147,400
2021/1/1 23:00,10135,741,12075,0,0,1082,148,397
2021/1/2 0:00,9901,648,11505,0,0,1065,145,396
2021/1/2 1:00,10164,637,11652,0,0,1027,147,397
2021/1/2 2:00,10491,636,11600,0,0,1032,147,397
2021/1/2 3:00,10632,634,11464,0,0,1013,148,397
2021/1/2 4:00,10645,635,11975,0,0,934,145,398
2021/1/2 5:00,10586,654,11772,0,0,870,146,399
2021/1/2 6:00,10398,703,12362,0,1,797,147,400
2021/1/2 7:00,10188,695,12185,0,51,786,146,402
2021/1/2 8:00,10598,690,12479,0,261,743,146,413
2021/1/2 9:00,10736,614,12304,0,573,730,148,406
2021/1/2 10:00,10577,609,12092,0,955,713,145,396
2021/1/2 11:00,10200,612,11402,0,885,803,146,410
2021/1/2 12:00,10125,596,11477,0,1022,827,145,398
2021/1/2 13:00,9842,593,11512,0,762,881,146,406
