DATE_TIME,エリア需要〔MWh〕,水力〔MWh〕,火力〔MWh〕,原子力〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕
2019/4/1 0:00,8432,1559,8298,0,0,79,95,168
2019/4/1 1:00,8796,1553,8672,0,0,66,95,143
2019/4/1 2:00,9148,1547,9107,0,0,68,94,143
2019/4/1 3:00,9342,1562,9224,0,0,73,94,144
2019/4/1 4:00,9625,1639,9339,0,0,56,92,144
2019/4/1 5:00,9924,1677,9408,0,10,44,93,144
2019/4/1 6:00,10042,1682,9277,0,246,31,94,145
2019/4/1 7:00,9861,1645,8920,0,647,25,95,147
2019/4/1 8:00,10411,1597,8788,0,1213,28,94,162
2019/4/1 9:00,10836,1537,8656,0,1816,20,95,158
2019/4/1 10:00,10811,1529,8328,0,2187,24,91,156
2019/4/1 11:00,10625,1524,8134,0,2269,27,93,156
2019/4/1 12:00,10101,1523,7579,0,2624,36,94,157
2019/4/1 13:00,10474,1496,7846,0,2623,45,93,155
2019/4/1 14:00,10304,1518,7790,0,2127,50,95,154
2019/4/1 15:00,10118,1570,8245,0,1359,67,95,155
2019/4/1 16:00,10220,1732,9476,0,526,65,93,157
2019/4/1 17:00,10365,1803,9917,0,48,40,95,152
2019/4/1 18:00,10781,1809,10428,0,0,88,94,152
2019/4/1 19:00,10586,1780,10583,0,0,27,95,153
2019/4/1 20:00,10213,1709,10557,0,0,29,95,152
2019/4/1 21:00,9723,1677,10073,0,0,109,92,153
2019/4/1 22:00,9495,1641,10077,0,0,153,91,139
2019/4/1 23:00,9459,1606,9652,0,3,179,92,138
2019/4/2 0:00,9146,1537,8844,0,0,300,94,138
2019/4/2 1:00,9376,1570,8569,0,0,281,94,138
2019/4/2 2:00,9691,1574,8812,0,0,293,94,138
2019/4/2 3:00,9911,1599,9036,0,0,277,95,138
2019/4/2 4:00,10225,1687,9273,0,0,247,92,138
2019/4/2 5:00,10485,1708,9460,0,32,257,93,137
2019/4/2 6:00,10599,1734,9520,0,470,312,94,137
2019/4/2 7:00,10243,1495,8570,0,1046,230,93,139
2019/4/2 8:00,10839,1487,8315,0,1596,348,94,155
2019/4/2 9:00,11289,1518,8563,0,1724,409,97,153
2019/4/2 10:00,11284,1481,8269,0,2088,396,101,153
2019/4/2 11:00,11487,1447,8631,0,2034,401,100,156
2019/4/2 12:00,10794,1420,8243,0,2065,467,101,157
2019/4/2 13:00,11226,1405,8454,0,1921,537,101,155
2019/4/2 14:00,11191,1427,8773,0,1611,600,101,153
2019/4/2 15:00,11136,1522,9672,0,949,586,102,156
2019/4/2 16:00,11303,1695,10506,0,426,635,101,153
