DATE,TIME,当日実績(万kW)
2022/09/12,00:00,1145
2022/09/12,01:00,1094
2022/09/12,02:00,1089
2022/09/12,03:00,1101
2022/09/12,04:00,1140
2022/09/12,05:00,1177
2022/09/12,06:00,1277
2022/09/12,07:00,1502
2022/09/12,08:00,1842
2022/09/12,09:00,2079
2022/09/12,10:00,2162
2022/09/12,11:00,2218
2022/09/12,12:00,2151
2022/09/12,13:00,2269
2022/09/12,14:00,2289
2022/09/12,15:00,2255
2022/09/12,16:00,2214
2022/09/12,17:00,2069
2022/09/12,18:00,1996
2022/09/12,19:00,1876
2022/09/12,20:00,1768
2022/09/12,21:00,1697
2022/09/12,22:00,1624
2022/09/12,23:00,1555
