DATE,TIME,当日実績(万kW)
2019/06/27,00:00,1354
2019/06/27,01:00,1289
2019/06/27,02:00,1273
2019/06/27,03:00,1291
2019/06/27,04:00,1290
2019/06/27,05:00,1279
2019/06/27,06:00,1333
2019/06/27,07:00,1488
2019/06/27,08:00,1734
2019/06/27,09:00,1907
2019/06/27,10:00,1942
2019/06/27,11:00,1955
2019/06/27,12:00,1827
2019/06/27,13:00,1945
2019/06/27,14:00,1960
2019/06/27,15:00,1917
2019/06/27,16:00,1908
2019/06/27,17:00,1831
2019/06/27,18:00,1802
2019/06/27,19:00,1742
2019/06/27,20:00,1658
2019/06/27,21:00,1595
2019/06/27,22:00,1534
2019/06/27,23:00,1469
