DATE,TIME,当日実績(万kW)
2019/06/04,00:00,1294
2019/06/04,01:00,1242
2019/06/04,02:00,1238
2019/06/04,03:00,1265
2019/06/04,04:00,1271
2019/06/04,05:00,1240
2019/06/04,06:00,1303
2019/06/04,07:00,1420
2019/06/04,08:00,1638
2019/06/04,09:00,1815
2019/06/04,10:00,1871
2019/06/04,11:00,1897
2019/06/04,12:00,1765
2019/06/04,13:00,1889
2019/06/04,14:00,1904
2019/06/04,15:00,1866
2019/06/04,16:00,1835
2019/06/04,17:00,1746
2019/06/04,18:00,1697
2019/06/04,19:00,1656
2019/06/04,20:00,1583
2019/06/04,21:00,1530
2019/06/04,22:00,1462
2019/06/04,23:00,1406
