DATE,TIME,当日実績(万kW)
2019/06/20,00:00,1306
2019/06/20,01:00,1239
2019/06/20,02:00,1234
2019/06/20,03:00,1249
2019/06/20,04:00,1259
2019/06/20,05:00,1238
2019/06/20,06:00,1299
2019/06/20,07:00,1434
2019/06/20,08:00,1685
2019/06/20,09:00,1875
2019/06/20,10:00,1934
2019/06/20,11:00,1971
2019/06/20,12:00,1859
2019/06/20,13:00,1997
2019/06/20,14:00,2000
2019/06/20,15:00,1966
2019/06/20,16:00,1958
2019/06/20,17:00,1854
2019/06/20,18:00,1784
2019/06/20,19:00,1727
2019/06/20,20:00,1644
2019/06/20,21:00,1572
2019/06/20,22:00,1508
2019/06/20,23:00,1438
