DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,実績〔MWh〕,実績〔MWh〕
2022/10/2 7:00,6979,1814,3982,531,128,509,1572,19
2022/10/2 8:00,7145,1815,2881,497,128,479,3579,13
2022/10/2 9:00,7779,1816,2326,493,128,422,5457,10
2022/10/2 10:00,8573,1816,2441,499,128,418,6817,9
2022/10/2 11:00,9150,1816,2740,493,128,421,7563,6
2022/10/2 12:00,9543,1816,3142,500,128,421,7491,14
2022/10/2 13:00,9798,1816,3983,478,127,433,7029,13
2022/10/2 14:00,9416,1816,4519,476,127,498,5672,16
2022/10/2 15:00,9468,1814,5334,513,127,505,4015,21
2022/10/2 16:00,9603,1802,6382,514,126,512,2077,23
2022/10/2 17:00,9674,1802,7374,790,128,508,437,25
2022/10/2 18:00,9853,1804,7809,845,135,504,1,38
2022/10/2 19:00,9477,1811,7848,866,139,505,0,47
2022/10/2 20:00,8994,1814,7381,776,139,504,0,55
2022/10/2 21:00,8511,1813,7203,563,139,506,0,52
2022/10/2 22:00,8028,1815,6815,528,139,507,0,54
2022/10/2 23:00,7653,1814,6387,530,139,513,0,63
2022/10/3 0:00,7113,1814,5725,540,139,509,0,76
2022/10/3 1:00,6781,1814,5366,497,140,508,0,90
2022/10/3 2:00,6936,1814,5624,497,140,513,0,89
2022/10/3 3:00,7378,1814,6110,540,140,513,0,79
2022/10/3 4:00,7835,1812,6539,602,140,510,0,69
2022/10/3 5:00,8116,1813,6784,591,140,511,0,72
2022/10/3 6:00,8023,1813,6524,533,140,513,136,72
2022/10/3 7:00,8205,1811,5393,533,140,510,1569,66
2022/10/3 8:00,8989,1812,4846,506,140,508,3696,42
2022/10/3 9:00,10180,1812,4507,480,140,506,5616,34
2022/10/3 10:00,11042,1814,4585,471,140,501,6992,32
2022/10/3 11:00,11682,1812,4566,502,138,498,7580,34
2022/10/3 12:00,11636,1814,4415,474,138,500,7481,34
2022/10/3 13:00,12175,1814,5227,475,138,498,7083,32
2022/10/3 14:00,12274,1814,6185,491,137,500,6014,28
2022/10/3 15:00,12024,1813,6961,502,137,500,4176,30
2022/10/3 16:00,12188,1800,7788,655,137,499,2303,28
2022/10/3 17:00,11697,1801,8019,779,136,501,488,25
2022/10/3 18:00,11432,1801,8056,831,138,502,2,32
2022/10/3 19:00,10822,1811,7946,852,137,502,0,43
2022/10/3 20:00,10116,1811,7933,751,137,504,0,50
2022/10/3 21:00,9511,1811,7918,543,137,502,0,57
2022/10/3 22:00,9094,1811,7782,532,137,500,0,60
2022/10/3 23:00,8702,1812,7528,491,139,500,0,64
2022/10/4 0:00,8097,1812,7318,471,139,498,0,62
2022/10/4 1:00,7682,1812,7264,445,139,502,0,77
2022/10/4 2:00,7752,1812,7445,453,139,499,0,88
2022/10/4 3:00,8083,1810,7530,474,139,501,0,89
2022/10/4 4:00,8496,1811,7498,518,138,500,0,96
2022/10/4 5:00,8711,1811,7511,614,138,505,0,101
2022/10/4 6:00,8567,1810,7377,553,138,505,137,97
2022/10/4 7:00,8855,1809,7134,488,138,504,1567,91
2022/10/4 8:00,9853,1809,7299,477,138,500,3311,86
2022/10/4 9:00,10903,1808,7043,470,137,499,4626,93
2022/10/4 10:00,11780,1809,6639,476,137,497,5809,101
2022/10/4 11:00,12223,1809,7096,432,137,496,5956,101
2022/10/4 12:00,12104,1809,7114,457,136,496,5862,81
2022/10/4 13:00,12476,1811,7205,453,136,493,5103,89
2022/10/4 14:00,12232,1811,7702,443,135,495,3767,88
2022/10/4 15:00,12056,1811,8108,557,136,496,2616,80
2022/10/4 16:00,12079,1801,8415,723,136,499,1311,77
2022/10/4 17:00,11722,1799,8439,777,136,500,222,70
2022/10/4 18:00,11503,1800,8564,815,136,502,0,68
2022/10/4 19:00,10914,1808,8571,811,136,498,0,75
2022/10/4 20:00,10239,1809,8580,709,136,496,0,94
2022/10/4 21:00,9634,1808,8390,649,136,499,0,98
2022/10/4 22:00,9142,1809,8170,512,136,498,0,94
2022/10/4 23:00,8717,1809,7689,496,136,502,0,87
2022/10/5 0:00,8074,1810,7072,477,136,501,0,83
2022/10/5 1:00,7693,1809,7103,457,136,501,0,88
2022/10/5 2:00,7719,1810,7197,438,136,500,0,91
2022/10/5 3:00,8073,1811,7190,499,136,500,0,96
2022/10/5 4:00,8482,1809,7431,517,138,498,0,95
2022/10/5 5:00,8719,1812,7459,683,138,504,0,98
2022/10/5 6:00,8589,1811,7401,583,138,507,62,117
2022/10/5 7:00,8685,1810,6978,476,139,503,920,104
2022/10/5 8:00,9388,1810,6680,450,140,501,2715,84
2022/10/5 9:00,10189,1778,6326,438,140,502,4543,73
2022/10/5 10:00,10596,1722,5946,431,138,499,5377,82
2022/10/5 11:00,10751,1732,6102,427,138,500,5524,76
2022/10/5 12:00,10585,1757,5874,440,139,501,5964,74
2022/10/5 13:00,10744,1784,6350,429,140,496,5512,81
2022/10/5 14:00,10706,1804,6834,410,140,508,4865,91
2022/10/5 15:00,10520,1813,7019,445,140,525,3761,81
2022/10/5 16:00,10729,1805,7895,539,140,525,2095,68
2022/10/5 17:00,10374,1803,8096,751,140,526,433,67
2022/10/5 18:00,10310,1804,8116,803,140,532,0,65
2022/10/5 19:00,9840,1811,8101,806,140,533,0,61
2022/10/5 20:00,9264,1813,8030,782,140,525,0,68
2022/10/5 21:00,8775,1815,7814,568,140,527,0,55
2022/10/5 22:00,8451,1813,7515,497,141,526,0,51
2022/10/5 23:00,8099,1814,7145,466,141,529,0,33
2022/10/6 0:00,7582,1814,6896,470,141,526,0,25
2022/10/6 1:00,7221,1814,6793,448,142,528,0,21
2022/10/6 2:00,7378,1815,6890,457,141,527,0,22
2022/10/6 3:00,7747,1814,6895,456,141,525,0,26
2022/10/6 4:00,8258,1814,7320,498,141,531,0,18
2022/10/6 5:00,8453,1815,7395,627,141,532,0,11
2022/10/6 6:00,8278,1815,7133,683,141,533,56,12
2022/10/6 7:00,8321,1814,6885,496,141,527,737,15
2022/10/6 8:00,8896,1815,6794,446,141,514,1771,11
2022/10/6 9:00,9572,1813,6961,423,140,513,2586,12
2022/10/6 10:00,9582,1813,6344,434,133,511,3792,11
2022/10/6 11:00,9818,1812,6048,474,133,517,4497,5
2022/10/6 12:00,9487,1812,5593,445,133,522,4503,4
2022/10/6 13:00,9960,1812,6121,437,133,517,3855,6
2022/10/6 14:00,10051,1814,6604,422,132,517,2937,3
2022/10/6 15:00,9920,1816,6916,429,132,517,2099,3
2022/10/6 16:00,9951,1814,7718,660,130,518,1255,4
2022/10/6 17:00,9918,1804,7893,724,130,526,239,3
2022/10/6 18:00,10009,1805,7926,790,131,536,0,11
2022/10/6 19:00,9560,1804,7898,799,131,536,0,12
2022/10/6 20:00,9081,1814,7910,676,132,529,0,6
2022/10/6 21:00,8632,1813,7658,552,132,524,0,4
2022/10/6 22:00,8292,1814,7335,542,132,529,0,3
2022/10/6 23:00,7960,1813,6943,539,132,530,0,3
2022/10/7 0:00,7438,1814,6459,431,132,527,0,4
2022/10/7 1:00,7148,1815,6133,422,132,528,0,5
2022/10/7 2:00,7289,1815,6293,438,132,527,0,10
2022/10/7 3:00,7757,1818,6709,551,132,535,0,27
2022/10/7 4:00,8217,1817,7164,606,131,534,0,32
2022/10/7 5:00,8436,1818,7190,802,131,536,0,61
2022/10/7 6:00,8306,1816,7137,678,131,537,11,64
2022/10/7 7:00,8533,1818,7395,585,131,538,137,90
2022/10/7 8:00,9159,1815,7605,449,127,532,508,109
2022/10/7 9:00,9781,1818,7465,438,126,532,1390,139
2022/10/7 10:00,9880,1816,7535,418,123,536,1724,142
2022/10/7 11:00,9685,1812,6927,417,118,537,2231,142
2022/10/7 12:00,9272,1814,6316,400,117,536,2730,135
2022/10/7 13:00,9418,1814,6443,401,117,537,3104,122
2022/10/7 14:00,9488,1813,6387,399,117,535,3409,142
2022/10/7 15:00,9419,1814,6812,414,118,535,2692,144
2022/10/7 16:00,9595,1816,7331,632,121,537,1599,127
2022/10/7 17:00,9401,1805,7915,747,121,535,289,129
2022/10/7 18:00,9527,1807,7922,795,121,533,0,141
2022/10/7 19:00,9140,1814,7867,805,121,530,0,142
2022/10/7 20:00,8687,1812,7657,692,121,527,0,123
2022/10/7 21:00,8277,1817,7357,481,121,529,0,137
2022/10/7 22:00,7995,1816,6995,455,121,530,0,129
2022/10/7 23:00,7730,1818,6705,429,121,529,0,128
2022/10/8 0:00,7191,1815,5925,385,121,529,0,129
2022/10/8 1:00,6942,1815,5642,377,121,529,0,137
2022/10/8 2:00,7116,1816,5842,384,121,528,0,129
2022/10/8 3:00,7601,1815,6392,425,121,532,0,129
2022/10/8 4:00,8002,1817,6762,478,121,532,0,134
2022/10/8 5:00,8038,1818,6705,519,122,537,0,145
2022/10/8 6:00,7620,1819,6256,453,122,524,52,152
2022/10/8 7:00,7379,1820,5187,455,122,525,877,161
2022/10/8 8:00,7575,1817,4063,413,118,515,2313,151
2022/10/8 9:00,7927,1819,3564,404,115,459,3277,161
2022/10/8 10:00,8004,1816,3172,399,114,439,3935,152
2022/10/8 11:00,7941,1814,2741,392,114,445,4580,145
2022/10/8 12:00,8042,1814,2267,388,117,444,6020,137
2022/10/8 13:00,8175,1814,2262,376,117,445,6461,115
2022/10/8 14:00,8107,1815,2722,387,117,490,5854,111
2022/10/8 15:00,8048,1816,3701,399,117,517,4331,102
2022/10/8 16:00,8298,1813,5407,448,117,520,2108,105
2022/10/8 17:00,8474,1814,6942,641,117,522,348,118
2022/10/8 18:00,8644,1808,7405,784,117,525,0,141
2022/10/8 19:00,8382,1810,7065,795,118,534,0,147
2022/10/8 20:00,8033,1813,6785,665,119,534,0,142
2022/10/8 21:00,7643,1818,6588,438,119,532,0,133
2022/10/8 22:00,7403,1817,6239,418,119,533,0,123
2022/10/8 23:00,7164,1817,5986,401,119,534,0,107
2022/10/9 0:00,6778,1816,5517,364,118,534,0,104
2022/10/9 1:00,6473,1815,5236,357,118,532,0,97
2022/10/9 2:00,6727,1817,5516,359,117,532,0,92
2022/10/9 3:00,7193,1818,5999,419,117,534,0,94
2022/10/9 4:00,7641,1820,6387,471,117,533,0,100
2022/10/9 5:00,7668,1819,6364,458,117,535,0,111
2022/10/9 6:00,7182,1821,5888,421,117,535,31,116
2022/10/9 7:00,6935,1820,5062,425,116,529,434,111
2022/10/9 8:00,7156,1820,5061,380,116,523,679,117
2022/10/9 9:00,7485,1821,5145,380,116,525,1118,117
2022/10/9 10:00,7635,1818,5031,368,116,522,1408,124
2022/10/9 11:00,7719,1818,5245,367,116,525,1430,124
2022/10/9 12:00,7748,1816,5484,368,116,528,1204,135
2022/10/9 13:00,7711,1815,5555,349,116,528,991,137
2022/10/9 14:00,7704,1817,5905,338,116,528,610,117
2022/10/9 15:00,7802,1816,6279,362,116,532,405,97
2022/10/9 16:00,7999,1808,6755,398,116,530,183,70
2022/10/9 17:00,8416,1810,7230,600,115,531,23,56
2022/10/9 18:00,8606,1812,7315,735,115,530,1,49
2022/10/9 19:00,8381,1821,7253,617,115,530,0,28
2022/10/9 20:00,8070,1820,7003,494,115,533,0,32
2022/10/9 21:00,7701,1820,6710,437,115,537,0,47
2022/10/9 22:00,7407,1820,6274,391,115,536,0,106
2022/10/9 23:00,7147,1819,5752,390,115,536,0,177
2022/10/10 0:00,6745,1817,5384,370,115,538,0,225
2022/10/10 1:00,6540,1816,5129,363,115,537,0,276
2022/10/10 2:00,6781,1811,5376,388,116,534,0,298
2022/10/10 3:00,7283,1815,5943,399,116,533,0,306
2022/10/10 4:00,7763,1822,6350,471,116,533,0,288
2022/10/10 5:00,7767,1820,6221,472,116,523,0,291
2022/10/10 6:00,7382,1822,5861,436,117,511,69,296
2022/10/10 7:00,7203,1822,4831,410,117,502,1067,271
2022/10/10 8:00,7414,1822,3482,398,118,465,2771,244
2022/10/10 9:00,7757,1824,2883,397,118,410,4276,232
2022/10/10 10:00,8015,1822,2409,392,118,412,5425,235
2022/10/10 11:00,8122,1824,2143,390,117,414,5999,254
2022/10/10 12:00,8109,1821,1992,379,118,424,6647,252
2022/10/10 13:00,8001,1821,2030,357,118,421,6437,246
2022/10/10 14:00,7914,1820,2116,349,118,427,5379,229
2022/10/10 15:00,7798,1822,2973,375,118,473,3493,224
2022/10/10 16:00,8233,1813,4915,409,118,480,1705,197
2022/10/10 17:00,8566,1814,6631,586,119,484,296,191
2022/10/10 18:00,8885,1813,7118,777,119,491,0,206
2022/10/10 19:00,8642,1824,7181,729,119,503,0,217
2022/10/10 20:00,8356,1824,7042,495,119,506,0,231
2022/10/10 21:00,7961,1824,6691,433,119,510,0,237
2022/10/10 22:00,7543,1824,6353,379,119,507,0,222
2022/10/10 23:00,7269,1824,6026,366,119,510,0,225
2022/10/11 0:00,6845,1823,5571,349,119,509,0,218
2022/10/11 1:00,6632,1823,5351,350,119,509,0,213
2022/10/11 2:00,6939,1823,5679,350,119,509,0,198
2022/10/11 3:00,7566,1825,6348,369,119,511,0,184
2022/10/11 4:00,8016,1824,6650,465,119,508,0,177
2022/10/11 5:00,8216,1826,6641,634,119,512,0,159
2022/10/11 6:00,8050,1826,6596,450,119,510,69,143
2022/10/11 7:00,7974,1826,5803,392,119,509,1018,123
2022/10/11 8:00,8226,1826,5062,349,119,503,2610,97
2022/10/11 9:00,8704,1826,4796,372,119,499,3847,78
2022/10/11 10:00,8988,1825,4352,371,119,439,4759,68
2022/10/11 11:00,9073,1826,3859,360,119,416,5382,55
2022/10/11 12:00,8680,1825,3608,346,119,418,5367,51
2022/10/11 13:00,9034,1824,3995,341,119,433,5274,40
2022/10/11 14:00,8999,1827,4454,343,119,492,4456,34
2022/10/11 15:00,8972,1824,5466,353,118,505,3173,33
2022/10/11 16:00,9275,1826,7027,381,118,505,1582,28
2022/10/11 17:00,9196,1816,7430,645,119,506,199,27
2022/10/11 18:00,9507,1816,7346,721,118,506,0,22
2022/10/11 19:00,9195,1819,7333,699,119,501,0,21
2022/10/11 20:00,8744,1824,7314,517,119,496,0,24
2022/10/11 21:00,8330,1824,7308,424,119,502,0,26
2022/10/11 22:00,8071,1825,7101,376,119,503,0,33
2022/10/11 23:00,7769,1823,6819,349,119,508,0,44
2022/10/12 0:00,7234,1824,6331,329,119,509,0,52
2022/10/12 1:00,7026,1821,6089,325,119,507,0,65
2022/10/12 2:00,7313,1822,6350,344,119,509,0,65
2022/10/12 3:00,7889,1821,6722,354,119,506,0,71
2022/10/12 4:00,8378,1823,7053,431,119,507,0,68
2022/10/12 5:00,8496,1824,7020,513,119,507,0,93
2022/10/12 6:00,8243,1825,7058,409,108,506,24,108
2022/10/12 7:00,8194,1826,6798,347,74,504,571,131
2022/10/12 8:00,8391,1826,5798,349,74,501,1872,133
2022/10/12 9:00,8583,1829,4431,352,74,498,3690,114
2022/10/12 10:00,8809,1829,3583,363,74,498,4968,117
2022/10/12 11:00,8885,1830,3092,368,74,501,5639,91
2022/10/12 12:00,8651,1828,2948,334,74,502,5996,67
2022/10/12 13:00,9039,1825,3674,321,74,498,5919,62
2022/10/12 14:00,8987,1822,4502,320,73,499,5326,77
2022/10/12 15:00,8947,1822,5311,334,73,499,4073,83
2022/10/12 16:00,9302,1812,6994,373,72,498,2075,73
2022/10/12 17:00,9257,1813,7821,690,73,498,292,85
2022/10/12 18:00,9487,1817,7839,729,73,501,1,103
2022/10/12 19:00,9145,1827,7806,644,74,502,0,110
2022/10/12 20:00,8674,1826,7675,408,74,498,0,118
2022/10/12 21:00,8261,1826,7502,335,74,499,0,125
2022/10/12 22:00,7998,1826,7149,334,74,499,0,134
2022/10/12 23:00,7671,1825,6820,330,73,499,0,127
2022/10/13 0:00,7166,1825,6330,301,73,499,0,123
2022/10/13 1:00,6965,1824,6089,301,73,496,0,111
2022/10/13 2:00,7269,1823,6378,326,73,499,0,122
2022/10/13 3:00,7915,1821,6984,354,73,500,0,132
2022/10/13 4:00,8370,1822,7461,401,72,501,0,149
2022/10/13 5:00,8472,1824,7462,414,72,505,0,161
2022/10/13 6:00,8264,1826,7280,373,72,503,61,146
2022/10/13 7:00,8120,1825,6195,311,72,503,1160,134
2022/10/13 8:00,8297,1826,4708,309,72,499,2866,118
2022/10/13 9:00,8717,1825,3361,322,72,491,4712,100
2022/10/13 10:00,9001,1826,3001,316,72,427,6026,105
2022/10/13 11:00,9479,1827,2906,317,72,410,6964,112
2022/10/13 12:00,9295,1825,3192,314,72,413,6889,106
2022/10/13 13:00,9577,1825,3704,304,72,427,6213,124
2022/10/13 14:00,9620,1823,4281,306,72,489,5180,128
2022/10/13 15:00,9643,1823,5797,313,72,496,3414,159
2022/10/13 16:00,9773,1814,7370,364,72,498,1624,166
2022/10/13 17:00,9662,1818,7668,621,72,502,218,162
2022/10/13 18:00,9795,1818,7816,739,72,501,0,185
2022/10/13 19:00,9377,1823,7804,567,72,498,0,183
2022/10/13 20:00,8879,1825,7793,418,72,500,0,152
2022/10/13 21:00,8437,1827,7694,356,72,497,0,137
2022/10/13 22:00,8140,1826,7376,347,72,498,0,133
2022/10/13 23:00,7794,1827,6937,331,72,500,0,134
2022/10/14 0:00,7306,1826,6363,317,72,500,0,137
2022/10/14 1:00,7073,1822,6144,322,73,499,0,137
2022/10/14 2:00,7308,1824,6388,343,73,502,0,137
2022/10/14 3:00,7864,1823,6967,360,73,503,0,134
2022/10/14 4:00,8329,1822,7405,434,73,501,0,129
2022/10/14 5:00,8433,1822,7448,445,73,504,0,128
2022/10/14 6:00,8247,1825,7380,366,73,501,70,104
2022/10/14 7:00,8134,1825,6239,325,73,491,1316,89
2022/10/14 8:00,8361,1825,4871,352,73,478,3288,69
2022/10/14 9:00,8851,1825,4211,351,72,476,5166,56
2022/10/14 10:00,9308,1826,3603,328,72,443,6725,50
2022/10/14 11:00,9774,1825,3598,322,72,391,7522,38
2022/10/14 12:00,9556,1826,3409,301,72,392,7503,35
2022/10/14 13:00,9844,1825,3982,300,72,437,6749,39
2022/10/14 14:00,9907,1823,4812,297,72,475,5789,42
2022/10/14 15:00,9922,1823,5859,318,72,483,4129,55
2022/10/14 16:00,10114,1811,7529,333,72,483,1933,69
2022/10/14 17:00,9817,1811,7888,635,72,483,240,79
2022/10/14 18:00,9847,1818,7828,741,72,484,0,82
2022/10/14 19:00,9351,1825,7819,582,72,483,0,102
2022/10/14 20:00,8897,1825,7829,417,90,485,0,112
2022/10/14 21:00,8466,1825,7578,382,115,483,0,129
2022/10/14 22:00,8153,1825,7309,359,115,483,0,115
2022/10/14 23:00,7847,1825,7004,334,115,485,0,93
2022/10/15 0:00,7355,1823,6209,328,115,484,0,82
2022/10/15 1:00,7055,1824,5881,335,115,487,0,78
2022/10/15 2:00,7262,1823,6170,327,115,487,0,66
2022/10/15 3:00,7694,1823,6706,335,115,486,0,58
2022/10/15 4:00,8134,1823,7040,422,115,487,0,59
2022/10/15 5:00,8138,1821,6999,458,115,492,0,58
2022/10/15 6:00,7679,1825,6482,383,115,490,71,50
2022/10/15 7:00,7420,1825,5071,323,115,488,1330,37
2022/10/15 8:00,7538,1825,3303,348,115,483,3342,27
2022/10/15 9:00,7960,1823,2392,350,116,479,5191,22
2022/10/15 10:00,8505,1826,2048,347,116,414,6485,22
2022/10/15 11:00,8977,1824,1979,333,116,395,7275,22
2022/10/15 12:00,9042,1826,1990,320,115,398,7395,26
2022/10/15 13:00,9103,1824,2331,323,114,411,6912,25
2022/10/15 14:00,9062,1824,3101,323,113,468,5724,34
2022/10/15 15:00,9023,1823,4480,333,120,477,3800,42
2022/10/15 16:00,9246,1814,6631,354,122,482,1723,49
2022/10/15 17:00,9143,1814,7596,562,121,486,210,42
2022/10/15 18:00,9233,1817,7651,597,123,483,1,47
2022/10/15 19:00,8914,1824,7656,568,123,484,0,55
2022/10/15 20:00,8434,1825,7472,432,124,489,0,64
2022/10/15 21:00,7949,1823,7020,403,124,486,0,64
2022/10/15 22:00,7741,1826,6720,356,125,486,0,65
2022/10/15 23:00,7459,1824,6426,320,125,488,0,56
2022/10/16 0:00,7033,1824,5918,317,125,488,0,58
2022/10/16 1:00,6745,1822,5567,325,125,485,0,52
2022/10/16 2:00,6954,1823,5807,315,124,484,0,53
2022/10/16 3:00,7441,1822,6249,322,124,485,0,53
2022/10/16 4:00,7841,1823,6308,390,125,484,0,56
2022/10/16 5:00,7812,1821,6286,437,125,486,0,47
2022/10/16 6:00,7232,1820,6014,409,122,485,62,50
2022/10/16 7:00,6934,1821,4626,310,115,486,1215,46
2022/10/16 8:00,6787,1822,2926,326,115,479,3083,36
2022/10/16 9:00,7202,1822,2225,336,114,419,4665,23
2022/10/16 10:00,7714,1820,2061,337,114,395,5533,13
2022/10/16 11:00,8142,1822,2206,341,114,398,5576,6
2022/10/16 12:00,8199,1821,2452,317,113,397,4827,5
2022/10/16 13:00,8217,1821,3192,330,113,397,3681,4
2022/10/16 14:00,8225,1820,4723,329,114,445,2404,7
2022/10/16 15:00,8327,1821,5908,331,114,479,1293,9
2022/10/16 16:00,8478,1808,7060,353,114,482,474,8
2022/10/16 17:00,8892,1810,7698,534,124,485,52,11
2022/10/16 18:00,9143,1812,7757,591,125,483,0,12
2022/10/16 19:00,8871,1822,7750,487,125,483,0,22
2022/10/16 20:00,8523,1824,7595,423,125,464,0,34
2022/10/16 21:00,8135,1824,7290,389,125,435,0,23
2022/10/16 22:00,7753,1824,6850,362,125,433,0,21
2022/10/16 23:00,7451,1826,6507,361,125,424,0,16
2022/10/17 0:00,7022,1825,6060,363,125,367,0,20
2022/10/17 1:00,6766,1824,5803,362,125,347,0,14
2022/10/17 2:00,6967,1824,6017,380,125,347,0,15
2022/10/17 3:00,7513,1823,6652,377,125,349,0,20
2022/10/17 4:00,8020,1823,7123,424,125,346,0,15
2022/10/17 5:00,8146,1823,7214,439,125,348,0,13
2022/10/17 6:00,8063,1822,7012,450,125,345,10,11
2022/10/17 7:00,8297,1822,7076,429,125,343,250,7
2022/10/17 8:00,9025,1819,7737,424,125,342,687,7
2022/10/17 9:00,9654,1787,8175,499,124,339,1122,10
2022/10/17 10:00,9853,1731,8135,491,124,340,1554,15
2022/10/17 11:00,9947,1742,8135,436,124,341,1608,11
2022/10/17 12:00,9494,1770,7708,406,124,341,1542,15
2022/10/17 13:00,9827,1794,8182,408,124,340,1203,34
2022/10/17 14:00,9843,1814,8379,381,126,339,973,52
2022/10/17 15:00,9783,1823,8417,406,126,342,699,76
2022/10/17 16:00,9810,1824,8408,491,126,343,316,100
2022/10/17 17:00,9788,1814,8414,658,126,340,48,109
2022/10/17 18:00,9763,1812,8397,676,126,343,0,123
2022/10/17 19:00,9289,1813,8369,618,126,343,0,131
2022/10/17 20:00,8833,1823,8145,475,126,341,0,139
2022/10/17 21:00,8371,1821,7695,463,126,341,0,139
2022/10/17 22:00,8079,1822,7320,402,126,339,0,161
2022/10/17 23:00,7763,1821,6889,392,127,341,0,207
2022/10/18 0:00,7292,1822,6374,360,127,343,0,213
2022/10/18 1:00,7041,1824,6126,353,127,343,0,194
2022/10/18 2:00,7252,1824,6362,363,127,342,0,188
2022/10/18 3:00,7806,1823,7005,352,127,341,0,185
2022/10/18 4:00,8316,1824,7459,430,128,341,0,161
2022/10/18 5:00,8450,1823,7482,471,128,348,0,165
2022/10/18 6:00,8346,1824,7411,418,128,349,25,170
2022/10/18 7:00,8171,1823,6583,365,129,348,834,159
2022/10/18 8:00,8304,1824,5168,389,128,344,2543,131
2022/10/18 9:00,8717,1826,4310,382,128,343,4269,122
2022/10/18 10:00,8916,1824,3904,377,127,340,5712,115
2022/10/18 11:00,9189,1826,3737,356,128,309,6433,114
2022/10/18 12:00,8725,1825,3455,362,127,301,6609,114
2022/10/18 13:00,8970,1824,3901,326,128,309,6424,111
2022/10/18 14:00,8828,1825,4190,325,128,343,5401,108
2022/10/18 15:00,8880,1824,5433,321,128,344,3810,103
2022/10/18 16:00,9287,1824,7183,349,128,345,1801,99
2022/10/18 17:00,9304,1816,7814,547,128,346,194,101
2022/10/18 18:00,9479,1815,7858,567,129,345,0,104
2022/10/18 19:00,9104,1819,7852,544,129,343,0,104
2022/10/18 20:00,8677,1826,7689,439,129,343,0,104
2022/10/18 21:00,8268,1826,7578,386,129,343,0,93
2022/10/18 22:00,7955,1827,7290,370,129,342,0,66
2022/10/18 23:00,7706,1827,7017,339,129,347,0,55
2022/10/19 0:00,7242,1827,6463,330,129,346,0,63
2022/10/19 1:00,6996,1826,6201,310,129,342,0,65
2022/10/19 2:00,7314,1826,6564,300,129,344,0,76
2022/10/19 3:00,7990,1828,7269,304,129,344,0,76
2022/10/19 4:00,8460,1826,7479,384,129,342,0,97
2022/10/19 5:00,8702,1828,7540,405,129,348,0,125
2022/10/19 6:00,8454,1827,7502,372,129,348,57,125
2022/10/19 7:00,8124,1826,6253,312,129,348,1386,117
2022/10/19 8:00,8014,1826,4483,312,129,346,3481,84
2022/10/19 9:00,8393,1826,3289,318,129,345,5501,60
2022/10/19 10:00,8718,1824,2985,345,128,330,6853,50
2022/10/19 11:00,9176,1828,3003,318,128,300,7393,45
2022/10/19 12:00,8779,1826,2737,297,128,301,7292,48
2022/10/19 13:00,8950,1826,2882,313,128,306,6830,60
2022/10/19 14:00,8860,1827,3429,303,128,337,5727,51
2022/10/19 15:00,8783,1827,4754,302,128,340,3946,59
2022/10/19 16:00,9215,1822,7111,338,128,340,1842,58
2022/10/19 17:00,9251,1822,7759,483,128,343,180,58
2022/10/19 18:00,9467,1819,7741,527,128,343,0,70
2022/10/19 19:00,9102,1823,7752,468,128,341,0,81
2022/10/19 20:00,8726,1825,7655,396,128,338,0,85
2022/10/19 21:00,8380,1828,7626,356,129,339,0,76
