DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,実績〔MWh〕,実績〔MWh〕
2021/4/3 14:00,8037,4134,1981,256,161,396,2888,175
2021/4/3 15:00,7979,4136,2214,252,161,397,2069,177
2021/4/3 16:00,8170,4128,2940,305,161,399,1247,181
2021/4/3 17:00,8311,4128,3711,462,161,411,540,192
2021/4/3 18:00,8675,4127,4227,761,162,415,43,199
2021/4/3 19:00,8627,4134,4530,738,162,414,0,201
2021/4/3 20:00,8267,4135,4483,677,162,415,0,204
2021/4/3 21:00,7858,4137,4289,428,162,413,0,207
2021/4/3 22:00,7516,4138,4036,372,162,412,0,205
2021/4/3 23:00,7252,4137,3804,287,162,414,0,190
2021/4/4 0:00,6853,4134,3387,280,162,413,0,214
2021/4/4 1:00,6797,4138,3352,296,162,412,0,191
2021/4/4 2:00,7231,4139,3752,303,162,411,0,160
2021/4/4 3:00,7844,4136,4146,491,162,414,0,148
2021/4/4 4:00,8036,4137,4324,568,162,415,0,150
2021/4/4 5:00,7683,4137,4010,547,162,415,0,132
2021/4/4 6:00,7074,4137,3579,376,162,412,42,96
2021/4/4 7:00,6983,4137,3375,292,162,412,283,74
2021/4/4 8:00,7238,4136,3526,263,162,414,533,52
2021/4/4 9:00,7639,4136,3671,265,161,413,772,46
2021/4/4 10:00,7746,4135,3708,268,161,412,889,46
2021/4/4 11:00,7784,4137,3559,251,161,411,1062,63
2021/4/4 12:00,7731,4135,3305,257,162,412,1328,81
2021/4/4 13:00,7536,4133,2909,267,162,411,1471,87
2021/4/4 14:00,7477,4135,2724,287,163,411,1793,107
2021/4/4 15:00,7618,4134,2882,298,163,415,1592,113
2021/4/4 16:00,7776,4131,3357,316,163,416,935,141
2021/4/4 17:00,8283,4126,4050,454,163,416,316,152
2021/4/4 18:00,8632,4129,4526,738,164,414,22,173
2021/4/4 19:00,8629,4130,4579,742,164,415,0,158
2021/4/4 20:00,8349,4137,4588,659,164,418,0,180
2021/4/4 21:00,7932,4134,4464,446,165,415,0,178
2021/4/4 22:00,7548,4136,4212,335,165,413,0,171
2021/4/4 23:00,7201,4133,4263,289,165,415,0,175
2021/4/5 0:00,6842,4136,4269,267,165,416,0,193
2021/4/5 1:00,6828,4135,4274,276,165,414,0,211
2021/4/5 2:00,7306,4135,4231,330,165,412,0,213
2021/4/5 3:00,7982,4135,4314,454,165,414,0,227
2021/4/5 4:00,8365,4135,4286,507,165,414,0,227
2021/4/5 5:00,8380,4136,4333,596,165,414,0,235
2021/4/5 6:00,8328,4135,4401,572,165,412,151,235
2021/4/5 7:00,8401,4137,3958,354,165,409,931,220
2021/4/5 8:00,8775,4134,3579,267,165,373,1900,206
2021/4/5 9:00,9218,4135,3316,236,165,321,3244,196
2021/4/5 10:00,9123,4138,2657,238,165,315,4627,194
2021/4/5 11:00,9165,4134,2335,236,166,308,5892,191
2021/4/5 12:00,8587,4136,2403,213,165,309,4966,184
2021/4/5 13:00,9031,4137,2388,211,165,308,4884,179
2021/4/5 14:00,8735,4136,2280,227,165,307,5570,175
2021/4/5 15:00,8544,4138,2496,246,165,308,4445,165
2021/4/5 16:00,8702,4133,2908,245,165,342,3292,174
2021/4/5 17:00,8990,4127,4136,494,165,387,1310,170
2021/4/5 18:00,9474,4136,5002,708,166,393,112,181
2021/4/5 19:00,9608,4133,5499,718,166,393,0,194
2021/4/5 20:00,9300,4135,5340,722,166,394,0,193
2021/4/5 21:00,8864,4137,5130,424,166,393,0,188
2021/4/5 22:00,8512,4136,4928,309,166,396,0,179
2021/4/5 23:00,8095,4135,4805,271,166,401,0,147
2021/4/6 0:00,7646,4138,4492,278,166,399,0,125
2021/4/6 1:00,7665,4138,4344,243,167,399,0,107
2021/4/6 2:00,8154,4136,4622,307,167,400,0,91
2021/4/6 3:00,8733,4135,4776,377,167,400,0,91
2021/4/6 4:00,9063,4138,4808,435,167,400,0,77
2021/4/6 5:00,9132,4137,4804,529,167,399,0,68
2021/4/6 6:00,9081,4138,4841,631,156,357,199,61
2021/4/6 7:00,8725,4135,4224,410,165,402,1438,43
2021/4/6 8:00,8639,4139,3042,302,165,372,3262,31
2021/4/6 9:00,8865,4136,2448,224,165,330,4454,21
2021/4/6 10:00,9054,4137,2169,214,165,325,5225,28
2021/4/6 11:00,9193,4136,2188,212,165,317,5427,34
2021/4/6 12:00,8836,4135,2116,236,165,319,5271,43
2021/4/6 13:00,8928,4135,2217,210,165,316,5502,52
2021/4/6 14:00,8727,4137,2421,216,165,315,5275,51
2021/4/6 15:00,8453,4137,2495,225,165,318,4929,55
2021/4/6 16:00,8678,4134,3661,304,165,352,3526,45
2021/4/6 17:00,8965,4132,4675,438,165,395,1486,36
2021/4/6 18:00,9313,4131,5085,669,165,398,135,43
2021/4/6 19:00,9503,4129,5142,682,165,401,0,50
2021/4/6 20:00,9268,4133,5187,514,165,398,0,59
2021/4/6 21:00,8846,4136,5227,344,165,397,0,60
2021/4/6 22:00,8594,4138,5107,272,165,397,0,64
2021/4/6 23:00,8215,4136,4757,260,166,401,0,76
2021/4/7 0:00,7725,4137,4482,259,166,400,0,81
2021/4/7 1:00,7723,4135,4468,232,166,397,0,97
2021/4/7 2:00,8263,4137,4571,273,166,398,0,104
2021/4/7 3:00,8855,4138,4752,417,166,402,0,105
2021/4/7 4:00,9170,4133,4724,467,166,401,0,91
2021/4/7 5:00,9272,4137,4790,492,166,399,0,77
2021/4/7 6:00,9149,4137,4798,611,166,401,335,74
2021/4/7 7:00,8807,4140,3955,359,165,401,1898,47
2021/4/7 8:00,8539,4138,2799,246,165,369,3698,21
2021/4/7 9:00,8851,4137,2300,214,165,328,5185,12
2021/4/7 10:00,9022,4137,2262,214,164,323,5486,11
2021/4/7 11:00,9224,4138,2172,211,164,315,5896,11
2021/4/7 12:00,8852,4136,2161,174,164,318,5533,30
2021/4/7 13:00,8960,4075,2293,175,164,317,5579,45
2021/4/7 14:00,8682,4067,2213,204,164,315,5417,56
2021/4/7 15:00,8578,4093,2305,181,164,316,4970,49
2021/4/7 16:00,8609,4111,2966,214,164,352,3373,50
2021/4/7 17:00,8850,4127,3839,411,164,395,1312,45
2021/4/7 18:00,9266,4132,4767,676,164,400,121,34
2021/4/7 19:00,9332,4133,5199,668,164,401,0,27
2021/4/7 20:00,9084,4134,5197,523,164,399,0,27
2021/4/7 21:00,8666,4133,5186,339,164,399,0,23
2021/4/7 22:00,8350,4137,4973,280,164,398,0,19
2021/4/7 23:00,7997,4137,4659,241,165,401,0,11
2021/4/8 0:00,7502,4136,4275,242,165,397,0,6
2021/4/8 1:00,7533,4136,4257,236,165,397,0,3
2021/4/8 2:00,8021,4138,4520,282,154,354,0,3
2021/4/8 3:00,8572,4138,4477,417,165,397,0,2
2021/4/8 4:00,8869,4138,4615,551,165,400,0,0
2021/4/8 5:00,8877,4135,4709,604,165,400,0,0
2021/4/8 6:00,8695,4139,4703,505,165,403,184,0
2021/4/8 7:00,8559,4138,4559,315,165,400,1071,0
2021/4/8 8:00,8684,4140,4019,211,165,392,2216,0
2021/4/8 9:00,8935,4137,3497,169,165,340,3350,0
2021/4/8 10:00,8853,4137,3129,176,164,327,3717,0
2021/4/8 11:00,8823,4136,2601,193,165,317,4464,1
2021/4/8 12:00,8469,4137,2390,169,164,317,5098,1
2021/4/8 13:00,8645,4136,2247,167,165,314,5226,8
2021/4/8 14:00,8667,4138,2590,186,164,313,4904,9
2021/4/8 15:00,8637,4137,3229,222,164,316,4432,29
2021/4/8 16:00,8792,4139,4068,248,164,349,3071,27
2021/4/8 17:00,8919,4138,4958,310,167,393,1316,24
2021/4/8 18:00,9233,4130,5148,669,169,398,133,42
2021/4/8 19:00,9367,4139,5251,664,169,398,0,56
2021/4/8 20:00,9051,4132,5293,596,170,400,0,47
2021/4/8 21:00,8677,4133,5231,433,169,397,0,45
2021/4/8 22:00,8365,4138,5087,311,170,400,0,45
2021/4/8 23:00,8052,4137,4792,244,170,398,0,39
2021/4/9 0:00,7685,4137,4536,198,170,402,0,32
2021/4/9 1:00,7712,4137,4544,205,170,400,0,27
2021/4/9 2:00,8224,4137,4705,191,169,400,0,17
2021/4/9 3:00,8912,4138,4787,289,169,402,0,20
2021/4/9 4:00,9272,4136,4820,340,169,402,0,26
2021/4/9 5:00,9259,4140,4840,487,169,402,0,32
2021/4/9 6:00,9089,4137,4768,600,170,404,368,39
2021/4/9 7:00,8649,4140,3991,351,169,393,1709,43
2021/4/9 8:00,8542,4138,2825,235,170,354,3113,39
2021/4/9 9:00,8807,4139,2333,184,169,314,4725,48
2021/4/9 10:00,8717,4141,2236,169,170,308,5384,36
2021/4/9 11:00,8850,4137,2198,181,170,301,5758,31
2021/4/9 12:00,8748,4139,2291,179,170,300,5377,43
2021/4/9 13:00,8899,4137,2222,162,170,299,5773,57
2021/4/9 14:00,8855,4138,2055,174,170,300,6144,83
2021/4/9 15:00,8649,4139,2478,202,170,307,4973,96
2021/4/9 16:00,8771,4136,3633,191,170,362,3227,109
2021/4/9 17:00,8853,4133,4759,330,170,379,1322,116
2021/4/9 18:00,9226,4132,5089,701,170,381,134,119
2021/4/9 19:00,9363,4136,5171,668,170,382,0,122
2021/4/9 20:00,9079,4138,5253,491,170,380,0,137
2021/4/9 21:00,8707,4138,5253,291,170,380,0,138
2021/4/9 22:00,8480,4138,5296,227,170,380,0,140
2021/4/9 23:00,8123,4137,4952,181,170,384,0,125
2021/4/10 0:00,7593,4136,4364,174,170,376,0,126
2021/4/10 1:00,7598,4136,4166,193,170,376,0,132
2021/4/10 2:00,8035,4138,4373,201,160,331,0,144
2021/4/10 3:00,8660,4137,4472,316,171,380,0,144
2021/4/10 4:00,8998,4139,4330,547,171,381,0,154
2021/4/10 5:00,8847,4136,4333,617,171,379,0,162
2021/4/10 6:00,8373,4141,4009,383,171,378,396,170
2021/4/10 7:00,7922,4136,2653,299,171,380,1943,143
2021/4/10 8:00,7728,4138,1957,228,171,349,3773,7
2021/4/10 9:00,7798,4140,1616,195,171,313,5052,4
2021/4/10 10:00,8067,4139,1386,163,170,306,5794,3
2021/4/10 11:00,8234,4136,1426,165,170,297,6057,2
2021/4/10 12:00,8207,4138,1434,190,170,299,5761,3
2021/4/10 13:00,8010,4137,1379,167,170,295,5678,5
2021/4/10 14:00,7629,4136,1374,173,170,295,5410,5
2021/4/10 15:00,7501,4136,1376,186,170,304,4723,6
2021/4/10 16:00,7657,4138,2030,199,170,356,2909,81
2021/4/10 17:00,8025,4132,2817,302,170,376,1311,101
2021/4/10 18:00,8513,4132,3335,676,170,380,174,85
2021/4/10 19:00,8851,4133,3947,686,171,379,0,93
2021/4/10 20:00,8603,4139,3927,476,172,381,0,95
2021/4/10 21:00,8287,4137,3906,295,172,381,0,92
2021/4/10 22:00,8051,4137,3984,237,172,381,0,79
2021/4/10 23:00,7693,4139,3985,210,172,379,0,76
2021/4/11 0:00,7304,4137,3892,185,172,379,0,86
2021/4/11 1:00,7310,4136,3862,209,172,377,0,97
2021/4/11 2:00,7809,4137,4167,215,172,378,0,97
2021/4/11 3:00,8453,4138,4204,348,172,378,0,108
2021/4/11 4:00,8770,4139,4235,560,171,379,0,104
2021/4/11 5:00,8590,4135,4205,549,171,374,0,113
2021/4/11 6:00,7986,4138,3760,339,171,373,421,112
2021/4/11 7:00,7438,4137,2372,228,170,370,1892,94
2021/4/11 8:00,7037,4140,1826,205,170,320,3214,91
2021/4/11 9:00,6988,4136,1577,187,170,309,4264,74
2021/4/11 10:00,7163,4139,1452,186,170,302,4936,70
2021/4/11 11:00,7506,4137,1525,182,170,294,4974,76
2021/4/11 12:00,7575,4139,1505,158,170,293,4926,81
2021/4/11 13:00,7433,4138,1515,178,170,295,4867,83
2021/4/11 14:00,7130,4137,1504,189,170,293,4675,74
2021/4/11 15:00,6965,4139,1511,180,169,294,4261,74
2021/4/11 16:00,7175,4132,1657,208,169,328,3455,73
2021/4/11 17:00,7764,4134,2966,298,169,372,1426,78
2021/4/11 18:00,8341,4133,3544,650,170,375,151,97
2021/4/11 19:00,8527,4139,4119,669,170,377,0,117
2021/4/11 20:00,8285,4139,3922,486,170,379,0,129
2021/4/11 21:00,7945,4137,4002,300,170,379,0,146
2021/4/11 22:00,7587,4140,3991,226,170,377,0,150
2021/4/11 23:00,7222,4140,3857,210,170,377,0,170
2021/4/12 0:00,6841,4138,3523,200,170,377,0,180
2021/4/12 1:00,6884,4138,3516,247,170,377,0,187
2021/4/12 2:00,7455,4140,3972,257,169,377,0,194
2021/4/12 3:00,8094,4139,4168,472,169,378,0,210
2021/4/12 4:00,8451,4138,4312,648,169,376,0,199
2021/4/12 5:00,8463,4138,4373,610,169,376,0,204
2021/4/12 6:00,8389,4140,4332,400,169,376,272,173
2021/4/12 7:00,8298,4139,4027,269,169,375,1009,158
2021/4/12 8:00,8589,4139,3730,255,169,372,2148,151
2021/4/12 9:00,9078,4140,3631,245,169,369,2895,160
2021/4/12 10:00,8996,4135,3427,244,168,367,2864,156
2021/4/12 11:00,9046,4140,3442,240,168,369,2870,165
2021/4/12 12:00,8808,4137,3504,231,168,364,2626,187
2021/4/12 13:00,9139,4139,4024,248,168,363,2273,202
2021/4/12 14:00,9238,4135,4458,251,168,363,1299,229
2021/4/12 15:00,9313,4137,4774,288,168,364,667,230
2021/4/12 16:00,9493,4134,5062,307,168,364,368,236
2021/4/12 17:00,9629,4133,5201,446,168,365,158,275
2021/4/12 18:00,9753,4131,5196,691,168,367,19,290
2021/4/12 19:00,9583,4135,5183,662,168,367,0,307
2021/4/12 20:00,9166,4141,5302,580,169,368,0,323
2021/4/12 21:00,8681,4140,4981,483,169,367,0,325
2021/4/12 22:00,8312,4139,4836,318,168,366,0,321
2021/4/12 23:00,7931,4139,4471,317,169,368,0,336
2021/4/13 0:00,7547,4138,4494,370,169,368,0,340
2021/4/13 1:00,7520,4141,4517,391,169,367,0,349
2021/4/13 2:00,7959,4136,4500,377,169,365,0,338
2021/4/13 3:00,8507,4136,4549,584,169,368,0,334
2021/4/13 4:00,8797,4136,4510,764,168,371,0,328
2021/4/13 5:00,8576,4139,4336,660,169,368,0,311
2021/4/13 6:00,8378,4137,4430,456,168,368,62,299
2021/4/13 7:00,8492,4138,4641,422,167,369,338,253
2021/4/13 8:00,9126,4137,5072,499,167,364,646,228
2021/4/13 9:00,9640,4139,5085,643,167,365,904,163
2021/4/13 10:00,9491,4136,4907,666,167,362,1431,135
2021/4/13 11:00,9373,4138,4331,618,167,364,2133,126
2021/4/13 12:00,8825,4137,3328,501,168,360,3088,112
2021/4/13 13:00,9242,4076,3439,512,168,356,4166,151
2021/4/13 14:00,9346,4057,3502,515,168,353,4564,173
2021/4/13 15:00,8908,4088,3601,516,168,355,3948,173
2021/4/13 16:00,8969,4107,4259,562,168,357,2717,167
2021/4/13 17:00,9099,4126,4996,669,169,362,1181,167
2021/4/13 18:00,9340,4133,5467,819,169,368,129,145
2021/4/13 19:00,9454,4140,5511,809,169,367,0,118
2021/4/13 20:00,9070,4138,5416,759,169,366,0,104
2021/4/13 21:00,8612,4136,4950,557,169,366,0,149
2021/4/13 22:00,8284,4136,4783,518,170,366,0,185
2021/4/13 23:00,7927,4138,4263,485,169,367,0,195
2021/4/14 0:00,7437,4140,3918,483,170,370,0,208
2021/4/14 1:00,7427,4135,3785,496,170,366,0,215
2021/4/14 2:00,7888,4136,3894,500,170,368,0,223
2021/4/14 3:00,8544,4135,4183,729,170,369,0,223
2021/4/14 4:00,8865,4135,4223,758,171,370,0,225
2021/4/14 5:00,8874,4138,4218,749,171,369,2,236
2021/4/14 6:00,8647,4137,4205,723,171,369,446,248
2021/4/14 7:00,8481,4137,3533,622,171,369,1509,219
2021/4/14 8:00,8593,4138,3365,497,171,341,2099,209
2021/4/14 9:00,8914,4140,3298,427,170,299,2877,174
2021/4/14 10:00,8852,4142,2809,393,170,292,3823,147
2021/4/14 11:00,8934,4139,2664,364,170,283,4456,153
2021/4/14 12:00,8610,4136,2588,374,170,287,4643,162
2021/4/14 13:00,8882,4136,2697,340,170,284,4724,189
2021/4/14 14:00,8704,4138,2726,364,170,283,4627,209
2021/4/14 15:00,8620,4137,2656,367,170,284,4321,202
2021/4/14 16:00,8851,4135,3104,392,170,322,3174,212
2021/4/14 17:00,9034,4129,4434,558,170,364,1428,200
2021/4/14 18:00,9422,4131,5283,761,170,369,182,167
2021/4/14 19:00,9648,4132,5337,782,170,368,0,131
2021/4/14 20:00,9454,4135,5322,743,170,367,0,97
2021/4/14 21:00,9094,4136,5301,719,171,366,0,91
2021/4/14 22:00,8653,4135,5148,585,171,365,0,79
2021/4/14 23:00,8255,4137,4712,407,171,367,0,59
2021/4/15 0:00,7797,4135,4376,434,171,368,0,67
2021/4/15 1:00,7770,4136,4389,456,171,366,0,76
2021/4/15 2:00,8312,4135,4568,493,172,368,0,67
2021/4/15 3:00,9002,4137,4889,528,172,370,0,81
2021/4/15 4:00,9384,4134,4975,658,171,371,0,86
2021/4/15 5:00,9524,4134,5113,689,172,367,2,88
2021/4/15 6:00,9471,4135,4870,652,172,371,533,87
2021/4/15 7:00,8747,4140,3435,485,172,370,2143,79
2021/4/15 8:00,8591,4139,2603,384,171,341,3735,5
2021/4/15 9:00,8829,4139,2435,335,170,294,4977,4
2021/4/15 10:00,9057,4139,2447,374,170,282,5887,4
2021/4/15 11:00,9311,4140,2420,322,170,285,6225,4
2021/4/15 12:00,8928,4140,2662,272,170,286,5293,3
2021/4/15 13:00,8956,4138,2578,280,170,284,5295,3
2021/4/15 14:00,8738,4137,2610,310,171,283,5119,3
2021/4/15 15:00,8637,4136,2842,323,171,283,4652,2
2021/4/15 16:00,8746,4128,3369,369,171,319,3259,12
2021/4/15 17:00,8993,4128,4404,490,172,361,1275,25
2021/4/15 18:00,9298,4133,5409,688,172,367,152,32
2021/4/15 19:00,9481,4138,5459,766,172,366,0,55
2021/4/15 20:00,9203,4138,5489,734,172,368,0,84
2021/4/15 21:00,8787,4137,5435,520,172,365,0,100
2021/4/15 22:00,8444,4140,5196,429,172,365,0,107
2021/4/15 23:00,8046,4138,4712,325,172,368,0,107
2021/4/16 0:00,7537,4138,4411,297,172,332,0,109
2021/4/16 1:00,7510,4138,4447,341,172,297,0,114
2021/4/16 2:00,7970,4139,4455,408,172,298,0,100
2021/4/16 3:00,8614,4137,4691,566,172,298,0,117
2021/4/16 4:00,8904,4136,4930,672,172,301,0,126
2021/4/16 5:00,8868,4138,4790,564,172,301,1,138
2021/4/16 6:00,8763,4136,4678,460,172,298,136,132
2021/4/16 7:00,8753,4139,4481,325,172,300,632,112
2021/4/16 8:00,9045,4138,4432,309,172,298,1225,101
2021/4/16 9:00,9413,4139,4400,313,172,296,1711,98
2021/4/16 10:00,9358,4138,3890,288,172,296,2191,98
2021/4/16 11:00,9182,4137,3645,268,172,297,2395,90
2021/4/16 12:00,8925,4140,3694,286,171,297,2257,90
2021/4/16 13:00,9154,4139,4246,292,171,295,2116,85
2021/4/16 14:00,9216,4140,4303,280,171,293,1900,74
2021/4/16 15:00,9152,4139,4784,303,171,295,1280,84
2021/4/16 16:00,9377,4140,5040,315,171,298,666,90
2021/4/16 17:00,9463,4141,5044,436,171,301,261,98
2021/4/16 18:00,9675,4132,5049,652,171,301,28,97
2021/4/16 19:00,9583,4134,5090,713,170,298,0,99
2021/4/16 20:00,9228,4138,5077,610,171,300,0,115
2021/4/16 21:00,8707,4140,4831,509,170,298,0,117
2021/4/16 22:00,8292,4142,4749,401,171,299,0,118
2021/4/16 23:00,7931,4141,4526,333,170,302,0,105
2021/4/17 0:00,7407,4143,4157,314,171,299,0,74
2021/4/17 1:00,7358,4143,4091,313,171,296,0,62
2021/4/17 2:00,7829,4142,4430,355,171,297,0,56
2021/4/17 3:00,8352,4137,4736,582,171,300,0,46
2021/4/17 4:00,8614,4139,4794,720,171,302,0,38
2021/4/17 5:00,8283,4139,4669,593,171,300,0,18
2021/4/17 6:00,7878,4140,4418,461,171,299,14,14
2021/4/17 7:00,8008,4141,4548,447,171,300,134,25
2021/4/17 8:00,8520,4139,4593,492,170,300,389,45
2021/4/17 9:00,8736,4140,4459,410,171,295,930,69
2021/4/17 10:00,8489,4143,3025,391,171,284,2319,82
2021/4/17 11:00,8391,4140,2028,387,171,273,3886,68
2021/4/17 12:00,8198,4139,1809,388,170,257,4449,32
2021/4/17 13:00,8148,4140,1796,382,170,255,4601,47
2021/4/17 14:00,8014,4138,1817,380,170,254,4474,91
2021/4/17 15:00,7856,4139,1833,436,170,258,4073,133
2021/4/17 16:00,7730,4127,2116,434,170,274,2704,161
2021/4/17 17:00,8033,4127,3356,589,170,296,1121,256
2021/4/17 18:00,8454,4129,4188,792,171,299,155,280
2021/4/17 19:00,8699,4140,4213,768,171,302,0,282
2021/4/17 20:00,8452,4137,4220,714,172,303,0,294
2021/4/17 21:00,8145,4138,4179,639,172,302,0,318
2021/4/17 22:00,7823,4137,4079,516,172,303,0,330
2021/4/17 23:00,7505,4138,3813,477,172,301,0,335
2021/4/18 0:00,7131,4140,3378,396,173,304,0,326
2021/4/18 1:00,7085,4137,3305,389,172,303,0,317
2021/4/18 2:00,7568,4138,3349,462,172,301,0,317
2021/4/18 3:00,8217,4139,3264,622,173,303,0,310
2021/4/18 4:00,8542,4138,3132,745,173,305,0,273
2021/4/18 5:00,8336,4142,3338,669,173,303,4,257
2021/4/18 6:00,7797,4141,3003,532,172,302,509,244
2021/4/18 7:00,7338,4140,2077,391,172,291,1941,215
2021/4/18 8:00,7104,4139,1697,360,172,264,2825,26
2021/4/18 9:00,7326,4143,1463,339,172,253,3861,23
2021/4/18 10:00,7506,4140,1425,303,172,252,4352,24
2021/4/18 11:00,7756,4140,1356,302,172,252,4827,24
2021/4/18 12:00,7891,4141,1500,326,172,253,4602,23
2021/4/18 13:00,7480,4140,1544,295,172,254,3937,24
2021/4/18 14:00,7210,4142,1372,275,172,252,3996,23
2021/4/18 15:00,7099,4137,1602,319,172,255,3651,21
2021/4/18 16:00,7154,4134,1841,359,172,273,3310,157
2021/4/18 17:00,7831,4138,2751,550,172,285,1601,172
2021/4/18 18:00,8471,4135,3561,736,172,295,207,114
2021/4/18 19:00,8901,4139,3970,732,172,305,0,90
2021/4/18 20:00,8786,4134,3903,646,172,304,0,62
2021/4/18 21:00,8460,4140,4051,522,172,303,0,51
2021/4/18 22:00,8048,4140,4119,395,172,303,0,47
2021/4/18 23:00,7630,4141,3597,392,172,306,0,28
2021/4/19 0:00,7234,4141,3288,302,173,305,0,21
2021/4/19 1:00,7302,4139,3393,280,173,302,0,24
2021/4/19 2:00,7886,4141,3647,347,174,304,0,29
2021/4/19 3:00,8575,4139,3821,393,173,307,0,34
2021/4/19 4:00,8980,4138,4048,540,173,306,0,38
2021/4/19 5:00,9208,4140,4233,661,173,302,4,47
2021/4/19 6:00,9206,4139,4185,601,172,302,584,43
2021/4/19 7:00,8711,4141,3035,340,172,301,2362,25
2021/4/19 8:00,8491,4141,2045,325,172,270,4079,14
2021/4/19 9:00,9044,4140,1692,262,172,260,5417,10
2021/4/19 10:00,9119,4139,1718,239,172,250,5855,11
2021/4/19 11:00,9197,4139,1749,260,172,249,6107,10
2021/4/19 12:00,8863,4139,1758,237,172,251,5920,13
2021/4/19 13:00,9026,4078,1823,216,171,250,6048,22
2021/4/19 14:00,8922,4071,1844,258,171,248,5689,31
2021/4/19 15:00,8667,4099,2018,249,171,249,5012,41
2021/4/19 16:00,8721,4116,2537,267,171,266,3743,51
2021/4/19 17:00,9018,4134,4125,479,171,295,1649,44
2021/4/19 18:00,9211,4135,4636,704,171,298,228,39
2021/4/19 19:00,9335,4134,4583,687,171,299,0,49
2021/4/19 20:00,9066,4133,4503,566,171,298,0,62
2021/4/19 21:00,8638,4136,4465,325,171,297,0,49
