DATE_TIME,エリア需要〔MWh〕,原子力〔MWh〕,火力〔MWh〕,水力〔MWh〕,地熱〔MWh〕,バイオマス〔MWh〕,太陽光実績〔MWh〕,風力実績〔MWh〕
2019/5/21 13:00,9865,2965,2911,594,143,307,7138,70
2019/5/21 14:00,9757,2964,2934,591,142,309,6384,93
2019/5/21 15:00,9592,2963,3035,577,143,310,5262,89
2019/5/21 16:00,9656,2959,3972,585,145,311,3615,99
2019/5/21 17:00,9637,2967,4750,671,145,315,1817,102
2019/5/21 18:00,9465,2957,5516,813,145,315,465,97
2019/5/21 19:00,9346,2960,5534,937,145,312,2,118
2019/5/21 20:00,9046,2965,5430,887,145,309,0,112
2019/5/21 21:00,8666,2970,5119,821,145,311,0,100
2019/5/21 22:00,8263,2971,4857,673,145,310,0,88
2019/5/21 23:00,7832,2971,4724,541,145,313,0,80
2019/5/22 0:00,7350,2971,4675,516,146,312,0,75
2019/5/22 1:00,7213,2971,4669,520,147,314,0,79
2019/5/22 2:00,7552,2970,4668,561,147,314,0,83
2019/5/22 3:00,8142,2967,4816,691,147,317,0,85
2019/5/22 4:00,8563,2970,4826,773,147,313,0,80
2019/5/22 5:00,8590,2969,4609,728,147,315,106,78
2019/5/22 6:00,8363,2971,3872,519,147,316,928,58
2019/5/22 7:00,8204,2972,3578,515,147,313,2446,40
2019/5/22 8:00,8532,2973,3458,439,147,312,4075,25
2019/5/22 9:00,9166,2976,3377,418,147,312,5384,27
2019/5/22 10:00,9468,2974,3216,418,147,311,6372,34
2019/5/22 11:00,9868,2975,2749,427,145,309,7002,39
2019/5/22 12:00,9560,2973,2828,401,143,314,7165,42
2019/5/22 13:00,9969,2969,3577,397,147,313,6984,48
2019/5/22 14:00,9920,2967,4232,394,147,304,6297,51
2019/5/22 15:00,9822,2967,4398,405,147,304,5196,56
2019/5/22 16:00,9880,2960,4725,442,147,306,3631,53
2019/5/22 17:00,9714,2962,5288,664,147,304,1846,49
2019/5/22 18:00,9576,2963,5377,846,147,303,447,44
2019/5/22 19:00,9450,2969,5218,895,147,307,2,48
2019/5/22 20:00,9085,2969,5070,757,147,314,0,50
2019/5/22 21:00,8674,2970,4961,631,147,315,0,56
2019/5/22 22:00,8262,2970,4814,488,147,310,0,50
2019/5/22 23:00,7855,2971,4731,504,147,312,0,49
2019/5/23 0:00,7344,2972,4671,482,147,312,0,49
2019/5/23 1:00,7168,2970,4660,468,147,314,0,46
2019/5/23 2:00,7544,2969,5012,473,147,318,0,47
2019/5/23 3:00,8128,2968,5236,631,147,320,0,48
2019/5/23 4:00,8516,2967,5230,700,147,317,0,47
2019/5/23 5:00,8527,2969,5064,694,147,318,99,53
2019/5/23 6:00,8276,2971,4650,506,147,320,916,42
2019/5/23 7:00,8245,2971,3927,433,147,319,2428,30
2019/5/23 8:00,8666,2970,3707,391,147,317,3990,26
2019/5/23 9:00,9408,2971,3437,367,147,317,5377,21
2019/5/23 10:00,9808,2970,3636,370,147,297,6323,18
2019/5/23 11:00,10178,2972,3621,367,147,277,6909,27
2019/5/23 12:00,9936,2969,3438,365,147,307,7032,38
2019/5/23 13:00,10245,2970,4153,374,147,317,6619,46
2019/5/23 14:00,10194,2966,4417,365,147,314,5854,51
2019/5/23 15:00,10185,2964,4488,376,147,316,4838,54
2019/5/23 16:00,10274,2959,5029,380,147,317,3373,60
2019/5/23 17:00,10095,2959,5357,521,147,317,1712,74
2019/5/23 18:00,9887,2957,5371,805,147,317,428,73
2019/5/23 19:00,9707,2962,5332,859,147,322,3,66
2019/5/23 20:00,9315,2968,5287,791,147,321,0,64
2019/5/23 21:00,8864,2969,5237,633,147,318,0,56
2019/5/23 22:00,8423,2967,5168,435,147,317,2,55
2019/5/23 23:00,8008,2968,5029,426,147,319,2,51
2019/5/24 0:00,7479,2969,4838,434,146,315,0,50
2019/5/24 1:00,7328,2968,4840,421,146,317,0,48
2019/5/24 2:00,7657,2963,4946,443,146,316,0,45
2019/5/24 3:00,8195,2966,5014,594,146,315,0,49
2019/5/24 4:00,8626,2968,5168,791,146,318,0,46
2019/5/24 5:00,8503,2963,5140,617,146,316,98,39
2019/5/24 6:00,8341,2970,4866,452,146,317,896,33
2019/5/24 7:00,8357,2971,3919,409,146,316,2373,27
2019/5/24 8:00,8846,2970,3693,364,146,316,3937,25
2019/5/24 9:00,9614,2971,3820,338,146,315,5331,21
2019/5/24 10:00,10095,2971,4077,337,146,315,6293,18
2019/5/24 11:00,10511,2970,4441,356,146,314,6851,31
2019/5/24 12:00,10257,2971,4255,356,145,320,6954,35
2019/5/24 13:00,10664,2969,4398,342,145,316,6630,36
2019/5/24 14:00,10730,2969,4387,364,145,314,5864,38
2019/5/24 15:00,10733,2966,4594,365,145,314,4784,46
2019/5/24 16:00,10706,2962,5245,374,145,312,3210,45
2019/5/24 17:00,10490,2956,5438,441,145,312,1593,42
2019/5/24 18:00,10176,2956,5431,822,145,308,388,43
2019/5/24 19:00,9958,2962,5400,882,145,309,2,51
2019/5/24 20:00,9498,2969,5350,840,145,309,0,47
2019/5/24 21:00,9015,2967,5188,645,145,308,0,40
2019/5/24 22:00,8679,2967,5130,413,146,306,0,45
2019/5/24 23:00,8195,2970,5077,391,146,304,0,47
2019/5/25 0:00,7559,2969,5032,368,145,298,0,45
2019/5/25 1:00,7392,2972,5005,383,145,296,0,37
2019/5/25 2:00,7620,2971,5055,417,145,295,0,31
2019/5/25 3:00,8077,2970,5069,460,145,299,0,29
2019/5/25 4:00,8395,2968,5090,774,145,298,0,22
2019/5/25 5:00,8256,2970,5088,630,145,298,106,23
2019/5/25 6:00,7859,2972,4690,453,145,299,901,24
2019/5/25 7:00,7823,2971,3847,403,145,299,2372,17
2019/5/25 8:00,8182,2973,3579,368,145,296,3926,12
2019/5/25 9:00,8861,2972,3599,360,145,298,5316,6
2019/5/25 10:00,9346,2972,3553,350,145,302,6246,6
2019/5/25 11:00,9769,2972,3515,343,145,305,6691,6
2019/5/25 12:00,9786,2972,3484,331,145,306,6669,7
2019/5/25 13:00,9822,2970,3780,333,145,304,6100,11
2019/5/25 14:00,9722,2969,3852,335,145,304,5072,12
2019/5/25 15:00,9620,2969,4341,353,145,306,3715,6
2019/5/25 16:00,9600,2960,4857,376,145,305,2508,3
2019/5/25 17:00,9563,2960,4962,392,145,308,1454,3
2019/5/25 18:00,9472,2960,5097,752,145,307,411,6
2019/5/25 19:00,9450,2970,5194,842,145,309,4,7
2019/5/25 20:00,9093,2967,4904,783,145,310,0,8
2019/5/25 21:00,8577,2969,4858,445,145,310,0,19
2019/5/25 22:00,8092,2968,4837,362,145,308,0,28
2019/5/25 23:00,7663,2970,4745,344,145,308,0,29
2019/5/26 0:00,7108,2971,4588,337,146,309,0,21
2019/5/26 1:00,6905,2973,4438,349,146,309,0,20
2019/5/26 2:00,7137,2970,4546,335,146,307,0,18
2019/5/26 3:00,7639,2972,4513,378,146,309,0,14
2019/5/26 4:00,7999,2972,4481,665,146,308,0,19
2019/5/26 5:00,7916,2972,4662,515,146,311,62,21
2019/5/26 6:00,7295,2972,4231,402,146,310,621,20
2019/5/26 7:00,7104,2974,4001,362,146,310,1701,19
2019/5/26 8:00,7214,2972,3219,335,146,307,3333,13
2019/5/26 9:00,7771,2974,3071,331,146,307,4776,16
2019/5/26 10:00,8228,2972,2573,314,146,305,5954,27
2019/5/26 11:00,8683,2972,2102,300,145,307,6533,35
2019/5/26 12:00,8920,2969,2129,298,145,309,6508,47
2019/5/26 13:00,8840,2971,2289,302,145,308,5962,61
2019/5/26 14:00,8822,2971,2615,315,145,308,5131,71
2019/5/26 15:00,8906,2969,3038,318,145,308,3845,80
2019/5/26 16:00,8823,2962,4436,351,145,307,2237,74
2019/5/26 17:00,9001,2962,5079,362,146,309,1094,76
2019/5/26 18:00,9158,2960,5269,653,146,309,277,75
2019/5/26 19:00,9248,2964,5256,807,146,309,0,67
2019/5/26 20:00,8895,2966,5184,751,146,310,0,72
2019/5/26 21:00,8443,2964,5170,530,146,307,0,74
2019/5/26 22:00,8102,2963,5025,364,146,304,0,82
2019/5/26 23:00,7586,2969,4852,309,146,306,1,92
2019/5/27 0:00,7087,2967,4694,308,146,310,0,89
2019/5/27 1:00,6918,2967,4668,309,146,308,0,98
2019/5/27 2:00,7195,2967,4878,343,146,304,0,106
2019/5/27 3:00,7751,2967,5164,352,146,307,0,114
2019/5/27 4:00,8130,2965,5215,696,146,308,0,126
2019/5/27 5:00,8169,2966,5169,604,146,309,36,139
2019/5/27 6:00,8122,2968,4926,404,146,308,399,168
2019/5/27 7:00,8288,2968,4699,340,146,307,925,156
2019/5/27 8:00,9036,2970,4777,274,146,306,1680,153
2019/5/27 9:00,9657,2953,5055,287,146,302,2004,135
2019/5/27 10:00,9898,2893,5128,308,146,304,2324,154
2019/5/27 11:00,10022,2913,5163,306,146,301,2449,163
2019/5/27 12:00,9633,2944,5275,276,146,306,2192,178
2019/5/27 13:00,10025,2964,5664,280,146,301,1702,174
2019/5/27 14:00,10158,2966,6228,304,146,299,1260,164
2019/5/27 15:00,10102,2969,6264,320,146,303,980,161
2019/5/27 16:00,10135,2959,6274,324,146,312,601,175
2019/5/27 17:00,10040,2964,6357,581,145,322,269,172
2019/5/27 18:00,10047,2964,6360,766,146,324,74,173
2019/5/27 19:00,9840,2961,6358,812,146,324,1,168
2019/5/27 20:00,9330,2962,6047,741,146,327,0,175
2019/5/27 21:00,8964,2967,5747,476,146,327,0,171
2019/5/27 22:00,8626,2968,5603,361,146,328,0,189
2019/5/27 23:00,8212,2967,5564,323,146,325,1,202
2019/5/28 0:00,7642,2970,5181,285,146,325,0,189
2019/5/28 1:00,7444,2966,5041,309,146,326,0,170
2019/5/28 2:00,7755,2970,5256,348,145,325,0,165
2019/5/28 3:00,8296,2967,5528,478,145,326,0,155
2019/5/28 4:00,8684,2967,5583,707,145,329,0,146
2019/5/28 5:00,8653,2966,5523,620,145,322,17,144
2019/5/28 6:00,8528,2965,5351,440,145,320,198,117
2019/5/28 7:00,8678,2966,5461,377,145,318,548,82
2019/5/28 8:00,9324,2963,5487,344,145,313,960,54
2019/5/28 9:00,9905,2965,5595,310,144,313,1568,41
2019/5/28 10:00,10031,2966,5617,302,143,313,2073,33
2019/5/28 11:00,10255,2966,5754,319,142,316,2708,23
2019/5/28 12:00,9668,2966,5325,308,142,321,3012,43
2019/5/28 13:00,10237,2967,5437,289,142,318,3501,49
2019/5/28 14:00,10271,2966,5400,290,142,318,3711,66
2019/5/28 15:00,10100,2967,5606,321,142,323,3465,72
2019/5/28 16:00,10029,2966,5662,351,142,322,2503,82
2019/5/28 17:00,9793,2963,5904,478,142,324,1373,108
2019/5/28 18:00,9734,2959,6364,784,144,327,450,103
2019/5/28 19:00,9599,2958,6264,821,145,327,7,88
2019/5/28 20:00,9229,2962,6055,763,145,329,0,68
2019/5/28 21:00,8854,2967,5846,566,145,326,0,60
2019/5/28 22:00,8476,2964,5700,503,145,326,0,66
2019/5/28 23:00,8054,2967,5423,366,145,329,0,64
2019/5/29 0:00,7494,2967,5071,324,146,328,0,74
2019/5/29 1:00,7318,2968,4983,317,145,327,0,100
2019/5/29 2:00,7586,2968,5210,318,145,325,0,90
2019/5/29 3:00,8173,2966,5650,478,145,327,0,102
2019/5/29 4:00,8604,2968,5606,733,145,329,0,106
2019/5/29 5:00,8568,2965,5545,576,145,322,53,106
2019/5/29 6:00,8231,2971,5268,363,145,318,465,88
2019/5/29 7:00,8134,2968,4833,354,145,318,1150,76
2019/5/29 8:00,8521,2969,4357,316,145,315,2140,44
2019/5/29 9:00,9097,2968,4179,273,146,315,3347,19
2019/5/29 10:00,9289,2969,3977,257,146,313,4121,10
2019/5/29 11:00,9689,2967,3969,254,146,316,5154,8
2019/5/29 12:00,9426,2969,3790,274,146,319,5402,11
2019/5/29 13:00,9867,2968,3910,271,146,324,5116,12
2019/5/29 14:00,9938,2968,4080,252,146,323,4622,7
2019/5/29 15:00,9941,2971,4422,271,146,323,4111,11
2019/5/29 16:00,10073,2966,5180,297,146,323,3050,15
2019/5/29 17:00,9947,2962,5664,445,146,323,1810,20
2019/5/29 18:00,9799,2967,5932,779,146,327,550,20
2019/5/29 19:00,9619,2966,5935,786,146,328,8,36
2019/5/29 20:00,9260,2967,5915,701,146,327,0,48
2019/5/29 21:00,8845,2969,5739,571,146,328,0,53
2019/5/29 22:00,8411,2970,5570,439,146,322,0,52
2019/5/29 23:00,7908,2969,5375,346,146,331,0,53
2019/5/30 0:00,7414,2970,5015,255,146,330,0,44
2019/5/30 1:00,7227,2970,4957,249,146,325,0,36
2019/5/30 2:00,7540,2970,5260,270,146,326,0,27
2019/5/30 3:00,8077,2969,5655,457,146,329,0,29
2019/5/30 4:00,8491,2968,5752,700,146,330,0,42
2019/5/30 5:00,8497,2969,5716,537,146,329,142,31
2019/5/30 6:00,8332,2970,5046,326,146,330,1076,19
2019/5/30 7:00,8285,2970,4157,293,146,322,2602,9
2019/5/30 8:00,8751,2969,4165,281,146,319,4049,1
2019/5/30 9:00,9562,2968,4267,250,146,322,5086,0
2019/5/30 10:00,9772,2968,4179,196,146,322,4784,0
2019/5/30 11:00,10116,2965,4116,183,146,322,5492,1
2019/5/30 12:00,9945,2966,4144,182,146,328,6046,1
2019/5/30 13:00,10332,2966,4454,200,146,325,5711,1
2019/5/30 14:00,10467,2970,4526,205,146,326,5333,4
2019/5/30 15:00,10350,2968,4903,202,146,324,4579,10
2019/5/30 16:00,10457,2960,5640,343,146,322,3329,9
2019/5/30 17:00,10257,2961,6013,598,146,324,1620,5
2019/5/30 18:00,10046,2962,6038,769,146,324,337,3
2019/5/30 19:00,9887,2967,6031,811,146,326,5,6
2019/5/30 20:00,9460,2967,6025,722,146,327,0,7
2019/5/30 21:00,9051,2968,5986,549,146,325,0,14
2019/5/30 22:00,8595,2965,5907,405,146,323,0,15
2019/5/30 23:00,8203,2967,5719,296,146,327,0,17
2019/5/31 0:00,7642,2967,5290,266,147,327,0,23
2019/5/31 1:00,7400,2967,5048,251,147,327,0,17
2019/5/31 2:00,7696,2969,5367,257,147,327,0,13
2019/5/31 3:00,8231,2968,5758,360,147,328,0,17
2019/5/31 4:00,8653,2967,5867,671,147,328,0,13
2019/5/31 5:00,8592,2967,5764,581,147,326,17,11
2019/5/31 6:00,8364,2969,5517,346,147,328,238,6
2019/5/31 7:00,8448,2967,5234,320,147,326,652,16
2019/5/31 8:00,9029,2967,5216,265,147,327,1211,24
2019/5/31 9:00,9549,2968,5962,265,147,327,1360,26
2019/5/31 10:00,9784,2968,6442,196,147,328,1769,20
2019/5/31 11:00,9719,2965,6392,187,147,329,1996,10
2019/5/31 12:00,9315,2965,5687,171,147,330,1755,18
2019/5/31 13:00,9604,2965,6541,174,147,320,1602,23
2019/5/31 14:00,9665,2965,6587,193,147,310,1377,12
2019/5/31 15:00,9543,2967,6125,286,147,310,1320,9
2019/5/31 16:00,9611,2967,5678,352,147,297,1072,4
2019/5/31 17:00,9597,2961,5855,542,147,288,503,12
2019/5/31 18:00,9550,2962,5849,693,147,286,99,10
2019/5/31 19:00,9456,2962,5871,763,147,284,0,11
2019/5/31 20:00,9109,2968,5829,751,147,287,0,18
2019/5/31 21:00,8714,2969,5573,607,147,286,0,19
2019/5/31 22:00,8337,2969,5685,317,147,282,0,17
2019/5/31 23:00,8038,2968,5576,264,147,284,0,12
2019/6/1 0:00,7462,2966,4998,246,147,285,0,8
2019/6/1 1:00,7243,2968,4750,248,147,281,0,5
2019/6/1 2:00,7507,2969,4989,258,147,281,0,5
2019/6/1 3:00,8129,2969,5515,353,147,282,0,6
2019/6/1 4:00,8429,2967,5518,686,147,282,0,5
2019/6/1 5:00,8257,2968,5361,559,147,280,64,14
2019/6/1 6:00,7790,2970,4600,370,147,279,686,23
2019/6/1 7:00,8009,2970,4456,291,147,280,1747,28
2019/6/1 8:00,8078,2968,3674,225,147,277,3180,27
2019/6/1 9:00,8531,2969,3279,187,147,275,4323,27
2019/6/1 10:00,8891,2964,3102,207,146,274,5014,22
2019/6/1 11:00,9143,2965,3084,198,146,274,5026,20
2019/6/1 12:00,8944,2965,3070,176,146,276,4481,20
2019/6/1 13:00,9163,2962,3066,182,146,268,4800,27
2019/6/1 14:00,9151,2963,3382,206,146,271,4114,29
2019/6/1 15:00,9162,2966,3805,253,146,272,3160,29
2019/6/1 16:00,9132,2958,4432,282,146,275,1805,31
2019/6/1 17:00,9080,2956,4713,327,146,278,958,27
2019/6/1 18:00,9206,2959,4870,536,146,277,295,25
2019/6/1 19:00,9235,2966,5036,813,146,277,8,31
2019/6/1 20:00,8960,2967,5032,777,146,278,0,37
2019/6/1 21:00,8503,2966,5028,388,146,278,0,46
2019/6/1 22:00,8041,2965,4871,297,146,277,0,37
2019/6/1 23:00,7661,2964,4769,270,146,275,0,44
2019/6/2 0:00,7113,2966,4580,236,146,275,0,43
2019/6/2 1:00,6989,2964,4546,242,146,276,0,29
2019/6/2 2:00,7198,2965,4704,261,146,276,0,29
2019/6/2 3:00,7717,2967,4835,507,146,278,0,32
2019/6/2 4:00,8080,2967,4845,728,146,278,0,28
2019/6/2 5:00,7931,2967,4860,519,146,278,10,44
2019/6/2 6:00,7384,2966,4644,309,146,274,151,58
2019/6/2 7:00,7263,2969,4462,279,146,275,405,51
2019/6/2 8:00,7412,2967,4377,227,146,275,738,60
2019/6/2 9:00,7795,2965,4372,199,146,275,1072,50
2019/6/2 10:00,7978,2967,4341,213,146,273,1331,38
2019/6/2 11:00,8130,2966,4346,232,146,276,1581,33
2019/6/2 12:00,8217,2962,4363,214,146,278,1574,28
2019/6/2 13:00,8253,2963,4329,185,146,276,1834,26
2019/6/2 14:00,8202,2963,4466,187,146,278,1446,32
2019/6/2 15:00,8274,2965,4822,240,146,277,863,27
2019/6/2 16:00,8384,2960,5054,317,146,280,493,26
2019/6/2 17:00,8681,2963,5498,452,146,278,229,24
2019/6/2 18:00,8919,2964,5633,694,146,278,64,29
2019/6/2 19:00,8928,2963,5650,768,146,278,0,37
2019/6/2 20:00,8650,2965,5564,574,146,278,0,55
2019/6/2 21:00,8200,2968,5441,348,146,279,0,58
2019/6/2 22:00,7815,2967,5236,249,146,273,0,64
2019/6/2 23:00,7443,2967,4861,259,146,278,0,53
2019/6/3 0:00,6937,2966,4621,235,146,277,0,55
2019/6/3 1:00,6799,2965,4595,240,145,276,0,60
2019/6/3 2:00,7153,2965,4666,284,145,277,0,58
2019/6/3 3:00,7744,2966,4963,334,145,278,0,54
2019/6/3 4:00,8170,2966,5230,474,145,280,0,47
2019/6/3 5:00,8180,2969,5261,451,145,277,55,44
2019/6/3 6:00,8046,2968,5040,295,145,275,541,46
2019/6/3 7:00,8261,2968,4526,254,145,275,1420,37
2019/6/3 8:00,8850,2967,4600,200,145,272,2335,29
2019/6/3 9:00,9740,2970,4666,164,145,274,3134,27
2019/6/3 10:00,9973,2969,4666,166,145,270,3377,31
2019/6/3 11:00,10254,2966,4717,191,145,272,3373,28
2019/6/3 12:00,9979,2966,4772,181,145,275,3349,21
2019/6/3 13:00,10311,2965,4881,160,145,272,2990,20
2019/6/3 14:00,10561,2962,5380,168,145,272,2874,18
2019/6/3 15:00,10475,2963,5680,224,145,274,2418,21
2019/6/3 16:00,10578,2960,6316,234,145,274,1701,19
2019/6/3 17:00,10366,2968,6554,279,145,273,893,20
2019/6/3 18:00,10271,2961,6571,575,145,278,209,27
2019/6/3 19:00,10098,2962,6349,756,145,277,3,44
2019/6/3 20:00,9689,2970,6245,620,145,274,0,47
2019/6/3 21:00,9209,2971,6254,364,145,273,0,53
2019/6/3 22:00,8852,2972,6234,221,145,272,0,53
2019/6/3 23:00,8385,2969,6063,232,145,273,0,56
2019/6/4 0:00,7779,2969,5353,241,145,273,0,62
2019/6/4 1:00,7606,2967,5235,214,145,273,0,60
2019/6/4 2:00,7863,2967,5514,234,145,272,0,55
2019/6/4 3:00,8371,2969,5905,372,145,275,0,39
2019/6/4 4:00,8703,2965,5959,627,145,277,0,39
2019/6/4 5:00,8687,2967,5852,477,145,279,44,43
2019/6/4 6:00,8512,2966,5658,310,145,278,365,38
2019/6/4 7:00,8667,2967,5208,263,145,277,953,41
2019/6/4 8:00,9481,2968,5191,240,145,274,1838,46
2019/6/4 9:00,10266,2969,5289,192,145,272,2428,49
2019/6/4 10:00,10590,2967,5388,170,144,268,2704,51
2019/6/4 11:00,10828,2967,5647,186,143,270,2504,46
2019/6/4 12:00,10354,2964,5513,185,141,270,2250,35
2019/6/4 13:00,10854,2964,5970,162,144,270,2309,36
2019/6/4 14:00,10986,2963,6304,171,144,268,1720,43
2019/6/4 15:00,10854,2963,6520,229,144,269,1350,58
2019/6/4 16:00,10754,2958,6680,243,144,271,942,61
2019/6/4 17:00,10602,2960,6669,270,144,273,469,62
2019/6/4 18:00,10571,2961,6705,672,144,274,139,62
2019/6/4 19:00,10275,2962,6676,748,144,274,7,60
2019/6/4 20:00,9843,2967,6674,472,144,275,0,54
2019/6/4 21:00,9317,2969,6531,310,144,273,0,47
2019/6/4 22:00,8928,2969,6369,265,144,271,0,34
2019/6/4 23:00,8456,2968,6128,260,144,270,0,26
2019/6/5 0:00,7849,2967,5784,286,143,272,0,19
2019/6/5 1:00,7613,2966,5307,280,143,274,0,19
2019/6/5 2:00,7849,2965,5478,306,143,271,0,16
2019/6/5 3:00,8331,2967,5863,426,143,275,0,11
2019/6/5 4:00,8703,2964,6116,639,143,278,0,9
2019/6/5 5:00,8678,2966,6053,527,143,275,61,5
2019/6/5 6:00,8501,2968,5725,293,143,277,609,6
2019/6/5 7:00,8638,2967,5076,289,143,274,1630,8
2019/6/5 8:00,9365,2967,4675,254,143,271,3257,4
2019/6/5 9:00,10305,2935,4709,231,143,270,4816,1
2019/6/5 10:00,10897,2884,4675,224,143,269,5721,0
2019/6/5 11:00,11330,2894,4546,237,142,269,6178,1
2019/6/5 12:00,11185,2920,4319,233,140,270,6342,1
2019/6/5 13:00,11554,2939,4603,208,143,268,5914,3
2019/6/5 14:00,11522,2955,4812,212,143,269,4977,4
2019/6/5 15:00,11511,2959,5430,240,142,271,4111,4
2019/6/5 16:00,11510,2960,6278,227,143,271,2894,1
2019/6/5 17:00,11341,2958,6804,302,143,271,1604,0
2019/6/5 18:00,10957,2954,6823,528,143,273,456,0
2019/6/5 19:00,10777,2954,6811,719,143,273,14,0
2019/6/5 20:00,10316,2959,6795,668,143,275,0,0
2019/6/5 21:00,9733,2963,6795,444,143,273,0,0
2019/6/5 22:00,9298,2962,6736,319,143,270,0,0
2019/6/5 23:00,8799,2963,6435,297,143,275,0,0
2019/6/6 0:00,8096,2962,5705,270,143,275,0,1
2019/6/6 1:00,7810,2961,5436,254,143,272,0,0
2019/6/6 2:00,8003,2962,5603,289,143,271,0,1
2019/6/6 3:00,8453,2959,5978,373,143,278,0,0
2019/6/6 4:00,8776,2960,6149,543,143,275,0,2
2019/6/6 5:00,8732,2962,5893,629,143,277,97,3
2019/6/6 6:00,8568,2963,5478,398,143,277,779,4
2019/6/6 7:00,8822,2965,5321,364,143,278,1992,5
2019/6/6 8:00,9686,2964,5237,270,143,269,3499,6
2019/6/6 9:00,10801,2965,5129,205,143,264,4835,10
2019/6/6 10:00,11266,2964,5130,199,143,265,5605,21
2019/6/6 11:00,11711,2963,5124,211,143,268,6010,31
2019/6/6 12:00,11475,2962,5078,203,143,269,6342,49
2019/6/6 13:00,11991,2958,5331,191,143,265,6277,65
2019/6/6 14:00,12051,2956,5671,186,143,262,5516,57
2019/6/6 15:00,11885,2955,5930,209,143,267,4389,60
2019/6/6 16:00,11784,2949,6486,241,143,272,2833,65
2019/6/6 17:00,11411,2951,6897,317,143,270,1493,95
2019/6/6 18:00,11142,2951,6852,591,143,271,460,112
2019/6/6 19:00,10964,2956,6844,790,143,270,6,124
2019/6/6 20:00,10441,2954,6847,705,143,270,0,139
2019/6/6 21:00,9796,2963,6723,460,143,270,0,170
2019/6/6 22:00,9324,2965,6505,353,143,269,0,169
2019/6/6 23:00,8806,2964,6112,328,143,270,0,197
2019/6/7 0:00,8114,2964,5364,333,143,269,0,209
2019/6/7 1:00,7907,2963,5272,323,143,266,0,224
2019/6/7 2:00,8116,2960,5404,337,143,269,0,217
2019/6/7 3:00,8623,2957,5820,402,143,268,0,219
2019/6/7 4:00,9010,2954,5998,606,143,270,0,221
2019/6/7 5:00,8951,2960,5865,590,143,265,38,230
2019/6/7 6:00,9013,2959,5957,399,143,263,138,244
2019/6/7 7:00,9493,2960,6182,389,143,256,318,224
2019/6/7 8:00,10447,2961,6356,433,143,236,856,199
2019/6/7 9:00,11411,2961,6841,494,143,229,1140,214
2019/6/7 10:00,11658,2959,6692,573,143,219,1909,213
2019/6/7 11:00,11665,2961,6151,640,143,231,2620,203
2019/6/7 12:00,11136,2961,6112,609,143,235,2823,195
2019/6/7 13:00,11477,2961,6134,669,143,231,2781,198
2019/6/7 14:00,11293,2955,6073,733,143,230,2320,207
2019/6/7 15:00,10990,2951,6108,746,143,233,1704,200
2019/6/7 16:00,10824,2954,6244,827,143,234,1062,204
2019/6/7 17:00,10391,2941,6228,834,143,239,402,205
2019/6/7 18:00,10268,2946,5993,902,143,257,99,173
2019/6/7 19:00,10028,2946,5995,909,143,255,0,184
2019/6/7 20:00,9577,2956,5876,882,143,258,0,153
2019/6/7 21:00,9064,2956,5367,791,143,261,0,132
2019/6/7 22:00,8792,2959,5182,644,143,260,0,131
2019/6/7 23:00,8344,2961,5145,640,144,263,0,125
2019/6/8 0:00,7644,2963,5106,479,144,260,0,125
2019/6/8 1:00,7414,2960,4837,447,144,257,0,130
2019/6/8 2:00,7573,2959,4902,509,144,259,0,125
2019/6/8 3:00,8123,2955,5064,673,144,262,0,118
2019/6/8 4:00,8516,2954,5062,753,144,263,0,92
2019/6/8 5:00,8474,2955,5050,655,144,264,45,90
2019/6/8 6:00,8066,2956,4961,553,144,264,417,82
2019/6/8 7:00,8017,2960,4311,559,144,264,1180,60
2019/6/8 8:00,8392,2962,4048,517,144,261,2071,41
2019/6/8 9:00,8751,2963,4031,481,144,262,2624,32
2019/6/8 10:00,9072,2963,4027,421,143,257,3409,19
2019/6/8 11:00,9234,2961,4017,394,144,257,3996,22
2019/6/8 12:00,9140,2964,4024,388,143,260,4507,23
2019/6/8 13:00,9169,2962,4032,420,143,260,4560,19
2019/6/8 14:00,9155,2961,4021,463,143,259,3852,25
2019/6/8 15:00,9034,2960,4048,486,143,260,2925,30
2019/6/8 16:00,9076,2957,4299,500,143,260,2081,28
2019/6/8 17:00,9096,2951,4791,508,143,261,1279,28
2019/6/8 18:00,9243,2950,4879,720,143,263,389,27
2019/6/8 19:00,9295,2954,4877,772,143,264,12,20
2019/6/8 20:00,8969,2962,4650,714,144,261,0,12
2019/6/8 21:00,8508,2963,4622,582,144,265,0,12
2019/6/8 22:00,8115,2965,4603,450,144,265,0,5
2019/6/8 23:00,7720,2967,4641,378,144,263,0,5
2019/6/9 0:00,7203,2964,4664,357,144,264,0,10
2019/6/9 1:00,7019,2968,4685,338,144,262,0,6
2019/6/9 2:00,7241,2964,4762,475,144,263,0,6
2019/6/9 3:00,7746,2966,4707,754,144,263,0,5
2019/6/9 4:00,8090,2963,4794,829,144,264,0,6
2019/6/9 5:00,7922,2964,4804,678,144,260,90,10
2019/6/9 6:00,7322,2964,4141,422,144,261,669,12
2019/6/9 7:00,7167,2966,3538,413,144,263,1589,16
2019/6/9 8:00,7273,2965,3221,366,144,260,2756,20
2019/6/9 9:00,7848,2966,3161,332,144,264,3884,19
2019/6/9 10:00,8075,2965,3119,311,143,263,4491,19
2019/6/9 11:00,8182,2964,3149,324,143,265,4770,20
2019/6/9 12:00,8443,2966,3069,332,143,269,4942,19
