DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光（実績）,風力（実績）
2020/04/01,00:00,12686,0,9971,1670,0,0,0,146
2020/04/01,01:00,12386,0,9287,1664,0,0,0,147
2020/04/01,02:00,12491,0,9382,1706,0,0,0,140
2020/04/01,03:00,12598,0,9622,1708,0,0,0,158
2020/04/01,04:00,12525,0,9901,1696,0,0,0,157
2020/04/01,05:00,12560,0,9866,1684,0,0,0,159
2020/04/01,06:00,12948,0,9929,1692,0,0,137,153
2020/04/01,07:00,13982,0,10937,1689,0,0,527,161
2020/04/01,08:00,16037,0,12628,1711,0,0,1143,163
2020/04/01,09:00,17099,0,13226,1777,0,0,1642,173
2020/04/01,10:00,17188,0,13667,1746,0,0,1171,174
2020/04/01,11:00,17237,0,14228,1710,0,0,1005,151
2020/04/01,12:00,16209,0,13615,1665,0,0,821,157
2020/04/01,13:00,17215,0,13963,1684,0,0,565,157
2020/04/01,14:00,17302,0,13777,1800,0,0,248,143
2020/04/01,15:00,17195,0,13864,1823,0,0,77,138
2020/04/01,16:00,17151,0,13634,1859,0,0,25,100
2020/04/01,17:00,16675,0,13456,1878,0,0,2,77
2020/04/01,18:00,16625,0,13837,1918,0,0,0,133
2020/04/01,19:00,16054,0,13006,1946,0,0,0,176
2020/04/01,20:00,15483,0,12019,1956,0,0,0,183
2020/04/01,21:00,14918,0,11449,1886,0,0,0,171
2020/04/01,22:00,14365,0,10980,1911,0,0,0,178
2020/04/01,23:00,13825,0,10857,1897,0,0,0,220
2020/04/02,00:00,12932,0,9559,1870,0,0,0,224
2020/04/02,01:00,12733,0,9167,1875,0,0,0,217
2020/04/02,02:00,12883,0,9502,1804,0,0,0,206
2020/04/02,03:00,13077,0,9689,1859,0,0,0,169
2020/04/02,04:00,13135,0,9763,1855,0,0,0,148
2020/04/02,05:00,13332,0,9832,1851,0,0,0,162
2020/04/02,06:00,13889,0,9907,1859,0,0,683,159
2020/04/02,07:00,14749,0,8904,1802,0,0,2690,175
2020/04/02,08:00,16478,0,8693,1788,0,0,4548,183
2020/04/02,09:00,17466,0,8214,1738,0,0,5466,193
2020/04/02,10:00,17274,0,7021,1730,0,0,6403,199
2020/04/02,11:00,17209,0,7206,1729,0,0,6641,201
2020/04/02,12:00,15991,0,6724,1704,0,0,6211,213
2020/04/02,13:00,16669,0,7861,1692,0,0,5496,214
2020/04/02,14:00,16737,0,8019,1716,0,0,5147,215
2020/04/02,15:00,16290,0,8404,1749,0,0,4055,212
2020/04/02,16:00,16253,0,10398,1806,0,0,2107,199
2020/04/02,17:00,15960,0,11904,1857,0,0,408,178
2020/04/02,18:00,16620,0,12622,1858,0,0,0,172
2020/04/02,19:00,16370,0,12607,1853,0,0,0,154
2020/04/02,20:00,16004,0,12441,1856,0,0,0,114
2020/04/02,21:00,15587,0,12326,1833,0,0,0,114
2020/04/02,22:00,15036,0,12097,1809,0,0,0,97
2020/04/02,23:00,14481,0,11820,1755,0,0,0,90
2020/04/03,00:00,13778,0,11227,1629,0,0,0,83
2020/04/03,01:00,13419,0,10526,1651,0,0,0,80
2020/04/03,02:00,13598,0,10799,1606,0,0,0,70
2020/04/03,03:00,13793,0,11065,1556,0,0,0,67
2020/04/03,04:00,13823,0,11030,1579,0,0,0,59
2020/04/03,05:00,14059,0,11044,1649,0,0,0,50
2020/04/03,06:00,14630,0,10886,1687,0,0,766,34
2020/04/03,07:00,15240,0,10415,1626,0,0,2440,25
2020/04/03,08:00,16756,0,10397,1574,0,0,3963,9
2020/04/03,09:00,17548,0,9727,1577,0,0,5329,4
2020/04/03,10:00,17267,0,8521,1533,0,0,6228,5
2020/04/03,11:00,16974,0,7794,1482,0,0,6637,7
2020/04/03,12:00,15630,0,6917,1461,0,0,6601,5
2020/04/03,13:00,16103,0,7708,1539,0,0,5771,4
2020/04/03,14:00,15936,0,8348,1613,0,0,4385,7
2020/04/03,15:00,15502,0,9015,1665,0,0,3062,5
2020/04/03,16:00,15387,0,9962,1818,0,0,1614,5
2020/04/03,17:00,14991,0,11309,1893,0,0,273,3
2020/04/03,18:00,15520,0,11894,1896,0,0,0,3
2020/04/03,19:00,15321,0,11811,1871,0,0,0,2
2020/04/03,20:00,14965,0,11537,1789,0,0,0,2
2020/04/03,21:00,14553,0,11678,1715,0,0,0,1
2020/04/03,22:00,14156,0,11281,1698,0,0,0,2
2020/04/03,23:00,13669,0,10874,1651,0,0,0,6
2020/04/04,00:00,12927,0,10465,1417,0,0,0,10
2020/04/04,01:00,12718,0,10184,1412,0,0,0,7
2020/04/04,02:00,12836,0,10385,1424,0,0,0,9
2020/04/04,03:00,12938,0,10592,1433,0,0,0,12
2020/04/04,04:00,12748,0,10401,1426,0,0,0,12
2020/04/04,05:00,12375,0,9919,1406,0,0,0,10
2020/04/04,06:00,12056,0,8913,1491,0,0,718,4
2020/04/04,07:00,12139,0,7399,1458,0,0,2682,0
2020/04/04,08:00,12666,0,6424,1300,0,0,4557,0
2020/04/04,09:00,12831,0,5987,1313,0,0,6029,2
2020/04/04,10:00,12827,0,6270,1319,0,0,6887,8
2020/04/04,11:00,12779,0,6111,1250,0,0,7031,11
2020/04/04,12:00,12335,0,5887,1246,0,0,6621,13
2020/04/04,13:00,12174,0,6059,1250,0,0,5987,12
2020/04/04,14:00,11911,0,6447,1256,0,0,4899,22
2020/04/04,15:00,11647,0,6967,1266,0,0,3289,41
2020/04/04,16:00,11809,0,7996,1320,0,0,1810,45
2020/04/04,17:00,12041,0,9474,1373,0,0,343,32
2020/04/04,18:00,12926,0,10413,1502,0,0,0,25
2020/04/04,19:00,12858,0,10517,1545,0,0,0,44
2020/04/04,20:00,12568,0,10137,1478,0,0,0,48
2020/04/04,21:00,12088,0,9344,1444,0,0,0,60
2020/04/04,22:00,11451,0,8658,1421,0,0,0,77
2020/04/04,23:00,11271,0,9051,1402,0,0,0,72
2020/04/05,00:00,10643,0,8604,1288,0,0,0,72
2020/04/05,01:00,10561,0,8187,1270,0,0,0,83
2020/04/05,02:00,10881,0,8548,1313,0,0,0,94
2020/04/05,03:00,11119,0,8751,1311,0,0,0,120
2020/04/05,04:00,11211,0,8866,1314,0,0,0,141
2020/04/05,05:00,10922,0,8552,1310,0,0,1,150
2020/04/05,06:00,10656,0,7597,1303,0,0,604,142
2020/04/05,07:00,11060,0,6144,1227,0,0,2645,136
2020/04/05,08:00,11583,0,5465,1226,0,0,4737,164
2020/04/05,09:00,11824,0,5460,1249,0,0,5938,181
2020/04/05,10:00,11853,0,5211,1228,0,0,6831,188
2020/04/05,11:00,11996,0,4932,1195,0,0,7632,198
2020/04/05,12:00,11885,0,4996,1172,0,0,7600,204
2020/04/05,13:00,11476,0,5108,1188,0,0,6961,213
2020/04/05,14:00,11216,0,5889,1206,0,0,5900,215
2020/04/05,15:00,11271,0,6511,1234,0,0,4383,216
2020/04/05,16:00,11726,0,6988,1286,0,0,2409,212
2020/04/05,17:00,12560,0,8605,1483,0,0,494,202
2020/04/05,18:00,13667,0,10161,1555,0,0,0,190
2020/04/05,19:00,13847,0,10852,1489,0,0,0,150
2020/04/05,20:00,13627,0,10957,1416,0,0,0,124
2020/04/05,21:00,13160,0,10528,1386,0,0,0,118
2020/04/05,22:00,12295,0,9539,1305,0,0,0,114
2020/04/05,23:00,11941,0,9633,1257,0,0,0,109
2020/04/06,00:00,11405,0,9321,1144,0,0,0,121
2020/04/06,01:00,11347,0,9101,1098,0,0,0,117
2020/04/06,02:00,11647,0,9340,1269,0,0,0,112
2020/04/06,03:00,11967,0,9743,1222,0,0,0,104
2020/04/06,04:00,12064,0,9635,1274,0,0,0,119
2020/04/06,05:00,12565,0,9866,1335,0,0,1,116
2020/04/06,06:00,13430,0,9694,1341,0,0,924,110
2020/04/06,07:00,14552,0,8852,1289,0,0,3104,101
2020/04/06,08:00,16236,0,8667,1385,0,0,5056,105
2020/04/06,09:00,17209,0,7896,1385,0,0,6551,109
2020/04/06,10:00,17066,0,7343,1347,0,0,7337,101
2020/04/06,11:00,16963,0,7183,1295,0,0,7753,105
2020/04/06,12:00,15684,0,6700,1308,0,0,7603,130
2020/04/06,13:00,16304,0,7241,1301,0,0,7058,132
2020/04/06,14:00,16030,0,7526,1343,0,0,6064,135
2020/04/06,15:00,15714,0,8132,1421,0,0,4519,158
2020/04/06,16:00,15692,0,9710,1485,0,0,2516,166
2020/04/06,17:00,15383,0,12176,1695,0,0,569,145
2020/04/06,18:00,16046,0,12951,1813,0,0,0,164
2020/04/06,19:00,15911,0,12929,1813,0,0,0,161
2020/04/06,20:00,15543,0,12359,1668,0,0,0,131
2020/04/06,21:00,15241,0,12279,1600,0,0,0,122
2020/04/06,22:00,14591,0,11832,1563,0,0,0,113
2020/04/06,23:00,14064,0,11570,1512,0,0,0,97
2020/04/07,00:00,13384,0,11152,1369,0,0,0,84
2020/04/07,01:00,13261,0,11095,1359,0,0,0,89
2020/04/07,02:00,13480,0,11331,1409,0,0,0,89
2020/04/07,03:00,13730,0,11535,1425,0,0,0,85
2020/04/07,04:00,13830,0,11416,1449,0,0,0,63
2020/04/07,05:00,14061,0,11558,1443,0,0,1,47
2020/04/07,06:00,14617,0,11297,1447,0,0,735,34
2020/04/07,07:00,15317,0,10512,1379,0,0,2523,20
2020/04/07,08:00,16927,0,9990,1351,0,0,4633,12
2020/04/07,09:00,17539,0,8301,1356,0,0,6254,19
2020/04/07,10:00,17230,0,7121,1315,0,0,7133,24
2020/04/07,11:00,17097,0,6625,1283,0,0,7594,37
2020/04/07,12:00,15627,0,6853,1265,0,0,6542,47
2020/04/07,13:00,16250,0,7474,1306,0,0,5452,61
2020/04/07,14:00,16237,0,7207,1399,0,0,5581,57
2020/04/07,15:00,15753,0,8121,1482,0,0,4282,60
2020/04/07,16:00,15693,0,9932,1584,0,0,2462,72
2020/04/07,17:00,15179,0,11496,1800,0,0,568,67
2020/04/07,18:00,15698,0,12210,1862,0,0,0,69
2020/04/07,19:00,15547,0,11987,1855,0,0,0,50
2020/04/07,20:00,15182,0,11769,1698,0,0,0,31
2020/04/07,21:00,14799,0,11885,1533,0,0,0,28
2020/04/07,22:00,14193,0,11422,1501,0,0,0,28
2020/04/07,23:00,13808,0,11467,1448,0,0,0,29
2020/04/08,00:00,13068,0,10967,1428,0,0,0,28
2020/04/08,01:00,13027,0,10776,1407,0,0,0,24
2020/04/08,02:00,13228,0,11028,1432,0,0,0,18
2020/04/08,03:00,13522,0,11317,1422,0,0,0,19
2020/04/08,04:00,13522,0,11248,1430,0,0,0,14
2020/04/08,05:00,13687,0,11217,1421,0,0,2,13
2020/04/08,06:00,14281,0,10935,1416,0,0,891,9
2020/04/08,07:00,14884,0,9814,1333,0,0,2914,8
2020/04/08,08:00,16452,0,9415,1321,0,0,4758,7
2020/04/08,09:00,17166,0,8677,1256,0,0,6109,10
2020/04/08,10:00,16914,0,7239,1206,0,0,6908,9
2020/04/08,11:00,16684,0,6965,1167,0,0,7182,17
2020/04/08,12:00,15475,0,6779,1166,0,0,6944,28
2020/04/08,13:00,16131,0,7369,1194,0,0,6239,54
2020/04/08,14:00,16014,0,7900,1217,0,0,5182,85
2020/04/08,15:00,15665,0,8740,1316,0,0,3694,82
2020/04/08,16:00,15500,0,9982,1466,0,0,1967,71
2020/04/08,17:00,14977,0,10844,1700,0,0,390,49
2020/04/08,18:00,15509,0,11581,1760,0,0,0,54
2020/04/08,19:00,15275,0,11743,1763,0,0,0,38
2020/04/08,20:00,14790,0,11562,1617,0,0,0,46
2020/04/08,21:00,14252,0,11325,1514,0,0,0,69
2020/04/08,22:00,13736,0,11008,1418,0,0,0,91
2020/04/08,23:00,13243,0,10928,1428,0,0,0,106
2020/04/09,00:00,12500,0,10348,1326,0,0,0,104
2020/04/09,01:00,12216,0,9960,1299,0,0,0,88
2020/04/09,02:00,12424,0,10105,1333,0,0,0,81
2020/04/09,03:00,12723,0,10171,1349,0,0,0,107
2020/04/09,04:00,12804,0,9991,1385,0,0,0,104
2020/04/09,05:00,12830,0,9981,1377,0,0,3,87
2020/04/09,06:00,13454,0,9841,1298,0,0,1007,71
2020/04/09,07:00,14197,0,9247,1189,0,0,3161,56
2020/04/09,08:00,15893,0,9203,1160,0,0,5063,57
2020/04/09,09:00,16754,0,7886,1122,0,0,6490,61
2020/04/09,10:00,16653,0,7030,1098,0,0,7301,85
2020/04/09,11:00,16505,0,6570,1096,0,0,7617,112
2020/04/09,12:00,15224,0,6383,1091,0,0,7469,109
2020/04/09,13:00,15934,0,6944,1117,0,0,6885,104
2020/04/09,14:00,15755,0,7368,1171,0,0,5818,101
2020/04/09,15:00,15393,0,8441,1322,0,0,4254,96
2020/04/09,16:00,15361,0,9792,1452,0,0,2285,79
2020/04/09,17:00,14985,0,11293,1494,0,0,513,55
2020/04/09,18:00,15440,0,11708,1601,0,0,0,61
2020/04/09,19:00,15304,0,12201,1629,0,0,0,71
2020/04/09,20:00,14846,0,12241,1632,0,0,0,65
2020/04/09,21:00,14352,0,12088,1491,0,0,0,56
2020/04/09,22:00,13870,0,11836,1388,0,0,0,63
2020/04/09,23:00,13486,0,11596,1329,0,0,0,80
2020/04/10,00:00,12657,0,10486,1289,0,0,0,90
2020/04/10,01:00,12460,0,9990,1290,0,0,0,83
2020/04/10,02:00,12682,0,10191,1264,0,0,0,98
2020/04/10,03:00,12895,0,10390,1283,0,0,0,143
2020/04/10,04:00,12906,0,10380,1287,0,0,0,126
2020/04/10,05:00,12936,0,10302,1278,0,0,4,126
2020/04/10,06:00,13395,0,9901,1276,0,0,882,111
2020/04/10,07:00,14124,0,8614,1246,0,0,2711,132
2020/04/10,08:00,15838,0,8627,1176,0,0,4579,161
2020/04/10,09:00,16685,0,8031,1137,0,0,6014,162
2020/04/10,10:00,16703,0,7611,1086,0,0,7065,139
2020/04/10,11:00,16514,0,7614,1076,0,0,7321,154
2020/04/10,12:00,15255,0,6874,1054,0,0,7085,155
2020/04/10,13:00,15869,0,7140,1086,0,0,6958,164
2020/04/10,14:00,15580,0,7520,1101,0,0,6013,173
2020/04/10,15:00,15295,0,8617,1160,0,0,4600,181
2020/04/10,16:00,15232,0,10163,1282,0,0,2575,187
2020/04/10,17:00,14869,0,11252,1366,0,0,614,186
2020/04/10,18:00,15492,0,12532,1471,0,0,0,181
2020/04/10,19:00,15460,0,12738,1454,0,0,0,171
2020/04/10,20:00,15073,0,12418,1440,0,0,0,146
2020/04/10,21:00,14602,0,12311,1299,0,0,0,132
2020/04/10,22:00,14160,0,11978,1207,0,0,0,116
2020/04/10,23:00,13679,0,11791,1186,0,0,0,93
2020/04/11,00:00,13012,0,11608,1014,0,0,0,78
2020/04/11,01:00,12670,0,11487,998,0,0,0,64
2020/04/11,02:00,12862,0,11710,1009,0,0,0,55
2020/04/11,03:00,12972,0,11702,1020,0,0,0,66
2020/04/11,04:00,12880,0,11547,1025,0,0,0,67
2020/04/11,05:00,12505,0,11290,1024,0,0,11,68
2020/04/11,06:00,12135,0,9956,1010,0,0,1013,44
2020/04/11,07:00,12192,0,7887,942,0,0,3117,42
2020/04/11,08:00,12718,0,6736,906,0,0,5010,57
2020/04/11,09:00,12813,0,6739,902,0,0,6025,50
2020/04/11,10:00,12816,0,6518,905,0,0,6942,34
2020/04/11,11:00,12587,0,6524,868,0,0,7121,28
2020/04/11,12:00,12397,0,7014,858,0,0,7178,20
2020/04/11,13:00,12035,0,6631,851,0,0,6545,24
2020/04/11,14:00,11623,0,6752,852,0,0,5280,29
2020/04/11,15:00,11586,0,7288,878,0,0,3649,19
2020/04/11,16:00,11620,0,8221,965,0,0,1902,16
2020/04/11,17:00,12247,0,10452,1077,0,0,357,20
2020/04/11,18:00,13199,0,11388,1137,0,0,0,14
2020/04/11,19:00,13260,0,11600,1142,0,0,0,10
2020/04/11,20:00,12900,0,11603,1068,0,0,0,8
2020/04/11,21:00,12416,0,11322,1045,0,0,0,7
2020/04/11,22:00,11698,0,10512,1028,0,0,0,6
2020/04/11,23:00,11423,0,10286,990,0,0,0,5
2020/04/12,00:00,10749,0,9476,829,0,0,0,2
2020/04/12,01:00,10688,0,9469,819,0,0,0,2
2020/04/12,02:00,11060,0,9789,849,0,0,0,4
2020/04/12,03:00,11326,0,9996,857,0,0,0,2
2020/04/12,04:00,11339,0,9970,884,0,0,0,2
2020/04/12,05:00,11013,0,9855,881,0,0,1,2
2020/04/12,06:00,10614,0,9024,948,0,0,313,3
2020/04/12,07:00,10610,0,7984,871,0,0,1516,3
2020/04/12,08:00,11159,0,7709,910,0,0,2775,3
2020/04/12,09:00,11426,0,7905,941,0,0,3245,6
2020/04/12,10:00,11408,0,8782,923,0,0,3004,5
2020/04/12,11:00,11495,0,8814,921,0,0,2960,20
2020/04/12,12:00,11484,0,9492,866,0,0,2231,26
2020/04/12,13:00,11572,0,9413,831,0,0,1503,28
2020/04/12,14:00,11556,0,9723,856,0,0,939,33
2020/04/12,15:00,11817,0,10511,907,0,0,475,34
2020/04/12,16:00,12347,0,11014,1013,0,0,135,56
2020/04/12,17:00,13111,0,11730,1056,0,0,10,72
2020/04/12,18:00,13714,0,12514,1079,0,0,0,78
2020/04/12,19:00,13439,0,12391,1100,0,0,0,104
2020/04/12,20:00,13135,0,11911,1112,0,0,0,161
2020/04/12,21:00,12503,0,11089,1054,0,0,0,196
2020/04/12,22:00,11656,0,10262,1006,0,0,0,209
2020/04/12,23:00,11264,0,10031,980,0,0,0,213
2020/04/13,00:00,10664,0,9872,930,0,0,0,211
2020/04/13,01:00,10621,0,9550,928,0,0,0,208
2020/04/13,02:00,10972,0,9738,1007,0,0,0,207
2020/04/13,03:00,11290,0,10072,990,0,0,0,199
2020/04/13,04:00,11412,0,10119,1032,0,0,0,186
2020/04/13,05:00,11691,0,10211,1083,0,0,2,188
2020/04/13,06:00,12399,0,11124,1016,0,0,102,154
2020/04/13,07:00,14101,0,12719,1087,0,0,230,146
2020/04/13,08:00,16526,0,13982,1210,0,0,626,147
2020/04/13,09:00,17726,0,14393,1351,0,0,688,102
2020/04/13,10:00,17746,0,14540,1284,0,0,1030,35
2020/04/13,11:00,17645,0,14769,1243,0,0,1195,52
2020/04/13,12:00,16579,0,14561,1153,0,0,1086,53
2020/04/13,13:00,17417,0,14883,1255,0,0,854,58
2020/04/13,14:00,17451,0,14849,1355,0,0,699,75
2020/04/13,15:00,17096,0,15004,1329,0,0,382,89
2020/04/13,16:00,17096,0,15016,1416,0,0,200,95
2020/04/13,17:00,16657,0,14920,1479,0,0,27,105
2020/04/13,18:00,16677,0,15076,1547,0,0,0,101
2020/04/13,19:00,16123,0,14930,1512,0,0,0,69
2020/04/13,20:00,15498,0,14485,1495,0,0,0,120
2020/04/13,21:00,14929,0,13659,1422,0,0,0,146
2020/04/13,22:00,14275,0,12312,1414,0,0,0,142
2020/04/13,23:00,13696,0,11938,1282,0,0,0,155
2020/04/14,00:00,12848,0,10391,1325,0,0,0,170
2020/04/14,01:00,12646,0,10063,1319,0,0,0,162
2020/04/14,02:00,12750,0,10095,1410,0,0,0,149
2020/04/14,03:00,13004,0,10193,1456,0,0,0,164
2020/04/14,04:00,13010,0,10140,1460,0,0,0,170
2020/04/14,05:00,13183,0,10403,1445,0,0,17,181
2020/04/14,06:00,13842,0,10008,1374,0,0,1121,192
2020/04/14,07:00,14655,0,8476,1337,0,0,3119,179
2020/04/14,08:00,16460,0,8144,1368,0,0,4925,171
2020/04/14,09:00,17361,0,7698,1332,0,0,6364,153
2020/04/14,10:00,17241,0,7594,1257,0,0,7180,156
2020/04/14,11:00,17072,0,7753,1246,0,0,7674,158
2020/04/14,12:00,15855,0,7179,1207,0,0,7647,170
2020/04/14,13:00,16384,0,7907,1198,0,0,7067,172
2020/04/14,14:00,16044,0,8055,1206,0,0,6005,169
2020/04/14,15:00,15678,0,8801,1285,0,0,4557,169
2020/04/14,16:00,15599,0,10203,1329,0,0,2605,164
2020/04/14,17:00,15225,0,11543,1460,0,0,679,158
2020/04/14,18:00,15749,0,12929,1570,0,0,0,157
2020/04/14,19:00,15648,0,12949,1609,0,0,0,147
2020/04/14,20:00,15243,0,12612,1627,0,0,0,141
2020/04/14,21:00,14893,0,12608,1508,0,0,0,132
2020/04/14,22:00,14382,0,11631,1475,0,0,0,113
2020/04/14,23:00,13931,0,11619,1384,0,0,0,105
2020/04/15,00:00,13193,0,11132,1332,0,0,0,97
2020/04/15,01:00,12989,0,11199,1271,0,0,0,84
2020/04/15,02:00,13171,0,11528,1215,0,0,0,64
2020/04/15,03:00,13462,0,11732,1222,0,0,0,59
2020/04/15,04:00,13530,0,11799,1208,0,0,0,53
2020/04/15,05:00,13681,0,11928,1207,0,0,37,44
2020/04/15,06:00,14115,0,11277,1162,0,0,1154,39
2020/04/15,07:00,14683,0,9802,1190,0,0,3093,35
2020/04/15,08:00,16319,0,9486,1175,0,0,4969,35
2020/04/15,09:00,16989,0,8763,1147,0,0,6408,27
2020/04/15,10:00,16692,0,8966,1148,0,0,6819,23
2020/04/15,11:00,16299,0,9275,1097,0,0,6375,26
2020/04/15,12:00,15191,0,8626,1087,0,0,6235,24
2020/04/15,13:00,15845,0,9241,1098,0,0,5848,25
2020/04/15,14:00,15644,0,9328,1106,0,0,4780,26
2020/04/15,15:00,15249,0,10257,1235,0,0,3232,33
2020/04/15,16:00,15078,0,11350,1389,0,0,1781,43
2020/04/15,17:00,14581,0,11916,1519,0,0,391,50
2020/04/15,18:00,15033,0,12576,1620,0,0,0,50
2020/04/15,19:00,14835,0,12297,1662,0,0,0,60
2020/04/15,20:00,14405,0,11591,1640,0,0,0,69
2020/04/15,21:00,13901,0,11442,1483,0,0,0,82
2020/04/15,22:00,13403,0,11070,1355,0,0,0,72
2020/04/15,23:00,12952,0,10958,1349,0,0,0,69
2020/04/16,00:00,12175,0,10172,1239,0,0,0,71
2020/04/16,01:00,12020,0,9832,1239,0,0,0,72
2020/04/16,02:00,12190,0,10014,1277,0,0,0,74
2020/04/16,03:00,12448,0,10071,1319,0,0,0,78
2020/04/16,04:00,12531,0,10168,1321,0,0,0,72
2020/04/16,05:00,12564,0,10289,1215,0,0,13,63
2020/04/16,06:00,12821,0,9785,1246,0,0,722,53
2020/04/16,07:00,13674,0,9364,1257,0,0,2142,53
2020/04/16,08:00,15540,0,9592,1165,0,0,3915,61
2020/04/16,09:00,16382,0,8934,1093,0,0,5477,60
2020/04/16,10:00,16229,0,7836,1078,0,0,6524,55
2020/04/16,11:00,15974,0,7408,1090,0,0,7022,70
2020/04/16,12:00,14961,0,7218,1063,0,0,6967,73
2020/04/16,13:00,15594,0,7979,1070,0,0,6335,76
2020/04/16,14:00,15284,0,8227,1089,0,0,5048,68
2020/04/16,15:00,15002,0,8599,1193,0,0,3662,65
2020/04/16,16:00,14862,0,9757,1369,0,0,1935,61
2020/04/16,17:00,14481,0,11232,1607,0,0,476,66
2020/04/16,18:00,14908,0,12106,1657,0,0,0,70
2020/04/16,19:00,14793,0,12162,1668,0,0,0,76
2020/04/16,20:00,14305,0,11791,1545,0,0,0,55
2020/04/16,21:00,13797,0,11481,1433,0,0,0,40
2020/04/16,22:00,13281,0,10855,1406,0,0,0,22
2020/04/16,23:00,12890,0,10780,1345,0,0,0,29
2020/04/17,00:00,12201,0,10287,1279,0,0,0,26
2020/04/17,01:00,11952,0,10291,1255,0,0,0,21
2020/04/17,02:00,12113,0,10179,1253,0,0,0,22
2020/04/17,03:00,12291,0,10350,1264,0,0,0,47
2020/04/17,04:00,12292,0,10344,1294,0,0,0,48
2020/04/17,05:00,12180,0,10106,1344,0,0,12,52
2020/04/17,06:00,12419,0,9607,1353,0,0,643,60
2020/04/17,07:00,12964,0,8961,1301,0,0,1757,64
2020/04/17,08:00,14803,0,9294,1283,0,0,3276,64
2020/04/17,09:00,15560,0,9481,1299,0,0,4086,63
2020/04/17,10:00,15512,0,9254,1190,0,0,4580,59
2020/04/17,11:00,15396,0,8899,1201,0,0,4798,57
2020/04/17,12:00,14100,0,8423,1128,0,0,4242,67
2020/04/17,13:00,15041,0,8860,1193,0,0,4014,71
2020/04/17,14:00,15095,0,10002,1277,0,0,2985,70
2020/04/17,15:00,14950,0,11379,1414,0,0,1688,64
2020/04/17,16:00,14913,0,12188,1483,0,0,512,73
2020/04/17,17:00,14614,0,12124,1625,0,0,69,54
2020/04/17,18:00,14647,0,12018,1686,0,0,0,55
2020/04/17,19:00,14175,0,11630,1684,0,0,0,64
2020/04/17,20:00,13648,0,11379,1532,0,0,0,73
2020/04/17,21:00,13169,0,11122,1461,0,0,0,75
2020/04/17,22:00,12699,0,10535,1455,0,0,0,57
2020/04/17,23:00,12267,0,10046,1436,0,0,0,95
2020/04/18,00:00,11602,0,9187,1476,0,0,0,99
2020/04/18,01:00,11364,0,8587,1512,0,0,0,68
2020/04/18,02:00,11535,0,8664,1531,0,0,0,96
2020/04/18,03:00,11668,0,8816,1531,0,0,0,76
2020/04/18,04:00,11457,0,8653,1549,0,0,0,55
2020/04/18,05:00,11095,0,8403,1519,0,0,1,54
2020/04/18,06:00,10881,0,8157,1486,0,0,139,87
2020/04/18,07:00,11433,0,8587,1535,0,0,387,70
2020/04/18,08:00,12326,0,8854,1565,0,0,639,117
2020/04/18,09:00,12800,0,8425,1616,0,0,890,181
2020/04/18,10:00,13098,0,8177,1648,0,0,1577,167
2020/04/18,11:00,12783,0,7702,1620,0,0,2032,170
2020/04/18,12:00,12911,0,6771,1525,0,0,3223,137
2020/04/18,13:00,12210,0,7402,1448,0,0,2348,126
2020/04/18,14:00,11936,0,7686,1408,0,0,2001,147
2020/04/18,15:00,11616,0,7120,1404,0,0,2218,160
2020/04/18,16:00,11390,0,7712,1494,0,0,1603,137
2020/04/18,17:00,12038,0,8617,1562,0,0,479,119
2020/04/18,18:00,12733,0,9537,1564,0,0,0,150
2020/04/18,19:00,12573,0,9545,1559,0,0,0,161
2020/04/18,20:00,12219,0,9345,1589,0,0,0,155
2020/04/18,21:00,11630,0,8785,1609,0,0,0,159
2020/04/18,22:00,11027,0,8108,1649,0,0,0,201
2020/04/18,23:00,10745,0,8031,1665,0,0,0,210
2020/04/19,00:00,10262,0,7925,1666,0,0,0,206
2020/04/19,01:00,10254,0,8015,1677,0,0,0,206
2020/04/19,02:00,10506,0,8180,1676,0,0,0,199
2020/04/19,03:00,10817,0,8294,1677,0,0,0,196
2020/04/19,04:00,10710,0,8220,1691,0,0,0,196
2020/04/19,05:00,10352,0,7921,1691,0,0,37,196
2020/04/19,06:00,10031,0,6989,1610,0,0,943,201
2020/04/19,07:00,9768,0,6142,1551,0,0,1889,196
2020/04/19,08:00,9667,0,6044,1554,0,0,3108,192
2020/04/19,09:00,10470,0,5598,1571,0,0,4981,185
2020/04/19,10:00,10264,0,5080,1555,0,0,5579,141
2020/04/19,11:00,10181,0,5241,1526,0,0,6050,147
2020/04/19,12:00,10201,0,5004,1529,0,0,6346,155
2020/04/19,13:00,9951,0,5088,1554,0,0,6038,140
2020/04/19,14:00,9932,0,5455,1570,0,0,5251,111
2020/04/19,15:00,10038,0,5760,1579,0,0,3568,94
2020/04/19,16:00,10347,0,6540,1621,0,0,1958,53
2020/04/19,17:00,10942,0,7944,1734,0,0,455,34
2020/04/19,18:00,11791,0,8694,1757,0,0,0,13
2020/04/19,19:00,11836,0,8557,1754,0,0,0,13
2020/04/19,20:00,11515,0,8254,1752,0,0,0,58
2020/04/19,21:00,11068,0,7786,1751,0,0,0,114
2020/04/19,22:00,10521,0,7451,1674,0,0,0,107
2020/04/19,23:00,10288,0,7563,1633,0,0,0,119
2020/04/20,00:00,9874,0,7445,1621,0,0,0,151
2020/04/20,01:00,9824,0,7054,1624,0,0,0,192
2020/04/20,02:00,10214,0,7590,1620,0,0,0,193
2020/04/20,03:00,10554,0,8135,1623,0,0,0,184
