DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光（実績）,風力（実績）
2021/04/02,12:00,15577,0,7563,1178,0,0,6433,86
2021/04/02,13:00,16303,0,8712,1237,0,0,5863,85
2021/04/02,14:00,16100,0,9566,1302,0,0,4811,82
2021/04/02,15:00,15858,0,10177,1617,0,0,3425,78
2021/04/02,16:00,15697,0,11283,1751,0,0,1815,67
2021/04/02,17:00,15182,0,11950,1890,0,0,292,52
2021/04/02,18:00,15381,0,12305,1997,0,0,0,58
2021/04/02,19:00,14928,0,12010,2042,0,0,0,79
2021/04/02,20:00,14428,0,11743,2041,0,0,0,104
2021/04/02,21:00,13957,0,11520,1957,0,0,0,105
2021/04/02,22:00,13632,0,11442,1766,0,0,0,96
2021/04/02,23:00,13209,0,11182,1742,0,0,0,92
2021/04/03,00:00,12485,0,10677,1518,0,0,0,111
2021/04/03,01:00,12137,0,10308,1415,0,0,0,123
2021/04/03,02:00,12200,0,10651,1475,0,0,0,119
2021/04/03,03:00,12381,0,10873,1549,0,0,0,108
2021/04/03,04:00,12259,0,10686,1550,0,0,0,119
2021/04/03,05:00,11885,0,9916,1556,0,0,0,122
2021/04/03,06:00,11445,0,8669,1541,0,0,343,125
2021/04/03,07:00,11583,0,8334,1645,0,0,1529,129
2021/04/03,08:00,12245,0,7279,1651,0,0,2957,127
2021/04/03,09:00,12578,0,6767,1556,0,0,4088,115
2021/04/03,10:00,12715,0,6859,1529,0,0,4846,98
2021/04/03,11:00,12466,0,7430,1473,0,0,5052,91
2021/04/03,12:00,11976,0,6794,1357,0,0,4941,85
2021/04/03,13:00,12083,0,7312,1350,0,0,4950,71
2021/04/03,14:00,12173,0,7250,1349,0,0,4831,59
2021/04/03,15:00,11861,0,8058,1432,0,0,2941,39
2021/04/03,16:00,11974,0,8972,1622,0,0,1224,17
2021/04/03,17:00,12186,0,9443,1745,0,0,128,27
2021/04/03,18:00,12787,0,10004,1855,0,0,0,41
2021/04/03,19:00,12608,0,9930,1893,0,0,0,52
2021/04/03,20:00,12220,0,9692,1829,0,0,0,62
2021/04/03,21:00,11748,0,9243,1692,0,0,0,69
2021/04/03,22:00,11106,0,8829,1631,0,0,0,63
2021/04/03,23:00,10840,0,8473,1546,0,0,0,51
2021/04/04,00:00,10349,0,8273,1446,0,0,0,33
2021/04/04,01:00,10087,0,8036,1492,0,0,0,31
2021/04/04,02:00,10324,0,8385,1508,0,0,0,29
2021/04/04,03:00,10649,0,8570,1484,0,0,0,27
2021/04/04,04:00,10805,0,8547,1477,0,0,0,26
2021/04/04,05:00,10527,0,8259,1480,0,0,0,26
2021/04/04,06:00,10149,0,7865,1462,0,0,145,32
2021/04/04,07:00,10275,0,7286,1478,0,0,520,30
2021/04/04,08:00,10869,0,7762,1504,0,0,779,30
2021/04/04,09:00,11356,0,7461,1537,0,0,984,34
2021/04/04,10:00,11498,0,7031,1556,0,0,1129,33
2021/04/04,11:00,11635,0,7526,1506,0,0,910,29
2021/04/04,12:00,11630,0,7485,1454,0,0,751,19
2021/04/04,13:00,11670,0,7762,1462,0,0,613,12
2021/04/04,14:00,11751,0,8646,1526,0,0,398,4
2021/04/04,15:00,11712,0,9134,1517,0,0,214,5
2021/04/04,16:00,12057,0,9459,1602,0,0,51,13
2021/04/04,17:00,12620,0,9795,1790,0,0,1,28
2021/04/04,18:00,12916,0,10753,1890,0,0,0,29
2021/04/04,19:00,12642,0,10462,1938,0,0,0,20
2021/04/04,20:00,12379,0,9975,1915,0,0,0,5
2021/04/04,21:00,11860,0,9579,1856,0,0,0,6
2021/04/04,22:00,11193,0,8412,1827,0,0,0,39
2021/04/04,23:00,10997,0,8305,1757,0,0,0,45
2021/04/05,00:00,10399,0,8005,1670,0,0,0,75
2021/04/05,01:00,10249,0,7796,1668,0,0,0,101
2021/04/05,02:00,10655,0,8120,1701,0,0,0,121
2021/04/05,03:00,11011,0,8652,1743,0,0,0,137
2021/04/05,04:00,11294,0,8814,1748,0,0,0,154
2021/04/05,05:00,11572,0,8621,1745,0,0,0,164
2021/04/05,06:00,12108,0,8646,1814,0,0,289,167
2021/04/05,07:00,13516,0,8349,1812,0,0,1884,158
2021/04/05,08:00,15458,0,9329,1769,0,0,2958,163
2021/04/05,09:00,16772,0,9126,1711,0,0,4729,167
2021/04/05,10:00,16655,0,8384,1647,0,0,5831,167
2021/04/05,11:00,16739,0,7522,1545,0,0,7107,161
2021/04/05,12:00,15543,0,6702,1472,0,0,7390,169
2021/04/05,13:00,16149,0,7413,1470,0,0,6889,167
2021/04/05,14:00,16126,0,8008,1462,0,0,5933,155
2021/04/05,15:00,15870,0,9046,1598,0,0,4335,157
2021/04/05,16:00,15952,0,10555,1725,0,0,2391,152
2021/04/05,17:00,15655,0,12385,1841,0,0,496,138
2021/04/05,18:00,16020,0,13635,1899,0,0,0,104
2021/04/05,19:00,15619,0,13380,1896,0,0,0,87
2021/04/05,20:00,15148,0,13326,1904,0,0,0,78
2021/04/05,21:00,14733,0,13315,1824,0,0,0,59
2021/04/05,22:00,14301,0,13082,1798,0,0,0,52
2021/04/05,23:00,13971,0,12539,1719,0,0,0,46
2021/04/06,00:00,13251,0,11540,1495,0,0,0,37
2021/04/06,01:00,12979,0,11314,1494,0,0,0,29
2021/04/06,02:00,13042,0,11414,1508,0,0,0,31
2021/04/06,03:00,13403,0,11671,1679,0,0,0,29
2021/04/06,04:00,13466,0,11643,1681,0,0,0,24
2021/04/06,05:00,13678,0,11656,1669,0,0,1,24
2021/04/06,06:00,14093,0,11521,1719,0,0,524,31
2021/04/06,07:00,14753,0,11367,1577,0,0,1877,35
2021/04/06,08:00,16530,0,11312,1480,0,0,3938,38
2021/04/06,09:00,17297,0,10588,1516,0,0,5677,55
2021/04/06,10:00,17321,0,9915,1499,0,0,6872,49
2021/04/06,11:00,17089,0,9615,1386,0,0,6886,35
2021/04/06,12:00,15806,0,8879,1358,0,0,6662,42
2021/04/06,13:00,16684,0,10098,1343,0,0,6023,41
2021/04/06,14:00,16675,0,10329,1356,0,0,4584,28
2021/04/06,15:00,16222,0,11333,1465,0,0,2621,15
2021/04/06,16:00,16321,0,12882,1633,0,0,801,12
2021/04/06,17:00,16293,0,14086,1829,0,0,94,8
2021/04/06,18:00,16527,0,14342,1901,0,0,0,3
2021/04/06,19:00,16029,0,14179,1925,0,0,0,0
2021/04/06,20:00,15407,0,13909,1933,0,0,0,0
2021/04/06,21:00,14896,0,13754,1853,0,0,0,1
2021/04/06,22:00,14384,0,13279,1714,0,0,0,2
2021/04/06,23:00,13972,0,12722,1563,0,0,0,1
2021/04/07,00:00,13094,0,11472,1413,0,0,0,1
2021/04/07,01:00,12882,0,11203,1416,0,0,0,7
2021/04/07,02:00,12967,0,11546,1412,0,0,0,13
2021/04/07,03:00,13231,0,11940,1570,0,0,0,18
2021/04/07,04:00,13209,0,11798,1569,0,0,0,37
2021/04/07,05:00,13333,0,11716,1634,0,0,1,57
2021/04/07,06:00,13785,0,11016,1606,0,0,866,66
2021/04/07,07:00,14544,0,9660,1549,0,0,3117,53
2021/04/07,08:00,16011,0,8001,1426,0,0,5377,55
2021/04/07,09:00,17003,0,7464,1479,0,0,6916,56
2021/04/07,10:00,16956,0,6485,1373,0,0,7903,57
2021/04/07,11:00,16837,0,6763,1341,0,0,8257,75
2021/04/07,12:00,15610,0,6750,1279,0,0,8044,74
2021/04/07,13:00,16294,0,7384,1275,0,0,7493,65
2021/04/07,14:00,16178,0,7892,1309,0,0,6375,65
2021/04/07,15:00,15922,0,8948,1369,0,0,4777,70
2021/04/07,16:00,15943,0,10607,1526,0,0,2646,88
2021/04/07,17:00,15669,0,12757,1815,0,0,592,91
2021/04/07,18:00,15990,0,13750,1986,0,0,0,84
2021/04/07,19:00,15688,0,13756,1961,0,0,0,64
2021/04/07,20:00,15106,0,13368,1861,0,0,0,68
2021/04/07,21:00,14596,0,13040,1847,0,0,0,88
2021/04/07,22:00,14155,0,12876,1784,0,0,0,101
2021/04/07,23:00,13760,0,12349,1721,0,0,0,87
2021/04/08,00:00,12940,0,11264,1519,0,0,0,68
2021/04/08,01:00,12746,0,11296,1443,0,0,0,45
2021/04/08,02:00,13046,0,11797,1498,0,0,0,56
2021/04/08,03:00,13334,0,12110,1575,0,0,0,44
2021/04/08,04:00,13399,0,12413,1578,0,0,0,37
2021/04/08,05:00,13621,0,12165,1512,0,0,4,32
2021/04/08,06:00,13997,0,11747,1458,0,0,984,32
2021/04/08,07:00,14537,0,10219,1430,0,0,3051,18
2021/04/08,08:00,16097,0,8664,1413,0,0,5057,13
2021/04/08,09:00,16843,0,8353,1404,0,0,6007,6
2021/04/08,10:00,16723,0,8206,1395,0,0,6699,2
2021/04/08,11:00,16479,0,8148,1315,0,0,6852,7
2021/04/08,12:00,15422,0,7713,1225,0,0,6865,16
2021/04/08,13:00,16140,0,8186,1334,0,0,6117,46
2021/04/08,14:00,16042,0,9034,1436,0,0,4744,75
2021/04/08,15:00,15900,0,9528,1392,0,0,3312,89
2021/04/08,16:00,15827,0,11315,1500,0,0,1427,94
2021/04/08,17:00,15775,0,13070,1858,0,0,242,92
2021/04/08,18:00,16101,0,13608,1931,0,0,0,79
2021/04/08,19:00,15632,0,13659,1816,0,0,0,54
2021/04/08,20:00,15071,0,13585,1683,0,0,0,62
2021/04/08,21:00,14529,0,12984,1656,0,0,0,54
2021/04/08,22:00,14071,0,12706,1496,0,0,0,75
2021/04/08,23:00,13624,0,12012,1474,0,0,0,86
2021/04/09,00:00,12841,0,11187,1441,0,0,0,70
2021/04/09,01:00,12614,0,11104,1475,0,0,0,72
2021/04/09,02:00,12854,0,11754,1487,0,0,0,78
2021/04/09,03:00,13181,0,12341,1489,0,0,0,61
2021/04/09,04:00,13380,0,12915,1482,0,0,0,54
2021/04/09,05:00,13667,0,13047,1428,0,0,3,66
2021/04/09,06:00,14107,0,12482,1322,0,0,1189,64
2021/04/09,07:00,14538,0,10079,1279,0,0,3530,64
2021/04/09,08:00,15898,0,7837,1254,0,0,5542,67
2021/04/09,09:00,16866,0,7965,1262,0,0,7036,77
2021/04/09,10:00,16777,0,7036,1206,0,0,7738,74
2021/04/09,11:00,16777,0,6795,1184,0,0,8084,83
2021/04/09,12:00,15719,0,6264,1154,0,0,8005,102
2021/04/09,13:00,16295,0,7225,1185,0,0,7080,111
2021/04/09,14:00,16136,0,8120,1181,0,0,5865,148
2021/04/09,15:00,15884,0,9276,1161,0,0,4332,160
2021/04/09,16:00,15833,0,11340,1264,0,0,2267,159
2021/04/09,17:00,15636,0,13239,1589,0,0,564,152
2021/04/09,18:00,16202,0,14159,1830,0,0,0,148
2021/04/09,19:00,16093,0,13840,1681,0,0,0,133
2021/04/09,20:00,15663,0,13724,1597,0,0,0,127
2021/04/09,21:00,15272,0,13633,1501,0,0,0,131
2021/04/09,22:00,14787,0,13585,1430,0,0,0,144
2021/04/09,23:00,14396,0,12683,1265,0,0,0,117
2021/04/10,00:00,13653,0,12444,1085,0,0,0,112
2021/04/10,01:00,13351,0,13034,1138,0,0,0,122
2021/04/10,02:00,13356,0,12744,1137,0,0,0,121
2021/04/10,03:00,13556,0,13120,1140,0,0,0,121
2021/04/10,04:00,13473,0,13206,1136,0,0,0,106
2021/04/10,05:00,13298,0,12821,1139,0,0,4,93
2021/04/10,06:00,13129,0,11312,1126,0,0,1238,70
2021/04/10,07:00,12994,0,7910,1097,0,0,3655,67
2021/04/10,08:00,13507,0,6153,1112,0,0,5651,57
2021/04/10,09:00,13740,0,5702,1069,0,0,7032,39
2021/04/10,10:00,13582,0,5021,1080,0,0,8036,27
2021/04/10,11:00,13297,0,5543,1051,0,0,8213,32
2021/04/10,12:00,12891,0,5378,1018,0,0,8123,33
2021/04/10,13:00,12707,0,5370,1018,0,0,7506,24
2021/04/10,14:00,12431,0,5287,1037,0,0,6487,25
2021/04/10,15:00,12191,0,5991,1070,0,0,4686,23
2021/04/10,16:00,12338,0,7839,1126,0,0,2506,18
2021/04/10,17:00,12563,0,10178,1386,0,0,571,15
2021/04/10,18:00,13431,0,11948,1532,0,0,0,14
2021/04/10,19:00,13538,0,12029,1441,0,0,0,5
2021/04/10,20:00,13188,0,11614,1440,0,0,0,4
2021/04/10,21:00,12773,0,11404,1323,0,0,0,5
2021/04/10,22:00,12101,0,11407,1265,0,0,0,3
2021/04/10,23:00,11883,0,11038,1121,0,0,0,4
2021/04/11,00:00,11161,0,10395,995,0,0,0,8
2021/04/11,01:00,11084,0,10621,1037,0,0,0,12
2021/04/11,02:00,11521,0,11729,1077,0,0,0,12
2021/04/11,03:00,11792,0,11891,1068,0,0,0,12
2021/04/11,04:00,11858,0,11991,1069,0,0,0,15
2021/04/11,05:00,11614,0,11488,1069,0,0,8,16
2021/04/11,06:00,11205,0,9768,1068,0,0,1173,16
2021/04/11,07:00,11042,0,7105,1069,0,0,3326,16
2021/04/11,08:00,11270,0,5329,1115,0,0,5479,17
2021/04/11,09:00,11547,0,4487,1137,0,0,7061,15
2021/04/11,10:00,11630,0,3938,1135,0,0,7884,6
2021/04/11,11:00,11728,0,4384,1039,0,0,8241,6
2021/04/11,12:00,11508,0,3873,965,0,0,8066,11
2021/04/11,13:00,11229,0,4219,980,0,0,7548,12
2021/04/11,14:00,10974,0,4953,987,0,0,6436,18
2021/04/11,15:00,10899,0,5743,1049,0,0,4793,17
2021/04/11,16:00,11131,0,7628,1114,0,0,2666,13
2021/04/11,17:00,11704,0,10095,1232,0,0,623,13
2021/04/11,18:00,12616,0,11702,1336,0,0,0,22
2021/04/11,19:00,12754,0,12066,1352,0,0,0,16
2021/04/11,20:00,12563,0,12170,1324,0,0,0,20
2021/04/11,21:00,12112,0,11874,1260,0,0,0,17
2021/04/11,22:00,11393,0,10895,1128,0,0,0,22
2021/04/11,23:00,11083,0,10225,1095,0,0,0,33
2021/04/12,00:00,10602,0,9153,1075,0,0,0,24
2021/04/12,01:00,10550,0,9600,1081,0,0,0,38
2021/04/12,02:00,10985,0,10209,1089,0,0,0,37
2021/04/12,03:00,11496,0,10915,1132,0,0,0,36
2021/04/12,04:00,11743,0,10957,1129,0,0,0,48
2021/04/12,05:00,12065,0,11165,1145,0,0,8,67
2021/04/12,06:00,12761,0,10688,1126,0,0,1101,67
2021/04/12,07:00,13906,0,9704,1104,0,0,3179,61
2021/04/12,08:00,15574,0,8479,1112,0,0,4838,71
2021/04/12,09:00,16610,0,7797,1174,0,0,6297,75
2021/04/12,10:00,16559,0,9223,1203,0,0,6312,86
2021/04/12,11:00,16561,0,8703,1088,0,0,6764,85
2021/04/12,12:00,15578,0,7150,1047,0,0,6773,89
2021/04/12,13:00,16387,0,9033,1059,0,0,6005,103
2021/04/12,14:00,16215,0,9711,1107,0,0,4940,99
2021/04/12,15:00,15972,0,9835,1113,0,0,3904,99
2021/04/12,16:00,15812,0,12063,1313,0,0,1725,100
2021/04/12,17:00,15566,0,13475,1457,0,0,270,99
2021/04/12,18:00,15977,0,14021,1575,0,0,0,99
2021/04/12,19:00,15501,0,13877,1607,0,0,0,129
2021/04/12,20:00,14926,0,13720,1545,0,0,0,142
2021/04/12,21:00,14456,0,13090,1448,0,0,0,138
2021/04/12,22:00,13868,0,12470,1361,0,0,0,128
2021/04/12,23:00,13401,0,11742,1285,0,0,0,117
2021/04/13,00:00,12684,0,11238,1201,0,0,0,133
2021/04/13,01:00,12447,0,10770,1180,0,0,0,127
2021/04/13,02:00,12617,0,11785,1182,0,0,0,134
2021/04/13,03:00,12809,0,12201,1188,0,0,0,130
2021/04/13,04:00,12907,0,12368,1178,0,0,0,85
2021/04/13,05:00,13027,0,12512,1170,0,0,0,99
2021/04/13,06:00,13505,0,12450,1163,0,0,46,114
2021/04/13,07:00,14396,0,12758,1159,0,0,377,122
2021/04/13,08:00,16233,0,13611,1229,0,0,1190,126
2021/04/13,09:00,17252,0,14227,1311,0,0,1430,114
2021/04/13,10:00,17281,0,13237,1334,0,0,1794,99
2021/04/13,11:00,17087,0,12832,1255,0,0,2056,97
2021/04/13,12:00,16034,0,12691,1089,0,0,1642,48
2021/04/13,13:00,16936,0,14095,1174,0,0,1143,27
2021/04/13,14:00,17025,0,14363,1246,0,0,952,21
2021/04/13,15:00,16771,0,14364,1265,0,0,527,18
2021/04/13,16:00,16927,0,14628,1451,0,0,204,26
2021/04/13,17:00,16660,0,14306,1651,0,0,27,24
2021/04/13,18:00,16583,0,14300,1778,0,0,0,27
2021/04/13,19:00,15863,0,14167,1832,0,0,0,26
2021/04/13,20:00,15243,0,13610,1757,0,0,0,19
2021/04/13,21:00,14724,0,12710,1652,0,0,0,10
2021/04/13,22:00,14098,0,12162,1601,0,0,0,13
2021/04/13,23:00,13607,0,11698,1496,0,0,0,12
2021/04/14,00:00,12836,0,11379,1460,0,0,0,10
2021/04/14,01:00,12539,0,11469,1466,0,0,0,14
2021/04/14,02:00,12678,0,11707,1633,0,0,0,12
2021/04/14,03:00,12852,0,12017,1641,0,0,0,13
2021/04/14,04:00,12939,0,11754,1616,0,0,0,21
2021/04/14,05:00,12934,0,11624,1610,0,0,0,24
2021/04/14,06:00,13278,0,10801,1610,0,0,294,35
2021/04/14,07:00,14172,0,10675,1679,0,0,1346,65
2021/04/14,08:00,15919,0,11063,1670,0,0,3085,73
2021/04/14,09:00,16879,0,10758,1624,0,0,4579,74
2021/04/14,10:00,16934,0,9575,1360,0,0,6108,118
2021/04/14,11:00,16877,0,8638,1285,0,0,6831,136
2021/04/14,12:00,15542,0,8469,1257,0,0,6001,146
2021/04/14,13:00,16216,0,10413,1377,0,0,4594,146
2021/04/14,14:00,16052,0,10853,1296,0,0,2977,154
2021/04/14,15:00,15765,0,10984,1255,0,0,2185,152
2021/04/14,16:00,15954,0,12127,1386,0,0,1323,184
2021/04/14,17:00,15703,0,12751,1512,0,0,301,186
2021/04/14,18:00,15916,0,13268,1692,0,0,0,197
2021/04/14,19:00,15611,0,13454,1711,0,0,0,209
2021/04/14,20:00,15191,0,13613,1699,0,0,0,204
2021/04/14,21:00,14746,0,13354,1647,0,0,0,202
2021/04/14,22:00,14289,0,13501,1413,0,0,0,184
2021/04/14,23:00,13891,0,13098,1237,0,0,0,172
2021/04/15,00:00,13088,0,12132,1213,0,0,0,170
2021/04/15,01:00,12885,0,12341,1212,0,0,0,116
2021/04/15,02:00,13016,0,12719,1214,0,0,0,104
2021/04/15,03:00,13330,0,13000,1275,0,0,0,77
2021/04/15,04:00,13419,0,13129,1417,0,0,0,66
2021/04/15,05:00,13623,0,13133,1346,0,0,31,72
2021/04/15,06:00,14358,0,12775,1316,0,0,1139,40
2021/04/15,07:00,14883,0,11067,1277,0,0,3012,16
2021/04/15,08:00,16485,0,9790,1272,0,0,4403,10
2021/04/15,09:00,17375,0,9178,1245,0,0,5485,6
2021/04/15,10:00,17421,0,8413,1142,0,0,6409,4
2021/04/15,11:00,16981,0,8069,1001,0,0,6858,2
2021/04/15,12:00,15844,0,8061,1030,0,0,6968,7
2021/04/15,13:00,16470,0,8687,1063,0,0,6587,17
2021/04/15,14:00,16454,0,9427,1095,0,0,5767,35
2021/04/15,15:00,16056,0,10436,1087,0,0,4110,38
2021/04/15,16:00,16006,0,12360,1307,0,0,1741,41
2021/04/15,17:00,15869,0,13506,1720,0,0,277,29
2021/04/15,18:00,16336,0,14009,1826,0,0,0,29
2021/04/15,19:00,15904,0,14320,1795,0,0,0,35
2021/04/15,20:00,15358,0,14248,1773,0,0,0,39
2021/04/15,21:00,14716,0,13555,1527,0,0,0,35
2021/04/15,22:00,14120,0,13149,1331,0,0,0,50
2021/04/15,23:00,13587,0,12692,1227,0,0,0,66
2021/04/16,00:00,12774,0,11589,1126,0,0,0,88
2021/04/16,01:00,12401,0,11514,1147,0,0,0,107
2021/04/16,02:00,12575,0,12092,1165,0,0,0,110
2021/04/16,03:00,12861,0,12543,1189,0,0,0,120
2021/04/16,04:00,13001,0,13147,1170,0,0,0,139
2021/04/16,05:00,13089,0,12981,1160,0,0,10,143
2021/04/16,06:00,13492,0,12416,1170,0,0,405,148
2021/04/16,07:00,14238,0,12151,1161,0,0,1230,158
2021/04/16,08:00,15790,0,11725,1149,0,0,1720,159
2021/04/16,09:00,16860,0,11900,1181,0,0,2255,153
2021/04/16,10:00,16861,0,11339,1171,0,0,2465,151
2021/04/16,11:00,16747,0,11959,1031,0,0,2314,149
2021/04/16,12:00,15657,0,11309,940,0,0,2309,165
2021/04/16,13:00,16523,0,12577,1045,0,0,1599,141
2021/04/16,14:00,16558,0,12728,1058,0,0,1268,109
2021/04/16,15:00,16239,0,13148,1164,0,0,1020,108
2021/04/16,16:00,16180,0,14315,1321,0,0,378,124
2021/04/16,17:00,15838,0,14203,1631,0,0,56,122
2021/04/16,18:00,16060,0,14486,1727,0,0,0,132
2021/04/16,19:00,15467,0,14478,1733,0,0,0,142
2021/04/16,20:00,14937,0,14082,1641,0,0,0,154
2021/04/16,21:00,14332,0,13693,1609,0,0,0,157
2021/04/16,22:00,13845,0,12970,1515,0,0,0,161
2021/04/16,23:00,13349,0,12112,1371,0,0,0,166
2021/04/17,00:00,12582,0,11328,1386,0,0,0,167
2021/04/17,01:00,12171,0,11069,1500,0,0,0,169
2021/04/17,02:00,12308,0,11041,1522,0,0,0,175
2021/04/17,03:00,12538,0,11099,1511,0,0,0,170
2021/04/17,04:00,12339,0,10940,1512,0,0,0,163
2021/04/17,05:00,12024,0,10698,1451,0,0,0,159
2021/04/17,06:00,11824,0,10923,1473,0,0,9,160
2021/04/17,07:00,12223,0,10857,1488,0,0,80,145
2021/04/17,08:00,13174,0,11296,1471,0,0,275,150
2021/04/17,09:00,13771,0,12038,1486,0,0,435,141
2021/04/17,10:00,13891,0,11894,1465,0,0,572,117
2021/04/17,11:00,13816,0,11868,1380,0,0,537,78
2021/04/17,12:00,13399,0,11239,1403,0,0,528,85
2021/04/17,13:00,13518,0,11563,1443,0,0,422,79
2021/04/17,14:00,13473,0,11612,1503,0,0,340,70
2021/04/17,15:00,13374,0,11486,1540,0,0,216,79
2021/04/17,16:00,13483,0,11643,1605,0,0,71,116
2021/04/17,17:00,13777,0,12035,1775,0,0,6,103
2021/04/17,18:00,13922,0,12495,1809,0,0,0,71
2021/04/17,19:00,13573,0,12511,1804,0,0,0,68
2021/04/17,20:00,13100,0,11957,1750,0,0,0,61
2021/04/17,21:00,12374,0,11169,1645,0,0,0,64
2021/04/17,22:00,11689,0,10705,1637,0,0,0,85
2021/04/17,23:00,11263,0,9988,1619,0,0,0,139
2021/04/18,00:00,10703,0,9540,1590,0,0,0,163
2021/04/18,01:00,10472,0,8485,1586,0,0,0,183
2021/04/18,02:00,10704,0,8819,1555,0,0,0,196
2021/04/18,03:00,10994,0,9466,1524,0,0,0,221
2021/04/18,04:00,11077,0,9675,1593,0,0,0,212
2021/04/18,05:00,10760,0,8885,1584,0,0,48,193
2021/04/18,06:00,10513,0,7384,1634,0,0,1192,166
2021/04/18,07:00,10632,0,6104,1684,0,0,3140,136
2021/04/18,08:00,11147,0,5114,1666,0,0,4345,179
2021/04/18,09:00,11504,0,4364,1654,0,0,5519,202
2021/04/18,10:00,11355,0,4829,1715,0,0,5827,197
2021/04/18,11:00,11522,0,5202,1681,0,0,5443,200
2021/04/18,12:00,11613,0,4913,1554,0,0,5529,190
2021/04/18,13:00,11332,0,5251,1557,0,0,4833,184
2021/04/18,14:00,11343,0,5474,1471,0,0,5035,183
2021/04/18,15:00,11470,0,6899,1513,0,0,3269,173
2021/04/18,16:00,11620,0,7664,1516,0,0,2083,183
2021/04/18,17:00,12224,0,10482,1600,0,0,580,193
2021/04/18,18:00,13246,0,12401,1671,0,0,0,167
2021/04/18,19:00,13480,0,12459,1673,0,0,0,151
2021/04/18,20:00,13231,0,12517,1671,0,0,0,176
2021/04/18,21:00,12732,0,12196,1493,0,0,0,191
2021/04/18,22:00,11998,0,12188,1419,0,0,0,198
2021/04/18,23:00,11626,0,10944,1405,0,0,0,185
2021/04/19,00:00,11015,0,9738,1358,0,0,0,173
2021/04/19,01:00,10925,0,9882,1349,0,0,0,181
2021/04/19,02:00,11306,0,10138,1450,0,0,0,193
2021/04/19,03:00,11684,0,10753,1553,0,0,0,205
2021/04/19,04:00,11914,0,10960,1554,0,0,0,190
2021/04/19,05:00,12403,0,10891,1558,0,0,61,154
2021/04/19,06:00,13233,0,10263,1547,0,0,1426,122
2021/04/19,07:00,14248,0,8892,1527,0,0,3638,100
2021/04/19,08:00,15904,0,7880,1516,0,0,5535,109
2021/04/19,09:00,16857,0,7378,1467,0,0,6702,108
2021/04/19,10:00,16916,0,6692,1393,0,0,7642,116
2021/04/19,11:00,16777,0,6799,1369,0,0,8135,113
2021/04/19,12:00,15683,0,6194,1344,0,0,8138,117
2021/04/19,13:00,16281,0,6716,1356,0,0,7572,132
2021/04/19,14:00,16157,0,7455,1388,0,0,6468,113
2021/04/19,15:00,15953,0,8791,1414,0,0,4859,97
2021/04/19,16:00,15932,0,10987,1512,0,0,2743,83
2021/04/19,17:00,15717,0,13355,1544,0,0,732,84
2021/04/19,18:00,15991,0,14411,1593,0,0,0,92
2021/04/19,19:00,15705,0,14594,1586,0,0,0,76
2021/04/19,20:00,15290,0,14409,1551,0,0,0,50
2021/04/19,21:00,14852,0,14065,1537,0,0,0,52
2021/04/19,22:00,14321,0,13558,1516,0,0,0,57
2021/04/19,23:00,13856,0,12639,1490,0,0,0,55
2021/04/20,00:00,13238,0,12091,1216,0,0,0,53
