2023/8/31 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2832,11:00～12:00,8/31,0:13,87

予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2023/8/30,2:40,1396,0
2023/8/30,2:45,1411,0
2023/8/30,2:50,1418,0
2023/8/30,2:55,1423,0
2023/8/30,3:00,1424,0
2023/8/30,3:05,1412,0
2023/8/30,3:10,1408,0
2023/8/30,3:15,1405,0
2023/8/30,3:20,1424,0
2023/8/30,3:25,1421,0
2023/8/30,3:30,1414,0
2023/8/30,3:35,1401,0
2023/8/30,3:40,1388,0
2023/8/30,3:45,1391,0
2023/8/30,3:50,1410,0
2023/8/30,3:55,1411,0
2023/8/30,4:00,1410,0
2023/8/30,4:05,1407,0
2023/8/30,4:10,1407,0
2023/8/30,4:15,1386,0
2023/8/30,4:20,1390,0
2023/8/30,4:25,1377,0
2023/8/30,4:30,1382,0
2023/8/30,4:35,1391,0
2023/8/30,4:40,1406,0
2023/8/30,4:45,1412,0
2023/8/30,4:50,1399,0
2023/8/30,4:55,1398,0
2023/8/30,5:00,1408,0
2023/8/30,5:05,1405,0
2023/8/30,5:10,1415,0
2023/8/30,5:15,1411,0
2023/8/30,5:20,1415,0
2023/8/30,5:25,1410,0
2023/8/30,5:30,1420,0
2023/8/30,5:35,1419,0
2023/8/30,5:40,1429,0
2023/8/30,5:45,1428,0
2023/8/30,5:50,1428,1
2023/8/30,5:55,1432,2
2023/8/30,6:00,1426,3
2023/8/30,6:05,1433,3
2023/8/30,6:10,1437,4
2023/8/30,6:15,1447,9
2023/8/30,6:20,1461,15
2023/8/30,6:25,1468,18
2023/8/30,6:30,1477,20
2023/8/30,6:35,1487,23
2023/8/30,6:40,1497,27
2023/8/30,6:45,1525,30
2023/8/30,6:50,1522,34
2023/8/30,6:55,1541,39
2023/8/30,7:00,1552,44
2023/8/30,7:05,1573,51
2023/8/30,7:10,1600,58
2023/8/30,7:15,1619,67
2023/8/30,7:20,1635,75
2023/8/30,7:25,1646,84
2023/8/30,7:30,1667,94
2023/8/30,7:35,1694,102
2023/8/30,7:40,1715,110
2023/8/30,7:45,1737,120
2023/8/30,7:50,1752,131
2023/8/30,7:55,1769,142
2023/8/30,8:00,1808,151
2023/8/30,8:05,1858,157
2023/8/30,8:10,1887,161
2023/8/30,8:15,1930,165
2023/8/30,8:20,1968,167
2023/8/30,8:25,1993,170
2023/8/30,8:30,2019,171
2023/8/30,8:35,2051,173
2023/8/30,8:40,2076,174
2023/8/30,8:45,2091,176
2023/8/30,8:50,2131,179
2023/8/30,8:55,2154,183
2023/8/30,9:00,2169,184
2023/8/30,9:05,2184,189
2023/8/30,9:10,2193,198
2023/8/30,9:15,2208,203
2023/8/30,9:20,2215,211
2023/8/30,9:25,2223,219
2023/8/30,9:30,2231,224
2023/8/30,9:35,2239,227
2023/8/30,9:40,2252,229
2023/8/30,9:45,2261,233
2023/8/30,9:50,2268,238
2023/8/30,9:55,2267,243
2023/8/30,10:00,2281,245
2023/8/30,10:05,2281,247
2023/8/30,10:10,2277,249
2023/8/30,10:15,2289,251
2023/8/30,10:20,2292,252
2023/8/30,10:25,2293,257
2023/8/30,10:30,2301,260
2023/8/30,10:35,2309,261
2023/8/30,10:40,2319,264
2023/8/30,10:45,2314,263
2023/8/30,10:50,2328,260
2023/8/30,10:55,2325,258
2023/8/30,11:00,2328,258
2023/8/30,11:05,2334,255
2023/8/30,11:10,2337,253
2023/8/30,11:15,2349,252
2023/8/30,11:20,2349,251
2023/8/30,11:25,2350,254
2023/8/30,11:30,2352,245
2023/8/30,11:35,2350,239
2023/8/30,11:40,2352,237
2023/8/30,11:45,2347,238
2023/8/30,11:50,2347,238
2023/8/30,11:55,2338,236
2023/8/30,12:00,2335,235
2023/8/30,12:05,2301,237
2023/8/30,12:10,2273,236
2023/8/30,12:15,2273,235
2023/8/30,12:20,2271,230
2023/8/30,12:25,2271,230
2023/8/30,12:30,2259,228
2023/8/30,12:35,2256,227
2023/8/30,12:40,2260,225
2023/8/30,12:45,2257,224
2023/8/30,12:50,2273,221
2023/8/30,12:55,2283,219
2023/8/30,13:00,2296,215
2023/8/30,13:05,2323,208
2023/8/30,13:10,2339,204
2023/8/30,13:15,2349,201
2023/8/30,13:20,2348,196
2023/8/30,13:25,2350,192
2023/8/30,13:30,2349,190
2023/8/30,13:35,2354,189
2023/8/30,13:40,2360,187
2023/8/30,13:45,2358,181
2023/8/30,13:50,2361,174
2023/8/30,13:55,2359,168
2023/8/30,14:00,2355,161
2023/8/30,14:05,2357,157
2023/8/30,14:10,2350,156
2023/8/30,14:15,2339,157
2023/8/30,14:20,2343,155
2023/8/30,14:25,2338,152
2023/8/30,14:30,2340,149
2023/8/30,14:35,2337,145
2023/8/30,14:40,2336,142
2023/8/30,14:45,2329,137
2023/8/30,14:50,2327,134
2023/8/30,14:55,2326,129
2023/8/30,15:00,2325,125
2023/8/30,15:05,2314,122
2023/8/30,15:10,2295,118
2023/8/30,15:15,2296,115
2023/8/30,15:20,2303,108
2023/8/30,15:25,2308,105
2023/8/30,15:30,2310,102
2023/8/30,15:35,2312,96
2023/8/30,15:40,2316,91
2023/8/30,15:45,2310,89
2023/8/30,15:50,2315,84
2023/8/30,15:55,2311,80
2023/8/30,16:00,2310,77
2023/8/30,16:05,2314,74
2023/8/30,16:10,2311,71
2023/8/30,16:15,2308,68
2023/8/30,16:20,2304,62
2023/8/30,16:25,2297,58
2023/8/30,16:30,2292,54
2023/8/30,16:35,2292,53
2023/8/30,16:40,2286,49
2023/8/30,16:45,2271,47
2023/8/30,16:50,2264,43
2023/8/30,16:55,2254,39
2023/8/30,17:00,2243,36
2023/8/30,17:05,2227,33
2023/8/30,17:10,2206,30
2023/8/30,17:15,2199,26
2023/8/30,17:20,2194,23
2023/8/30,17:25,2189,20
2023/8/30,17:30,2185,17
2023/8/30,17:35,2174,15
2023/8/30,17:40,2176,13
2023/8/30,17:45,2171,11
2023/8/30,17:50,2175,8
2023/8/30,17:55,2167,7
2023/8/30,18:00,2161,5
2023/8/30,18:05,2155,3
2023/8/30,18:10,2146,2
2023/8/30,18:15,2143,1
2023/8/30,18:20,2150,0
2023/8/30,18:25,2155,0
2023/8/30,18:30,2152,0
2023/8/30,18:35,2157,0
2023/8/30,18:40,2167,0
2023/8/30,18:45,2164,0
2023/8/30,18:50,2161,0
2023/8/30,18:55,2154,0
2023/8/30,19:00,2141,0
2023/8/30,19:05,2135,0
2023/8/30,19:10,2123,0
2023/8/30,19:15,2119,0
2023/8/30,19:20,2104,0
2023/8/30,19:25,2090,0
2023/8/30,19:30,2085,0
2023/8/30,19:35,2072,0
2023/8/30,19:40,2065,0
2023/8/30,19:45,2052,0
2023/8/30,19:50,2046,0
2023/8/30,19:55,2038,0
2023/8/30,20:00,2032,0
2023/8/30,20:05,2016,0
2023/8/30,20:10,2002,0
2023/8/30,20:15,1989,0
2023/8/30,20:20,1987,0
2023/8/30,20:25,1984,0
2023/8/30,20:30,1972,0
2023/8/30,20:35,1961,0
2023/8/30,20:40,1951,0
2023/8/30,20:45,1935,0
2023/8/30,20:50,1935,0
2023/8/30,20:55,1927,0
2023/8/30,21:00,1920,0
2023/8/30,21:05,1914,0
2023/8/30,21:10,1909,0
2023/8/30,21:15,1896,0
2023/8/30,21:20,1886,0
2023/8/30,21:25,1875,0
2023/8/30,21:30,1860,0
2023/8/30,21:35,1848,0
2023/8/30,21:40,1847,0
2023/8/30,21:45,1841,0
2023/8/30,21:50,1831,0
2023/8/30,21:55,1824,0
2023/8/30,22:00,1804,0
2023/8/30,22:05,1792,0
2023/8/30,22:10,1790,0
2023/8/30,22:15,1783,0
2023/8/30,22:20,1788,0
2023/8/30,22:25,1768,0
2023/8/30,22:30,1768,0
2023/8/30,22:35,1758,0
2023/8/30,22:40,1751,0
2023/8/30,22:45,1742,0
2023/8/30,22:50,1736,0
2023/8/30,22:55,1717,0
2023/8/30,23:00,1696,0
2023/8/30,23:05,1704,0
2023/8/30,23:10,1703,0
2023/8/30,23:15,1700,0
2023/8/30,23:20,1689,0
2023/8/30,23:25,1674,0
2023/8/30,23:30,1668,0
2023/8/30,23:35,1647,0
2023/8/30,23:40,1646,0
2023/8/30,23:45,1628,0
2023/8/30,23:50,1619,0
2023/8/30,23:55,1598,0
