単位[MWh],,,,,,,,,,,,,,
,,,供給力,,,,,,,,,,,
月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線,供給力合計
,,,,,,,,,,,,,,
,14時,2709,0,1773,361,15,165,492,0,63,0,-138,-21,2709
,15時,2761,0,1892,439,15,164,191,0,57,0,83,-80,2761
,16時,2984,0,2063,554,14,163,4,0,54,0,82,51,2984
,17時,3156,0,2196,598,15,165,0,0,57,0,159,-33,3156
,18時,3147,0,2186,610,15,165,0,0,66,0,156,-50,3147
,19時,3090,0,2238,486,14,165,0,0,51,0,171,-34,3090
,20時,2968,0,2219,454,15,165,0,0,43,0,27,46,2968
,21時,2805,0,2123,424,14,165,0,0,39,0,21,18,2805
,22時,2684,0,2007,402,15,165,0,0,31,0,62,2,2684
,23時,2608,0,1908,398,14,164,0,0,23,0,98,2,2608
2023/10/30,0時,2474,0,1768,377,15,165,0,0,12,0,27,109,2474
,1時,2517,0,1741,383,15,165,0,0,9,0,0,204,2517
,2時,2644,0,1819,395,14,165,0,0,10,0,0,241,2644
,3時,2790,0,1741,430,15,165,0,0,16,0,81,341,2790
,4時,2920,0,1813,489,14,165,0,0,21,0,100,318,2920
,5時,2934,0,1861,549,15,165,0,0,28,0,79,237,2934
,6時,2962,0,1864,485,14,164,49,0,29,0,100,257,2962
,7時,3099,0,1889,422,15,164,422,0,26,0,35,126,3099
,8時,3236,0,1729,374,14,164,923,0,24,0,2,5,3236
,9時,3347,0,1707,307,15,164,1279,0,23,0,-55,-92,3347
,10時,3346,0,1793,255,15,163,1437,0,9,0,-289,-37,3346
,11時,3261,0,1746,259,15,164,1409,0,13,0,-331,-13,3261
,12時,2991,0,1685,242,14,164,1275,0,15,0,-328,-75,2991
,13時,3045,0,1827,253,15,163,1023,0,14,0,-228,-23,3045
,14時,2993,0,1906,283,15,163,619,0,12,0,-179,173,2993
,15時,3092,0,2158,374,14,163,155,0,17,0,18,194,3092
,16時,3412,0,2331,544,15,163,2,0,17,0,219,122,3412
,17時,3504,0,2364,577,15,165,0,0,19,0,293,71,3504
,18時,3406,0,2370,524,14,164,0,0,39,0,210,85,3406
,19時,3258,0,2327,452,15,165,0,0,60,0,78,161,3258
,20時,3076,0,2239,414,15,165,0,0,89,0,34,121,3076
,21時,2886,0,2106,396,14,165,0,0,102,0,21,83,2886
,22時,2752,0,2098,347,15,164,0,0,116,0,23,-11,2752
,23時,2673,0,1994,337,14,164,0,0,216,0,68,-120,2673
2023/10/31,0時,2532,0,1738,323,15,164,0,0,297,0,4,-9,2532
,1時,2529,0,1685,331,15,164,0,0,325,0,0,10,2529
,2時,2670,0,1867,358,14,165,0,0,358,0,0,-91,2670
,3時,2849,0,1976,384,15,165,0,0,354,0,0,-45,2849
,4時,2944,0,1983,417,15,165,0,0,330,0,0,35,2944
,5時,2953,0,2045,431,14,164,0,0,295,0,14,-11,2953
,6時,2969,0,2034,429,15,164,66,0,290,0,27,-55,2969
,7時,3108,0,1925,356,15,163,508,0,288,0,0,-148,3108
,8時,3357,0,1730,335,14,164,989,0,286,0,0,-162,3357
,9時,3434,0,1539,307,15,163,1262,0,274,0,-28,-98,3434
,10時,3341,0,1412,290,15,163,1431,0,320,0,-214,-76,3341
,11時,3228,0,1450,281,14,163,1438,0,317,0,-450,14,3228
,12時,3015,0,1519,231,15,169,1315,0,309,0,-466,-77,3015
,13時,3097,0,1560,239,15,169,1022,0,313,0,-220,-2,3097
,14時,3070,0,1773,297,15,170,558,0,360,0,0,-103,3070
,15時,3156,0,2066,397,14,169,143,0,341,0,88,-61,3156
,16時,3433,0,2033,567,15,168,1,0,323,0,200,126,3433
,17時,3492,0,2062,620,15,170,0,0,359,0,215,50,3492
,18時,3401,0,2069,572,15,170,0,0,361,0,264,-50,3401
,19時,3297,0,2070,520,14,170,0,0,376,0,221,-75,3297
,20時,3124,0,2063,405,15,171,0,0,364,0,174,-69,3124
,21時,2939,0,2009,369,15,170,0,0,392,0,42,-58,2939
,22時,2750,0,1936,338,15,171,0,0,387,0,23,-120,2750
,23時,2700,0,1882,326,14,171,0,0,407,0,1,-101,2700
