DATE,TIME,当日実績(万kW)
2021/12/22,00:00,1512
2021/12/22,01:00,1486
2021/12/22,02:00,1486
2021/12/22,03:00,1500
2021/12/22,04:00,1501
2021/12/22,05:00,1552
2021/12/22,06:00,1689
2021/12/22,07:00,1819
2021/12/22,08:00,2007
2021/12/22,09:00,2052
2021/12/22,10:00,1977
2021/12/22,11:00,1913
2021/12/22,12:00,1781
2021/12/22,13:00,1863
2021/12/22,14:00,1881
2021/12/22,15:00,1882
2021/12/22,16:00,1942
2021/12/22,17:00,1990
2021/12/22,18:00,1966
2021/12/22,19:00,1908
2021/12/22,20:00,1855
2021/12/22,21:00,1804
2021/12/22,22:00,1712
2021/12/22,23:00,1644
