DATE,TIME,当日実績(万kW)
2023/06/27,00:00,1315
2023/06/27,01:00,1251
2023/06/27,02:00,1236
2023/06/27,03:00,1258
2023/06/27,04:00,1271
2023/06/27,05:00,1265
2023/06/27,06:00,1310
2023/06/27,07:00,1454
2023/06/27,08:00,1706
2023/06/27,09:00,1925
2023/06/27,10:00,1943
2023/06/27,11:00,1977
2023/06/27,12:00,1894
2023/06/27,13:00,2022
2023/06/27,14:00,2047
2023/06/27,15:00,2015
2023/06/27,16:00,1975
2023/06/27,17:00,1859
2023/06/27,18:00,1804
2023/06/27,19:00,1753
2023/06/27,20:00,1674
2023/06/27,21:00,1608
2023/06/27,22:00,1530
2023/06/27,23:00,1464
