,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,風力実績
2021/4/9,6:00,3464,0,2613,1489,,72,88,16
2021/4/9,7:00,3314,0,2601,1395,,71,250,22
2021/4/9,8:00,3465,0,2521,1409,,70,368,35
2021/4/9,9:00,3690,0,2430,1415,,71,454,38
2021/4/9,10:00,3707,0,2139,1404,,71,521,39
2021/4/9,11:00,3693,0,2206,1316,,70,613,37
2021/4/9,12:00,3451,0,2104,1104,,72,712,46
2021/4/9,13:00,3494,0,2318,1158,,71,697,52
2021/4/9,14:00,3476,0,2300,1285,,72,680,52
2021/4/9,15:00,3403,0,2392,1366,,72,526,48
2021/4/9,16:00,3456,0,2470,1440,,71,323,42
2021/4/9,17:00,3450,0,2351,1560,,72,112,31
2021/4/9,18:00,3548,0,2419,1537,,71,7,23
2021/4/9,19:00,3533,0,2505,1592,,71,0,18
2021/4/9,20:00,3438,0,2486,1356,,72,0,13
2021/4/9,21:00,3343,0,2418,1347,,71,0,8
2021/4/9,22:00,3304,0,2394,1381,,72,0,3
2021/4/9,23:00,3244,0,2371,1302,,72,0,5
2021/4/10,0:00,3152,0,2221,1275,,71,0,3
2021/4/10,1:00,3240,0,2121,1416,,72,0,2
2021/4/10,2:00,3408,0,2193,1551,,72,0,1
2021/4/10,3:00,3523,0,2127,1653,,72,0,1
2021/4/10,4:00,3518,0,2132,1644,,71,0,0
2021/4/10,5:00,3411,0,2135,1611,,72,9,1
2021/4/10,6:00,3213,0,2039,1392,,72,122,1
2021/4/10,7:00,3014,0,1759,1305,,70,336,1
2021/4/10,8:00,2948,0,1577,1305,,71,566,2
2021/4/10,9:00,2951,0,1560,1160,,70,680,7
2021/4/10,10:00,2915,0,1560,964,,71,727,13
2021/4/10,11:00,2948,0,1576,911,,70,813,15
2021/4/10,12:00,2856,0,1452,950,,71,845,18
2021/4/10,13:00,2794,0,1388,1010,,71,810,18
2021/4/10,14:00,2744,0,1578,1053,,70,729,18
2021/4/10,15:00,2709,0,1684,1163,,70,578,16
2021/4/10,16:00,2755,0,2024,1159,,71,342,19
2021/4/10,17:00,2871,0,2093,1242,,70,116,21
2021/4/10,18:00,3021,0,2060,1299,,71,8,20
2021/4/10,19:00,3054,0,2078,1344,,70,0,18
2021/4/10,20:00,2991,0,2114,1366,,72,0,23
2021/4/10,21:00,2874,0,2090,1336,,70,0,24
2021/4/10,22:00,2795,0,2023,1312,,71,0,24
2021/4/10,23:00,2783,0,2104,1257,,72,0,23
2021/4/11,0:00,2717,0,2020,1076,,72,0,23
2021/4/11,1:00,2832,0,2080,1232,,72,0,22
2021/4/11,2:00,3049,0,2121,1389,,71,0,24
2021/4/11,3:00,3155,0,2087,1475,,71,0,30
2021/4/11,4:00,3176,0,2064,1528,,72,0,24
2021/4/11,5:00,3062,0,2100,1472,,70,10,20
2021/4/11,6:00,2854,0,1871,1366,,72,125,15
2021/4/11,7:00,2622,0,1617,1260,,70,341,11
2021/4/11,8:00,2573,0,1591,1025,,71,597,10
2021/4/11,9:00,2564,0,1364,927,,71,781,5
2021/4/11,10:00,2564,0,1242,850,,71,917,2
2021/4/11,11:00,2558,0,1217,847,,71,959,3
2021/4/11,12:00,2535,0,1233,821,,70,955,2
2021/4/11,13:00,2454,0,1160,861,,71,911,4
2021/4/11,14:00,2406,0,1231,896,,71,784,3
2021/4/11,15:00,2389,0,1357,928,,70,587,5
2021/4/11,16:00,2477,0,1856,1083,,71,342,13
2021/4/11,17:00,2619,0,2106,1167,,70,115,19
2021/4/11,18:00,2809,0,2134,1206,,71,8,21
2021/4/11,19:00,2856,0,2139,1222,,71,0,25
2021/4/11,20:00,2783,0,2137,1263,,71,0,31
2021/4/11,21:00,2704,0,2106,1171,,70,0,33
2021/4/11,22:00,2601,0,2025,1089,,71,0,35
2021/4/11,23:00,2552,0,1926,1135,,72,0,36
2021/4/12,0:00,2519,0,1881,1260,,71,0,39
2021/4/12,1:00,2650,0,1889,1366,,71,0,39
2021/4/12,2:00,2888,0,1977,1442,,71,0,40
2021/4/12,3:00,3060,0,2079,1549,,72,0,43
2021/4/12,4:00,3139,0,2106,1608,,71,0,26
2021/4/12,5:00,3170,0,2126,1711,,71,10,9
2021/4/12,6:00,3147,0,2133,1472,,71,103,4
2021/4/12,7:00,3049,0,2133,1226,,71,280,4
2021/4/12,8:00,3220,0,2076,1105,,70,541,10
2021/4/12,9:00,3366,0,1904,1050,,70,760,11
2021/4/12,10:00,3391,0,1870,1106,,71,898,9
2021/4/12,11:00,3396,0,1882,982,,70,954,12
2021/4/12,12:00,3191,0,1848,878,,71,927,12
2021/4/12,13:00,3310,0,1972,989,,70,845,11
2021/4/12,14:00,3276,0,1830,1106,,71,695,3
2021/4/12,15:00,3255,0,1946,1236,,70,456,6
2021/4/12,16:00,3241,0,2067,1273,,71,230,13
2021/4/12,17:00,3182,0,2111,1270,,71,73,22
2021/4/12,18:00,3235,0,2144,1298,,70,5,43
2021/4/12,19:00,3189,0,2123,1270,,71,0,51
2021/4/12,20:00,3075,0,2075,1315,,70,0,50
2021/4/12,21:00,2974,0,2073,1281,,71,0,53
2021/4/12,22:00,2918,0,2077,1212,,71,0,45
2021/4/12,23:00,2833,0,2004,1223,,70,0,35
2021/4/13,0:00,2746,0,1939,1135,,71,0,36
2021/4/13,1:00,2841,0,1905,1229,,71,0,36
2021/4/13,2:00,3066,0,1905,1416,,71,0,21
2021/4/13,3:00,3213,0,1977,1490,,71,0,22
2021/4/13,4:00,3225,0,1967,1525,,72,1,35
2021/4/13,5:00,3141,0,1893,1489,,71,2,38
2021/4/13,6:00,3045,0,1998,1431,,71,27,46
2021/4/13,7:00,3019,0,2011,1222,,70,67,58
2021/4/13,8:00,3229,0,2077,1235,,71,196,52
2021/4/13,9:00,3398,0,2027,1218,,71,334,56
2021/4/13,10:00,3420,0,2024,1128,,71,300,57
2021/4/13,11:00,3437,0,2113,1060,,71,205,58
2021/4/13,12:00,3260,0,2063,988,,71,173,66
2021/4/13,13:00,3396,0,2132,1081,,72,176,83
2021/4/13,14:00,3398,0,2136,1124,,70,136,84
2021/4/13,15:00,3349,0,2137,1087,,71,93,67
2021/4/13,16:00,3347,0,2135,1180,,66,54,89
2021/4/13,17:00,3258,0,2133,1276,,66,25,107
2021/4/13,18:00,3273,0,2130,1316,,70,3,101
2021/4/13,19:00,3183,0,2077,1349,,71,1,83
2021/4/13,20:00,3060,0,1896,1426,,70,0,76
2021/4/13,21:00,2944,0,1901,1420,,71,0,40
2021/4/13,22:00,2915,0,1915,1309,,71,0,47
2021/4/13,23:00,2862,0,2042,1260,,71,0,39
2021/4/14,0:00,2773,0,2085,1133,,71,0,31
2021/4/14,1:00,2855,0,2110,1135,,71,0,5
2021/4/14,2:00,3079,0,2131,1211,,71,0,6
2021/4/14,3:00,3247,0,2136,1250,,71,0,9
2021/4/14,4:00,3280,0,2134,1356,,71,1,12
2021/4/14,5:00,3210,0,2132,1357,,71,2,17
2021/4/14,6:00,3147,0,2134,1267,,71,19,19
2021/4/14,7:00,3157,0,2134,1231,,70,57,18
2021/4/14,8:00,3381,0,2109,1214,,69,101,27
2021/4/14,9:00,3588,0,2128,1082,,71,168,26
2021/4/14,10:00,3627,0,2093,1131,,71,141,46
2021/4/14,11:00,3683,0,2072,1168,,70,66,60
2021/4/14,12:00,3531,0,2153,1269,,71,62,47
2021/4/14,13:00,3726,0,2158,1233,,71,64,34
2021/4/14,14:00,3747,0,1981,1241,,70,63,32
2021/4/14,15:00,3705,0,2142,1310,,71,75,27
2021/4/14,16:00,3689,0,2366,1356,,70,114,33
2021/4/14,17:00,3592,0,2519,1426,,71,68,18
2021/4/14,18:00,3652,0,2631,1617,,70,6,9
2021/4/14,19:00,3574,0,2634,1579,,72,0,8
2021/4/14,20:00,3456,0,2619,1490,,70,0,8
2021/4/14,21:00,3356,0,2620,1397,,72,0,10
2021/4/14,22:00,3258,0,2593,1312,,71,0,9
2021/4/14,23:00,3188,0,2474,1334,,72,0,7
2021/4/15,0:00,3122,0,2450,1179,,72,0,8
2021/4/15,1:00,3231,0,2546,1171,,71,0,9
2021/4/15,2:00,3454,0,2593,1375,,72,0,7
2021/4/15,3:00,3598,0,2541,1528,,72,0,6
2021/4/15,4:00,3621,0,2428,1553,,72,0,3
2021/4/15,5:00,3615,0,2310,1545,,71,14,4
2021/4/15,6:00,3609,0,2201,1603,,71,148,4
2021/4/15,7:00,3402,0,2141,1450,,71,365,1
2021/4/15,8:00,3501,0,2050,1434,,70,624,3
2021/4/15,9:00,3627,0,2053,1372,,71,818,3
2021/4/15,10:00,3633,0,2019,1226,,70,956,5
2021/4/15,11:00,3613,0,2157,1094,,71,1005,8
2021/4/15,12:00,3393,0,2155,977,,70,997,11
2021/4/15,13:00,3498,0,2170,1048,,71,932,11
2021/4/15,14:00,3462,0,2130,1103,,70,799,7
2021/4/15,15:00,3380,0,2150,1117,,71,581,8
2021/4/15,16:00,3406,0,2232,1313,,70,321,12
2021/4/15,17:00,3395,0,2245,1559,,71,94,23
2021/4/15,18:00,3512,0,2396,1734,,70,5,27
2021/4/15,19:00,3484,0,2511,1581,,71,0,32
2021/4/15,20:00,3390,0,2600,1345,,70,0,52
2021/4/15,21:00,3280,0,2630,1253,,71,0,68
2021/4/15,22:00,3180,0,2488,1209,,71,0,73
2021/4/15,23:00,3075,0,2271,1263,,71,0,66
2021/4/16,0:00,2954,0,2129,1188,,72,0,58
2021/4/16,1:00,3066,0,2131,1304,,72,0,53
2021/4/16,2:00,3272,0,2000,1522,,70,0,47
2021/4/16,3:00,3450,0,2022,1594,,72,0,45
2021/4/16,4:00,3478,0,2074,1611,,72,0,47
2021/4/16,5:00,3454,0,2072,1641,,71,15,45
2021/4/16,6:00,3379,0,2029,1576,,71,134,37
2021/4/16,7:00,3215,0,2029,1307,,71,279,27
2021/4/16,8:00,3325,0,2118,1204,,70,435,28
2021/4/16,9:00,3498,0,2139,1070,,71,477,34
2021/4/16,10:00,3467,0,2030,956,,70,585,33
2021/4/16,11:00,3493,0,2147,1057,,71,515,30
2021/4/16,12:00,3249,0,2134,932,,70,534,30
2021/4/16,13:00,3349,0,1969,957,,70,714,25
2021/4/16,14:00,3321,0,1829,1142,,68,696,30
2021/4/16,15:00,3269,0,1890,1314,,71,359,33
2021/4/16,16:00,3283,0,2031,1393,,71,156,34
2021/4/16,17:00,3218,0,1954,1485,,71,46,35
2021/4/16,18:00,3254,0,2059,1575,,71,3,37
2021/4/16,19:00,3203,0,2048,1579,,72,0,44
2021/4/16,20:00,3085,0,2010,1515,,71,0,50
2021/4/16,21:00,3011,0,2096,1407,,71,0,52
2021/4/16,22:00,2938,0,2117,1213,,71,0,51
2021/4/16,23:00,2867,0,2111,1163,,72,0,50
2021/4/17,0:00,2761,0,2021,1091,,70,0,47
2021/4/17,1:00,2814,0,2018,1161,,71,0,42
2021/4/17,2:00,3003,0,2038,1458,,71,0,35
2021/4/17,3:00,3147,0,2006,1555,,71,0,30
2021/4/17,4:00,3155,0,2095,1442,,70,0,19
2021/4/17,5:00,3010,0,2114,1287,,71,1,7
2021/4/17,6:00,2767,0,2134,1040,,71,11,5
2021/4/17,7:00,2714,0,2069,1097,,71,32,2
2021/4/17,8:00,2825,0,1980,1109,,70,57,1
2021/4/17,9:00,2957,0,1989,1154,,70,83,4
2021/4/17,10:00,2956,0,1987,1118,,70,96,4
2021/4/17,11:00,2960,0,1985,1131,,69,111,4
2021/4/17,12:00,2882,0,1982,1099,,70,92,8
2021/4/17,13:00,2903,0,1990,1141,,70,71,6
2021/4/17,14:00,2908,0,1993,1138,,70,56,10
2021/4/17,15:00,2887,0,1988,1098,,70,35,22
2021/4/17,16:00,2915,0,2057,1216,,70,24,38
2021/4/17,17:00,2967,0,2018,1201,,70,12,44
2021/4/17,18:00,3008,0,1989,1286,,70,3,37
2021/4/17,19:00,2949,0,1966,1319,,70,0,43
2021/4/17,20:00,2839,0,2051,1215,,70,0,45
2021/4/17,21:00,2738,0,1915,1170,,70,0,35
2021/4/17,22:00,2641,0,1895,1219,,70,0,24
2021/4/17,23:00,2596,0,1895,1204,,70,0,19
2021/4/18,0:00,2518,0,1759,1193,,70,0,73
2021/4/18,1:00,2618,0,1796,1213,,72,0,93
2021/4/18,2:00,2835,0,1870,1211,,70,0,109
2021/4/18,3:00,2994,0,1912,1359,,71,0,113
2021/4/18,4:00,3033,0,1796,1428,,71,0,118
2021/4/18,5:00,2904,0,1875,1277,,70,4,105
2021/4/18,6:00,2721,0,1695,1220,,70,33,98
2021/4/18,7:00,2677,0,1654,1243,,70,73,103
2021/4/18,8:00,2731,0,1574,1225,,70,162,104
2021/4/18,9:00,2826,0,1506,1217,,70,282,106
2021/4/18,10:00,2842,0,1531,1231,,70,376,116
2021/4/18,11:00,2868,0,1574,1161,,70,469,114
2021/4/18,12:00,2770,0,1527,1094,,70,513,111
2021/4/18,13:00,2692,0,1523,1117,,70,487,112
2021/4/18,14:00,2698,0,1683,1129,,71,411,111
2021/4/18,15:00,2659,0,1825,1128,,69,263,112
2021/4/18,16:00,2787,0,1952,1157,,70,106,112
2021/4/18,17:00,2935,0,1947,1206,,70,37,108
2021/4/18,18:00,3052,0,1908,1408,,70,4,103
2021/4/18,19:00,3024,0,1906,1356,,70,0,107
2021/4/18,20:00,2934,0,1888,1278,,71,0,102
2021/4/18,21:00,2824,0,1918,1284,,70,0,98
2021/4/18,22:00,2713,0,1851,1281,,69,0,94
2021/4/18,23:00,2647,0,1803,1309,,71,0,92
2021/4/19,0:00,2576,0,1749,1279,,71,0,91
2021/4/19,1:00,2676,0,1785,1270,,69,0,86
2021/4/19,2:00,2918,0,1851,1363,,70,0,80
2021/4/19,3:00,3083,0,1741,1478,,71,0,84
2021/4/19,4:00,3163,0,1796,1465,,70,0,75
2021/4/19,5:00,3168,0,1778,1466,,70,8,57
2021/4/19,6:00,3160,0,1856,1429,,70,74,42
2021/4/19,7:00,3077,0,1736,1239,,70,292,33
2021/4/19,8:00,3308,0,1795,1328,,70,568,35
2021/4/19,9:00,3488,0,1827,1273,,69,702,47
2021/4/19,10:00,3534,0,1706,1271,,70,842,48
2021/4/19,11:00,3532,0,1503,1319,,70,920,45
2021/4/19,12:00,3300,0,1497,1077,,70,948,56
2021/4/19,13:00,3398,0,1689,1131,,70,914,55
2021/4/19,14:00,3362,0,1704,1235,,70,796,56
2021/4/19,15:00,3291,0,1603,1428,,70,600,62
2021/4/19,16:00,3293,0,1772,1304,,70,355,60
2021/4/19,17:00,3215,0,1842,1338,,70,129,57
2021/4/19,18:00,3243,0,1834,1396,,71,12,50
2021/4/19,19:00,3234,0,1840,1456,,70,0,40
2021/4/19,20:00,3144,0,1857,1596,,70,0,45
2021/4/19,21:00,3061,0,1909,1382,,69,0,57
2021/4/19,22:00,3014,0,1899,1230,,70,0,68
2021/4/19,23:00,2928,0,1810,1190,,70,0,83
2021/4/20,0:00,2851,0,1910,1203,,71,0,79
2021/4/20,1:00,2926,0,2004,1185,,70,0,81
2021/4/20,2:00,3145,0,1971,1419,,70,0,84
2021/4/20,3:00,3295,0,2015,1528,,70,0,88
2021/4/20,4:00,3366,0,1995,1584,,70,0,93
2021/4/20,5:00,3328,0,1962,1540,,70,17,85
2021/4/20,6:00,3224,0,1926,1452,,70,145,77
2021/4/20,7:00,3090,0,1844,1269,,69,352,77
2021/4/20,8:00,3248,0,1895,1229,,70,600,80
2021/4/20,9:00,3404,0,1915,1161,,70,790,80
2021/4/20,10:00,3426,0,1913,1214,,69,919,77
2021/4/20,11:00,3436,0,1919,1090,,70,970,76
2021/4/20,12:00,3229,0,1821,1002,,70,962,72
2021/4/20,13:00,3360,0,1798,1009,,70,902,59
2021/4/20,14:00,3355,0,1878,1049,,69,771,44
2021/4/20,15:00,3281,0,1881,1134,,70,577,34
2021/4/20,16:00,3273,0,1963,1271,,70,339,23
2021/4/20,17:00,3177,0,1903,1443,,70,123,23
2021/4/20,18:00,3209,0,1981,1401,,70,11,17
2021/4/20,19:00,3167,0,1936,1406,,70,0,20
2021/4/20,20:00,3060,0,1950,1417,,70,0,11
2021/4/20,21:00,2973,0,1974,1286,,71,0,8
2021/4/20,22:00,2932,0,1895,1262,,70,0,20
