DATE,TIME,当日実績(万kW)
2023/03/18,00:00,1220
2023/03/18,01:00,1187
2023/03/18,02:00,1198
2023/03/18,03:00,1223
2023/03/18,04:00,1211
2023/03/18,05:00,1177
2023/03/18,06:00,1168
2023/03/18,07:00,1221
2023/03/18,08:00,1311
2023/03/18,09:00,1372
2023/03/18,10:00,1365
2023/03/18,11:00,1349
2023/03/18,12:00,1320
2023/03/18,13:00,1305
2023/03/18,14:00,1294
2023/03/18,15:00,1267
2023/03/18,16:00,1279
2023/03/18,17:00,1309
2023/03/18,18:00,1368
2023/03/18,19:00,1351
2023/03/18,20:00,1324
2023/03/18,21:00,1272
2023/03/18,22:00,1206
2023/03/18,23:00,1174
