DATE,TIME,当日実績(万kW)
2023/01/25,00:00,1764
2023/01/25,01:00,1716
2023/01/25,02:00,1701
2023/01/25,03:00,1689
2023/01/25,04:00,1681
2023/01/25,05:00,1753
2023/01/25,06:00,1939
2023/01/25,07:00,2118
2023/01/25,08:00,2379
2023/01/25,09:00,2464
2023/01/25,10:00,2391
2023/01/25,11:00,2343
2023/01/25,12:00,2214
2023/01/25,13:00,2271
2023/01/25,14:00,2256
2023/01/25,15:00,2226
2023/01/25,16:00,2246
2023/01/25,17:00,2275
2023/01/25,18:00,2260
2023/01/25,19:00,2195
2023/01/25,20:00,2134
2023/01/25,21:00,2046
2023/01/25,22:00,1912
2023/01/25,23:00,1852
