DATE,TIME,当日実績(万kW),
2019/5/12,0:00,236,
2019/5/12,1:00,240,
2019/5/12,2:00,264,
2019/5/12,3:00,276,
2019/5/12,4:00,273,
2019/5/12,5:00,256,
2019/5/12,6:00,234,
2019/5/12,7:00,228,
2019/5/12,8:00,230,
2019/5/12,9:00,242,
2019/5/12,10:00,245,
2019/5/12,11:00,247,
2019/5/12,12:00,249,
2019/5/12,13:00,246,
2019/5/12,14:00,243,
2019/5/12,15:00,244,
2019/5/12,16:00,247,
2019/5/12,17:00,252,
2019/5/12,18:00,260,
2019/5/12,19:00,265,
2019/5/12,20:00,256,
2019/5/12,21:00,249,
2019/5/12,22:00,237,
2019/5/12,23:00,233,
