DATE,TIME,当日実績(万kW),
2019/5/22,0:00,264,
2019/5/22,1:00,271,
2019/5/22,2:00,289,
2019/5/22,3:00,307,
2019/5/22,4:00,304,
2019/5/22,5:00,297,
2019/5/22,6:00,287,
2019/5/22,7:00,287,
2019/5/22,8:00,312,
2019/5/22,9:00,336,
2019/5/22,10:00,346,
2019/5/22,11:00,351,
2019/5/22,12:00,330,
2019/5/22,13:00,350,
2019/5/22,14:00,351,
2019/5/22,15:00,347,
2019/5/22,16:00,346,
2019/5/22,17:00,333,
2019/5/22,18:00,323,
2019/5/22,19:00,318,
2019/5/22,20:00,308,
2019/5/22,21:00,296,
2019/5/22,22:00,286,
2019/5/22,23:00,277,
