DATE,TIME,当日実績(万kW),
2019/4/21,0:00,253,
2019/4/21,1:00,261,
2019/4/21,2:00,285,
2019/4/21,3:00,297,
2019/4/21,4:00,299,
2019/4/21,5:00,285,
2019/4/21,6:00,264,
2019/4/21,7:00,256,
2019/4/21,8:00,258,
2019/4/21,9:00,264,
2019/4/21,10:00,262,
2019/4/21,11:00,257,
2019/4/21,12:00,254,
2019/4/21,13:00,251,
2019/4/21,14:00,249,
2019/4/21,15:00,251,
2019/4/21,16:00,257,
2019/4/21,17:00,271,
2019/4/21,18:00,283,
2019/4/21,19:00,282,
2019/4/21,20:00,275,
2019/4/21,21:00,262,
2019/4/21,22:00,253,
2019/4/21,23:00,250,
