DATE,TIME,当日実績(万kW),
2019/7/18,0:00,290,
2019/7/18,1:00,284,
2019/7/18,2:00,295,
2019/7/18,3:00,308,
2019/7/18,4:00,303,
2019/7/18,5:00,293,
2019/7/18,6:00,291,
2019/7/18,7:00,313,
2019/7/18,8:00,367,
2019/7/18,9:00,396,
2019/7/18,10:00,405,
2019/7/18,11:00,410,
2019/7/18,12:00,388,
2019/7/18,13:00,407,
2019/7/18,14:00,405,
2019/7/18,15:00,395,
2019/7/18,16:00,390,
2019/7/18,17:00,368,
2019/7/18,18:00,358,
2019/7/18,19:00,347,
2019/7/18,20:00,331,
2019/7/18,21:00,317,
2019/7/18,22:00,310,
2019/7/18,23:00,295,
