DATE,TIME,当日実績(万kW),
2019/8/15,0:00,264,
2019/8/15,1:00,255,
2019/8/15,2:00,259,
2019/8/15,3:00,265,
2019/8/15,4:00,265,
2019/8/15,5:00,260,
2019/8/15,6:00,261,
2019/8/15,7:00,280,
2019/8/15,8:00,318,
2019/8/15,9:00,342,
2019/8/15,10:00,353,
2019/8/15,11:00,358,
2019/8/15,12:00,363,
2019/8/15,13:00,360,
2019/8/15,14:00,359,
2019/8/15,15:00,359,
2019/8/15,16:00,356,
2019/8/15,17:00,350,
2019/8/15,18:00,348,
2019/8/15,19:00,343,
2019/8/15,20:00,331,
2019/8/15,21:00,319,
2019/8/15,22:00,302,
2019/8/15,23:00,286,
