DATE,TIME,当日実績(万kW),
2019/4/28,0:00,261,
2019/4/28,1:00,271,
2019/4/28,2:00,292,
2019/4/28,3:00,302,
2019/4/28,4:00,299,
2019/4/28,5:00,287,
2019/4/28,6:00,263,
2019/4/28,7:00,247,
2019/4/28,8:00,241,
2019/4/28,9:00,243,
2019/4/28,10:00,243,
2019/4/28,11:00,238,
2019/4/28,12:00,238,
2019/4/28,13:00,235,
2019/4/28,14:00,232,
2019/4/28,15:00,231,
2019/4/28,16:00,236,
2019/4/28,17:00,248,
2019/4/28,18:00,262,
2019/4/28,19:00,269,
2019/4/28,20:00,265,
2019/4/28,21:00,255,
2019/4/28,22:00,248,
2019/4/28,23:00,244,
