DATE,TIME,当日実績(万kW),
2019/7/15,0:00,225,
2019/7/15,1:00,223,
2019/7/15,2:00,239,
2019/7/15,3:00,253,
2019/7/15,4:00,254,
2019/7/15,5:00,244,
2019/7/15,6:00,235,
2019/7/15,7:00,243,
2019/7/15,8:00,266,
2019/7/15,9:00,285,
2019/7/15,10:00,289,
2019/7/15,11:00,293,
2019/7/15,12:00,290,
2019/7/15,13:00,297,
2019/7/15,14:00,295,
2019/7/15,15:00,296,
2019/7/15,16:00,296,
2019/7/15,17:00,298,
2019/7/15,18:00,299,
2019/7/15,19:00,297,
2019/7/15,20:00,285,
2019/7/15,21:00,273,
2019/7/15,22:00,263,
2019/7/15,23:00,256,
