DATE,TIME,当日実績(万kW)
2021/10/21,0:00,272
2021/10/21,1:00,276
2021/10/21,2:00,296
2021/10/21,3:00,314
2021/10/21,4:00,321
2021/10/21,5:00,321
2021/10/21,6:00,320
2021/10/21,7:00,319
2021/10/21,8:00,329
2021/10/21,9:00,345
2021/10/21,10:00,346
2021/10/21,11:00,346
2021/10/21,12:00,322
2021/10/21,13:00,335
2021/10/21,14:00,341
2021/10/21,15:00,336
2021/10/21,16:00,340
2021/10/21,17:00,345
2021/10/21,18:00,347
2021/10/21,19:00,331
2021/10/21,20:00,321
2021/10/21,21:00,310
2021/10/21,22:00,300
2021/10/21,23:00,288
