DATE,TIME,当日実績(万kW),
2019/5/26,0:00,236,
2019/5/26,1:00,235,
2019/5/26,2:00,254,
2019/5/26,3:00,264,
2019/5/26,4:00,262,
2019/5/26,5:00,245,
2019/5/26,6:00,233,
2019/5/26,7:00,231,
2019/5/26,8:00,242,
2019/5/26,9:00,261,
2019/5/26,10:00,274,
2019/5/26,11:00,279,
2019/5/26,12:00,280,
2019/5/26,13:00,277,
2019/5/26,14:00,281,
2019/5/26,15:00,280,
2019/5/26,16:00,282,
2019/5/26,17:00,284,
2019/5/26,18:00,284,
2019/5/26,19:00,283,
2019/5/26,20:00,271,
2019/5/26,21:00,258,
2019/5/26,22:00,246,
2019/5/26,23:00,238,
