DATE,TIME,当日実績(万kW)
2020/10/30,0:00,266
2020/10/30,1:00,270
2020/10/30,2:00,291
2020/10/30,3:00,309
2020/10/30,4:00,313
2020/10/30,5:00,307
2020/10/30,6:00,307
2020/10/30,7:00,308
2020/10/30,8:00,319
2020/10/30,9:00,333
2020/10/30,10:00,330
2020/10/30,11:00,327
2020/10/30,12:00,308
2020/10/30,13:00,326
2020/10/30,14:00,331
2020/10/30,15:00,325
2020/10/30,16:00,331
2020/10/30,17:00,337
2020/10/30,18:00,334
2020/10/30,19:00,323
2020/10/30,20:00,311
2020/10/30,21:00,302
2020/10/30,22:00,291
2020/10/30,23:00,282
