DATE,TIME,当日実績(万kW)
2022/11/24,0:00,272
2022/11/24,1:00,277
2022/11/24,2:00,293
2022/11/24,3:00,312
2022/11/24,4:00,319
2022/11/24,5:00,316
2022/11/24,6:00,313
2022/11/24,7:00,311
2022/11/24,8:00,330
2022/11/24,9:00,342
2022/11/24,10:00,338
2022/11/24,11:00,340
2022/11/24,12:00,317
2022/11/24,13:00,334
2022/11/24,14:00,339
2022/11/24,15:00,338
2022/11/24,16:00,344
2022/11/24,17:00,345
2022/11/24,18:00,339
2022/11/24,19:00,324
2022/11/24,20:00,313
2022/11/24,21:00,299
2022/11/24,22:00,296
2022/11/24,23:00,287
