DATE,TIME,当日実績(万kW),
2019/6/23,0:00,233,
2019/6/23,1:00,234,
2019/6/23,2:00,249,
2019/6/23,3:00,260,
2019/6/23,4:00,261,
2019/6/23,5:00,246,
2019/6/23,6:00,231,
2019/6/23,7:00,231,
2019/6/23,8:00,241,
2019/6/23,9:00,253,
2019/6/23,10:00,256,
2019/6/23,11:00,259,
2019/6/23,12:00,258,
2019/6/23,13:00,256,
2019/6/23,14:00,254,
2019/6/23,15:00,252,
2019/6/23,16:00,255,
2019/6/23,17:00,261,
2019/6/23,18:00,265,
2019/6/23,19:00,268,
2019/6/23,20:00,261,
2019/6/23,21:00,250,
2019/6/23,22:00,239,
2019/6/23,23:00,233,
