DATE,TIME,当日実績(万kW),
2019/5/20,0:00,225,
2019/5/20,1:00,232,
2019/5/20,2:00,252,
2019/5/20,3:00,266,
2019/5/20,4:00,267,
2019/5/20,5:00,260,
2019/5/20,6:00,259,
2019/5/20,7:00,270,
2019/5/20,8:00,308,
2019/5/20,9:00,336,
2019/5/20,10:00,346,
2019/5/20,11:00,355,
2019/5/20,12:00,336,
2019/5/20,13:00,357,
2019/5/20,14:00,361,
2019/5/20,15:00,351,
2019/5/20,16:00,348,
2019/5/20,17:00,335,
2019/5/20,18:00,331,
2019/5/20,19:00,320,
2019/5/20,20:00,309,
2019/5/20,21:00,298,
2019/5/20,22:00,288,
2019/5/20,23:00,278,
