DATE,TIME,当日実績(万kW),
2019/9/16,0:00,238,
2019/9/16,1:00,235,
2019/9/16,2:00,245,
2019/9/16,3:00,257,
2019/9/16,4:00,259,
2019/9/16,5:00,254,
2019/9/16,6:00,244,
2019/9/16,7:00,260,
2019/9/16,8:00,295,
2019/9/16,9:00,325,
2019/9/16,10:00,332,
2019/9/16,11:00,334,
2019/9/16,12:00,326,
2019/9/16,13:00,330,
2019/9/16,14:00,332,
2019/9/16,15:00,331,
2019/9/16,16:00,332,
2019/9/16,17:00,333,
2019/9/16,18:00,333,
2019/9/16,19:00,322,
2019/9/16,20:00,311,
2019/9/16,21:00,298,
2019/9/16,22:00,284,
2019/9/16,23:00,275,
