DATE,TIME,当日実績(万kW)
2019/10/18,0:00,267
2019/10/18,1:00,272
2019/10/18,2:00,289
2019/10/18,3:00,302
2019/10/18,4:00,307
2019/10/18,5:00,299
2019/10/18,6:00,290
2019/10/18,7:00,291
2019/10/18,8:00,310
2019/10/18,9:00,331
2019/10/18,10:00,334
2019/10/18,11:00,340
2019/10/18,12:00,320
2019/10/18,13:00,340
2019/10/18,14:00,344
2019/10/18,15:00,339
2019/10/18,16:00,342
2019/10/18,17:00,339
2019/10/18,18:00,328
2019/10/18,19:00,314
2019/10/18,20:00,306
2019/10/18,21:00,294
2019/10/18,22:00,285
2019/10/18,23:00,275
