DATE,TIME,当日実績(万kW),
2019/7/21,0:00,253,
2019/7/21,1:00,250,
2019/7/21,2:00,260,
2019/7/21,3:00,272,
2019/7/21,4:00,269,
2019/7/21,5:00,255,
2019/7/21,6:00,243,
2019/7/21,7:00,251,
2019/7/21,8:00,269,
2019/7/21,9:00,292,
2019/7/21,10:00,300,
2019/7/21,11:00,309,
2019/7/21,12:00,314,
2019/7/21,13:00,315,
2019/7/21,14:00,313,
2019/7/21,15:00,311,
2019/7/21,16:00,312,
2019/7/21,17:00,314,
2019/7/21,18:00,317,
2019/7/21,19:00,316,
2019/7/21,20:00,302,
2019/7/21,21:00,287,
2019/7/21,22:00,278,
2019/7/21,23:00,266,
