DATE,TIME,当日実績(万kW)
2019/12/31,0:00,241
2019/12/31,1:00,250
2019/12/31,2:00,270
2019/12/31,3:00,284
2019/12/31,4:00,284
2019/12/31,5:00,266
2019/12/31,6:00,241
2019/12/31,7:00,231
2019/12/31,8:00,241
2019/12/31,9:00,253
2019/12/31,10:00,258
2019/12/31,11:00,265
2019/12/31,12:00,267
2019/12/31,13:00,268
2019/12/31,14:00,267
2019/12/31,15:00,270
2019/12/31,16:00,285
2019/12/31,17:00,308
2019/12/31,18:00,311
2019/12/31,19:00,306
2019/12/31,20:00,296
2019/12/31,21:00,289
2019/12/31,22:00,291
2019/12/31,23:00,308
