DATE,TIME,当日実績(万kW),
2019/4/13,0:00,324,
2019/4/13,1:00,334,
2019/4/13,2:00,353,
2019/4/13,3:00,364,
2019/4/13,4:00,365,
2019/4/13,5:00,352,
2019/4/13,6:00,332,
2019/4/13,7:00,310,
2019/4/13,8:00,308,
2019/4/13,9:00,308,
2019/4/13,10:00,305,
2019/4/13,11:00,306,
2019/4/13,12:00,295,
2019/4/13,13:00,292,
2019/4/13,14:00,286,
2019/4/13,15:00,282,
2019/4/13,16:00,285,
2019/4/13,17:00,294,
2019/4/13,18:00,308,
2019/4/13,19:00,310,
2019/4/13,20:00,303,
2019/4/13,21:00,292,
2019/4/13,22:00,285,
2019/4/13,23:00,277,
