DATE,TIME,当日実績(万kW),
2019/9/28,0:00,276,
2019/9/28,1:00,270,
2019/9/28,2:00,281,
2019/9/28,3:00,292,
2019/9/28,4:00,290,
2019/9/28,5:00,275,
2019/9/28,6:00,263,
2019/9/28,7:00,268,
2019/9/28,8:00,287,
2019/9/28,9:00,304,
2019/9/28,10:00,310,
2019/9/28,11:00,313,
2019/9/28,12:00,306,
2019/9/28,13:00,309,
2019/9/28,14:00,309,
2019/9/28,15:00,305,
2019/9/28,16:00,303,
2019/9/28,17:00,302,
2019/9/28,18:00,302,
2019/9/28,19:00,291,
2019/9/28,20:00,281,
2019/9/28,21:00,268,
2019/9/28,22:00,256,
2019/9/28,23:00,250,
