DATE,TIME,当日実績(万kW),
2019/6/17,0:00,219,
2019/6/17,1:00,223,
2019/6/17,2:00,244,
2019/6/17,3:00,263,
2019/6/17,4:00,263,
2019/6/17,5:00,254,
2019/6/17,6:00,249,
2019/6/17,7:00,262,
2019/6/17,8:00,297,
2019/6/17,9:00,323,
2019/6/17,10:00,334,
2019/6/17,11:00,338,
2019/6/17,12:00,316,
2019/6/17,13:00,337,
2019/6/17,14:00,339,
2019/6/17,15:00,338,
2019/6/17,16:00,339,
2019/6/17,17:00,328,
2019/6/17,18:00,320,
2019/6/17,19:00,311,
2019/6/17,20:00,305,
2019/6/17,21:00,293,
2019/6/17,22:00,282,
2019/6/17,23:00,272,
