DATE,TIME,当日実績(万kW),
2019/4/27,0:00,275,
2019/4/27,1:00,282,
2019/4/27,2:00,302,
2019/4/27,3:00,315,
2019/4/27,4:00,314,
2019/4/27,5:00,304,
2019/4/27,6:00,289,
2019/4/27,7:00,285,
2019/4/27,8:00,300,
2019/4/27,9:00,312,
2019/4/27,10:00,310,
2019/4/27,11:00,306,
2019/4/27,12:00,293,
2019/4/27,13:00,291,
2019/4/27,14:00,292,
2019/4/27,15:00,286,
2019/4/27,16:00,286,
2019/4/27,17:00,288,
2019/4/27,18:00,297,
2019/4/27,19:00,301,
2019/4/27,20:00,294,
2019/4/27,21:00,282,
2019/4/27,22:00,271,
2019/4/27,23:00,268,
