DATE,TIME,当日実績(万kW),
2019/8/17,0:00,245,
2019/8/17,1:00,238,
2019/8/17,2:00,245,
2019/8/17,3:00,252,
2019/8/17,4:00,254,
2019/8/17,5:00,246,
2019/8/17,6:00,246,
2019/8/17,7:00,264,
2019/8/17,8:00,302,
2019/8/17,9:00,334,
2019/8/17,10:00,346,
2019/8/17,11:00,355,
2019/8/17,12:00,351,
2019/8/17,13:00,352,
2019/8/17,14:00,353,
2019/8/17,15:00,350,
2019/8/17,16:00,346,
2019/8/17,17:00,337,
2019/8/17,18:00,328,
2019/8/17,19:00,321,
2019/8/17,20:00,308,
2019/8/17,21:00,290,
2019/8/17,22:00,277,
2019/8/17,23:00,264,
