DATE,TIME,当日実績(万kW),
2019/9/17,0:00,263,
2019/9/17,1:00,261,
2019/9/17,2:00,275,
2019/9/17,3:00,286,
2019/9/17,4:00,287,
2019/9/17,5:00,283,
2019/9/17,6:00,283,
2019/9/17,7:00,301,
2019/9/17,8:00,349,
2019/9/17,9:00,381,
2019/9/17,10:00,389,
2019/9/17,11:00,393,
2019/9/17,12:00,369,
2019/9/17,13:00,391,
2019/9/17,14:00,395,
2019/9/17,15:00,389,
2019/9/17,16:00,386,
2019/9/17,17:00,368,
2019/9/17,18:00,362,
2019/9/17,19:00,341,
2019/9/17,20:00,327,
2019/9/17,21:00,312,
2019/9/17,22:00,302,
2019/9/17,23:00,292,
