DATE,TIME,当日実績(万kW)
2020/10/31,0:00,268
2020/10/31,1:00,272
2020/10/31,2:00,292
2020/10/31,3:00,308
2020/10/31,4:00,311
2020/10/31,5:00,304
2020/10/31,6:00,291
2020/10/31,7:00,281
2020/10/31,8:00,273
2020/10/31,9:00,271
2020/10/31,10:00,269
2020/10/31,11:00,265
2020/10/31,12:00,257
2020/10/31,13:00,255
2020/10/31,14:00,254
2020/10/31,15:00,256
2020/10/31,16:00,264
2020/10/31,17:00,282
2020/10/31,18:00,287
2020/10/31,19:00,280
2020/10/31,20:00,274
2020/10/31,21:00,262
2020/10/31,22:00,252
2020/10/31,23:00,246
