DATE,TIME,当日実績(万kW)
2019/10/12,0:00,263
2019/10/12,1:00,261
2019/10/12,2:00,275
2019/10/12,3:00,287
2019/10/12,4:00,288
2019/10/12,5:00,272
2019/10/12,6:00,258
2019/10/12,7:00,259
2019/10/12,8:00,273
2019/10/12,9:00,282
2019/10/12,10:00,284
2019/10/12,11:00,285
2019/10/12,12:00,278
2019/10/12,13:00,276
2019/10/12,14:00,271
2019/10/12,15:00,266
2019/10/12,16:00,266
2019/10/12,17:00,269
2019/10/12,18:00,267
2019/10/12,19:00,258
2019/10/12,20:00,247
2019/10/12,21:00,236
2019/10/12,22:00,229
2019/10/12,23:00,224
