DATE,TIME,当日実績(万kW),
2019/6/13,0:00,264,
2019/6/13,1:00,265,
2019/6/13,2:00,281,
2019/6/13,3:00,298,
2019/6/13,4:00,296,
2019/6/13,5:00,285,
2019/6/13,6:00,280,
2019/6/13,7:00,289,
2019/6/13,8:00,323,
2019/6/13,9:00,352,
2019/6/13,10:00,362,
2019/6/13,11:00,367,
2019/6/13,12:00,346,
2019/6/13,13:00,365,
2019/6/13,14:00,368,
2019/6/13,15:00,362,
2019/6/13,16:00,362,
2019/6/13,17:00,347,
2019/6/13,18:00,335,
2019/6/13,19:00,325,
2019/6/13,20:00,317,
2019/6/13,21:00,303,
2019/6/13,22:00,290,
2019/6/13,23:00,281,
