DATE,TIME,当日実績(万kW),
2019/5/17,0:00,269,
2019/5/17,1:00,273,
2019/5/17,2:00,293,
2019/5/17,3:00,308,
2019/5/17,4:00,305,
2019/5/17,5:00,292,
2019/5/17,6:00,285,
2019/5/17,7:00,289,
2019/5/17,8:00,316,
2019/5/17,9:00,344,
2019/5/17,10:00,354,
2019/5/17,11:00,360,
2019/5/17,12:00,339,
2019/5/17,13:00,356,
2019/5/17,14:00,356,
2019/5/17,15:00,351,
2019/5/17,16:00,349,
2019/5/17,17:00,331,
2019/5/17,18:00,323,
2019/5/17,19:00,317,
2019/5/17,20:00,307,
2019/5/17,21:00,294,
2019/5/17,22:00,284,
2019/5/17,23:00,277,
