DATE,TIME,当日実績(万kW),
2019/4/22,0:00,244,
2019/4/22,1:00,256,
2019/4/22,2:00,279,
2019/4/22,3:00,292,
2019/4/22,4:00,297,
2019/4/22,5:00,292,
2019/4/22,6:00,286,
2019/4/22,7:00,285,
2019/4/22,8:00,315,
2019/4/22,9:00,334,
2019/4/22,10:00,336,
2019/4/22,11:00,341,
2019/4/22,12:00,319,
2019/4/22,13:00,335,
2019/4/22,14:00,335,
2019/4/22,15:00,331,
2019/4/22,16:00,332,
2019/4/22,17:00,326,
2019/4/22,18:00,325,
2019/4/22,19:00,322,
2019/4/22,20:00,312,
2019/4/22,21:00,307,
2019/4/22,22:00,298,
2019/4/22,23:00,288,
