DATE,TIME,当日実績(万kW),
2019/7/10,0:00,279,
2019/7/10,1:00,278,
2019/7/10,2:00,291,
2019/7/10,3:00,305,
2019/7/10,4:00,303,
2019/7/10,5:00,292,
2019/7/10,6:00,291,
2019/7/10,7:00,306,
2019/7/10,8:00,350,
2019/7/10,9:00,386,
2019/7/10,10:00,398,
2019/7/10,11:00,407,
2019/7/10,12:00,390,
2019/7/10,13:00,406,
2019/7/10,14:00,412,
2019/7/10,15:00,406,
2019/7/10,16:00,403,
2019/7/10,17:00,381,
2019/7/10,18:00,366,
2019/7/10,19:00,354,
2019/7/10,20:00,342,
2019/7/10,21:00,327,
2019/7/10,22:00,314,
2019/7/10,23:00,299,
