DATE,TIME,当日実績(万kW),
2019/9/19,0:00,274,
2019/9/19,1:00,271,
2019/9/19,2:00,281,
2019/9/19,3:00,295,
2019/9/19,4:00,293,
2019/9/19,5:00,290,
2019/9/19,6:00,286,
2019/9/19,7:00,293,
2019/9/19,8:00,323,
2019/9/19,9:00,346,
2019/9/19,10:00,356,
2019/9/19,11:00,361,
2019/9/19,12:00,341,
2019/9/19,13:00,360,
2019/9/19,14:00,362,
2019/9/19,15:00,356,
2019/9/19,16:00,354,
2019/9/19,17:00,341,
2019/9/19,18:00,338,
2019/9/19,19:00,323,
2019/9/19,20:00,312,
2019/9/19,21:00,297,
2019/9/19,22:00,288,
2019/9/19,23:00,280,
