DATE,TIME,当日実績(万kW),
2019/6/24,0:00,226,
2019/6/24,1:00,226,
2019/6/24,2:00,246,
2019/6/24,3:00,262,
2019/6/24,4:00,266,
2019/6/24,5:00,256,
2019/6/24,6:00,256,
2019/6/24,7:00,272,
2019/6/24,8:00,310,
2019/6/24,9:00,339,
2019/6/24,10:00,349,
2019/6/24,11:00,356,
2019/6/24,12:00,332,
2019/6/24,13:00,355,
2019/6/24,14:00,358,
2019/6/24,15:00,355,
2019/6/24,16:00,352,
2019/6/24,17:00,336,
2019/6/24,18:00,328,
2019/6/24,19:00,319,
2019/6/24,20:00,312,
2019/6/24,21:00,299,
2019/6/24,22:00,290,
2019/6/24,23:00,279,
