DATE,TIME,当日実績(万kW),
2019/5/23,0:00,264,
2019/5/23,1:00,268,
2019/5/23,2:00,291,
2019/5/23,3:00,305,
2019/5/23,4:00,304,
2019/5/23,5:00,296,
2019/5/23,6:00,286,
2019/5/23,7:00,289,
2019/5/23,8:00,318,
2019/5/23,9:00,346,
2019/5/23,10:00,356,
2019/5/23,11:00,362,
2019/5/23,12:00,341,
2019/5/23,13:00,361,
2019/5/23,14:00,363,
2019/5/23,15:00,357,
2019/5/23,16:00,354,
2019/5/23,17:00,337,
2019/5/23,18:00,328,
2019/5/23,19:00,321,
2019/5/23,20:00,312,
2019/5/23,21:00,298,
2019/5/23,22:00,288,
2019/5/23,23:00,278,
