DATE,TIME,当日実績(万kW),
2019/4/14,0:00,270,
2019/4/14,1:00,278,
2019/4/14,2:00,300,
2019/4/14,3:00,310,
2019/4/14,4:00,314,
2019/4/14,5:00,299,
2019/4/14,6:00,272,
2019/4/14,7:00,252,
2019/4/14,8:00,250,
2019/4/14,9:00,253,
2019/4/14,10:00,252,
2019/4/14,11:00,253,
2019/4/14,12:00,254,
2019/4/14,13:00,255,
2019/4/14,14:00,256,
2019/4/14,15:00,259,
2019/4/14,16:00,268,
2019/4/14,17:00,285,
2019/4/14,18:00,295,
2019/4/14,19:00,293,
2019/4/14,20:00,286,
2019/4/14,21:00,272,
2019/4/14,22:00,268,
2019/4/14,23:00,265,
