DATE,TIME,当日実績(万kW),
2019/8/28,0:00,282,
2019/8/28,1:00,280,
2019/8/28,2:00,289,
2019/8/28,3:00,302,
2019/8/28,4:00,302,
2019/8/28,5:00,295,
2019/8/28,6:00,296,
2019/8/28,7:00,320,
2019/8/28,8:00,365,
2019/8/28,9:00,395,
2019/8/28,10:00,399,
2019/8/28,11:00,404,
2019/8/28,12:00,381,
2019/8/28,13:00,400,
2019/8/28,14:00,404,
2019/8/28,15:00,401,
2019/8/28,16:00,398,
2019/8/28,17:00,378,
2019/8/28,18:00,372,
2019/8/28,19:00,357,
2019/8/28,20:00,343,
2019/8/28,21:00,329,
2019/8/28,22:00,317,
2019/8/28,23:00,307,
