DATE,TIME,当日実績(万kW),
2019/6/26,0:00,272,
2019/6/26,1:00,268,
2019/6/26,2:00,284,
2019/6/26,3:00,299,
2019/6/26,4:00,299,
2019/6/26,5:00,289,
2019/6/26,6:00,285,
2019/6/26,7:00,297,
2019/6/26,8:00,339,
2019/6/26,9:00,377,
2019/6/26,10:00,391,
2019/6/26,11:00,399,
2019/6/26,12:00,378,
2019/6/26,13:00,399,
2019/6/26,14:00,404,
2019/6/26,15:00,402,
2019/6/26,16:00,397,
2019/6/26,17:00,372,
2019/6/26,18:00,358,
2019/6/26,19:00,348,
2019/6/26,20:00,336,
2019/6/26,21:00,321,
2019/6/26,22:00,310,
2019/6/26,23:00,297,
