DATE,TIME,当日実績(万kW),
2019/8/18,0:00,244,
2019/8/18,1:00,236,
2019/8/18,2:00,244,
2019/8/18,3:00,248,
2019/8/18,4:00,249,
2019/8/18,5:00,240,
2019/8/18,6:00,235,
2019/8/18,7:00,247,
2019/8/18,8:00,278,
2019/8/18,9:00,306,
2019/8/18,10:00,323,
2019/8/18,11:00,335,
2019/8/18,12:00,343,
2019/8/18,13:00,344,
2019/8/18,14:00,343,
2019/8/18,15:00,343,
2019/8/18,16:00,343,
2019/8/18,17:00,343,
2019/8/18,18:00,338,
2019/8/18,19:00,333,
2019/8/18,20:00,316,
2019/8/18,21:00,299,
2019/8/18,22:00,283,
2019/8/18,23:00,269,
