DATE,TIME,当日実績(万kW),
2019/9/11,0:00,310,
2019/9/11,1:00,303,
2019/9/11,2:00,307,
2019/9/11,3:00,316,
2019/9/11,4:00,313,
2019/9/11,5:00,306,
2019/9/11,6:00,314,
2019/9/11,7:00,345,
2019/9/11,8:00,405,
2019/9/11,9:00,445,
2019/9/11,10:00,449,
2019/9/11,11:00,449,
2019/9/11,12:00,432,
2019/9/11,13:00,450,
2019/9/11,14:00,445,
2019/9/11,15:00,431,
2019/9/11,16:00,421,
2019/9/11,17:00,398,
2019/9/11,18:00,384,
2019/9/11,19:00,366,
2019/9/11,20:00,351,
2019/9/11,21:00,334,
2019/9/11,22:00,321,
2019/9/11,23:00,307,
