DATE,TIME,当日実績(万kW),
2019/7/16,0:00,245,
2019/7/16,1:00,243,
2019/7/16,2:00,258,
2019/7/16,3:00,272,
2019/7/16,4:00,277,
2019/7/16,5:00,268,
2019/7/16,6:00,270,
2019/7/16,7:00,288,
2019/7/16,8:00,330,
2019/7/16,9:00,360,
2019/7/16,10:00,367,
2019/7/16,11:00,373,
2019/7/16,12:00,352,
2019/7/16,13:00,375,
2019/7/16,14:00,381,
2019/7/16,15:00,378,
2019/7/16,16:00,378,
2019/7/16,17:00,361,
2019/7/16,18:00,351,
2019/7/16,19:00,342,
2019/7/16,20:00,328,
2019/7/16,21:00,314,
2019/7/16,22:00,302,
2019/7/16,23:00,289,
