DATE,TIME,当日実績(万kW),
2019/9/25,0:00,266,
2019/9/25,1:00,268,
2019/9/25,2:00,281,
2019/9/25,3:00,296,
2019/9/25,4:00,298,
2019/9/25,5:00,289,
2019/9/25,6:00,283,
2019/9/25,7:00,287,
2019/9/25,8:00,317,
2019/9/25,9:00,346,
2019/9/25,10:00,355,
2019/9/25,11:00,361,
2019/9/25,12:00,342,
2019/9/25,13:00,362,
2019/9/25,14:00,367,
2019/9/25,15:00,361,
2019/9/25,16:00,359,
2019/9/25,17:00,346,
2019/9/25,18:00,342,
2019/9/25,19:00,325,
2019/9/25,20:00,314,
2019/9/25,21:00,300,
2019/9/25,22:00,293,
2019/9/25,23:00,283,
