DATE,TIME,当日実績(万kW),
2019/4/19,0:00,280,
2019/4/19,1:00,294,
2019/4/19,2:00,315,
2019/4/19,3:00,327,
2019/4/19,4:00,327,
2019/4/19,5:00,319,
2019/4/19,6:00,311,
2019/4/19,7:00,311,
2019/4/19,8:00,338,
2019/4/19,9:00,359,
2019/4/19,10:00,357,
2019/4/19,11:00,356,
2019/4/19,12:00,333,
2019/4/19,13:00,345,
2019/4/19,14:00,346,
2019/4/19,15:00,344,
2019/4/19,16:00,343,
2019/4/19,17:00,339,
2019/4/19,18:00,342,
2019/4/19,19:00,336,
2019/4/19,20:00,327,
2019/4/19,21:00,316,
2019/4/19,22:00,307,
2019/4/19,23:00,302,
