DATE,TIME,当日実績(万kW),
2019/5/15,0:00,270,
2019/5/15,1:00,276,
2019/5/15,2:00,296,
2019/5/15,3:00,309,
2019/5/15,4:00,309,
2019/5/15,5:00,296,
2019/5/15,6:00,287,
2019/5/15,7:00,283,
2019/5/15,8:00,309,
2019/5/15,9:00,332,
2019/5/15,10:00,340,
2019/5/15,11:00,344,
2019/5/15,12:00,325,
2019/5/15,13:00,342,
2019/5/15,14:00,344,
2019/5/15,15:00,338,
2019/5/15,16:00,338,
2019/5/15,17:00,324,
2019/5/15,18:00,320,
2019/5/15,19:00,316,
2019/5/15,20:00,308,
2019/5/15,21:00,296,
2019/5/15,22:00,284,
2019/5/15,23:00,277,
